"","2000","2011","2012","2013","2014","2015","2016","2017","2018","2019 (*)"
"Lichtervelde","1","4","4","3","0","4","2","4","0","1"
"Pittem","0","1","1","1","0","1","0","0","0","0"
"Ruiselede","0","0","1","2","0","0","0","0","0","0"
"Tielt","5","10","12","7","11","5","10","3","2","1"
"Wingene","0","2","1","5","0","3","2","1","1","0"
"VLAS","119","243","225","209","197","150","96","115","99","19"
"Kortrijk","108","226","210","188","190","143","91","101","90","18"
"Kuurne","11","16","14","19","7","7","5","13","8","1"
"Lendelede","0","1","1","2","0","0","0","1","1","0"
"WESTKUST","88","89","84","80","55","49","42","42","40","5"
"De Panne","31","23","24","23","24","20","17","15","19","2"
"Koksijde","32","41","35","28","17","17","13","22","10","2"
"Nieuwpoort","25","25","25","29","14","12","12","5","11","1"
"Waals Gewest","9.170","6.727","6.665","6.452","5.701","5.244","5.193","4.856","4.810","1.247"
"Brabant wallon","255","516","625","678","557","447","347","337","332","81"
"Brabant wallon","255","516","625","678","557","447","347","337","332","81"
"ARDENNES BRABANCONNES","5","14","10","8","19","13","4","3","5","2"
"Beauvechain","4","3","3","3","6","6","2","1","1","1"
"Chaumont-Gistoux","0","3","1","0","3","3","0","0","0","1"
"Grez-Doiceau","1","1","5","3","7","2","1","1","1","0"
"Incourt","0","7","1","2","3","2","1","1","3","0"
"LA MAZERINE","9","23","28","30","39","21","14","20","15","5"
"La Hulpe","5","6","6","9","7","5","5","1","2","2"
"Lasne","0","1","2","4","3","2","2","2","2","1"
"Rixensart","4","16","20","17","29","14","7","17","11","2"
"ORNE - THYLE","14","6","11","9","7","3","10","11","8","0"
"Chastre","1","0","0","2","0","0","0","1","0","0"
"Court-Saint-Etienne","9","2","6","5","6","2","2","5","6","0"
"Mont-Saint-Guibert","1","1","0","1","1","0","5","3","0","0"
"Villers-la-Ville","2","2","3","1","0","0","2","1","1","0"
"Walhain","1","1","2","0","0","1","1","1","1","0"
"OTTIGNIES - LOUVAIN-LA-NEUVE","21","72","89","119","95","80","55","64","64","17"
"Ottignies-Louvain-la-Neuve","21","72","89","119","95","80","55","64","64","17"
"POLICE LOCALE DE WATERLOO","49","98","107","142","94","56","59","63","57","20"
"Waterloo","49","98","107","142","94","56","59","63","57","20"
"POLICE LOCALE WAVRE","54","72","94","97","97","78","59","60","65","7"
"Wavre","54","72","94","97","97","78","59","60","65","7"
"ZONE DE BRAINE-L'ALLEUD","28","52","66","54","60","56","42","52","32","8"
"Braine-l'Alleud","28","52","66","54","60","56","42","52","32","8"
"ZONE DE POLICE DE JODOIGNE","20","13","17","19","20","16","10","9","6","2"
"Hélécine","1","2","1","1","0","0","0","0","1","0"
"Jodoigne","17","7","12","12","12","6","7","4","4","1"
"Orp-Jauche","0","1","0","1","2","2","2","0","1","0"
"Perwez","2","3","3","4","6","8","1","3","0","1"
"Ramillies","0","0","1","1","0","0","0","2","0","0"
"ZONE NIVELLES - GENAPPE","29","109","163","164","79","86","62","34","51","15"
"Genappe","1","9","16","21","10","11","10","1","5","0"
"Nivelles","28","100","147","143","69","75","52","33","46","15"
"ZONE OUEST BRABANT WALLON","26","57","40","36","47","38","32","21","29","5"
"Braine-le-Château","6","6","4","2","5","4","5","3","4","1"
"Ittre","0","3","3","0","3","2","0","1","0","0"
"Rebecq","2","4","1","3","9","2","1","1","3","0"
"Tubize","18","44","32","31","30","30","26","16","22","4"
"Hainaut","2.332","1.492","1.634","1.719","1.733","1.518","1.615","1.343","1.285","309"
"Hainaut (Charleroi)","1.564","770","835","872","811","699","838","743","662","166"
"BOTTE DU HAINAUT","3","6","8","11","4","9","4","11","10","3"
"Beaumont","0","0","2","5","0","2","1","3","6","1"
"Chimay","3","4","3","4","2","3","2","3","3","0"
"Froidchapelle","0","1","2","0","2","3","1","5","0","2"
"Momignies","0","1","0","0","0","0","0","0","0","0"
"Sivry-Rance","0","0","1","2","0","1","0","0","1","0"
"GERMINALT","58","20","25","34","29","32","36","43","32","6"
"Gerpinnes","19","5","6","7","12","7","8","13","11","1"
"Ham-sur-Heure-Nalinnes","1","2","0","3","1","3","6","2","3","1"
"Montigny-le-Tilleul","31","8","10","14","11","13","12","18","8","3"
"Thuin","7","5","9","10","5","9","10","10","10","1"
"LERMES","7","4","4","5","2","9","3","3","7","3"
"Erquelinnes","5","3","0","4","1","5","2","0","4","2"
"Estinnes","1","1","1","1","1","2","0","0","3","1"
"Lobbes","0","0","3","0","0","1","1","3","0","0"
"Merbes-le-Château","1","0","0","0","0","1","0","0","0","0"
"POLICE LOCALE MARIEMONT","26","45","47","44","35","33","41","28","30","4"
"Chapelle-lez-Herlaimont","0","10","8","11","11","7","6","6","6","2"
"Manage","5","14","16","11","10","14","17","4","10","1"
"Morlanwelz","15","18","21","20","14","11","16","15","12","1"
"Seneffe","6","3","2","2","0","1","2","3","2","0"
"ZONE DES TRIEUX","69","56","56","22","33","20","34","31","26","7"
"Courcelles","48","33","39","17","24","15","29","22","16","4"
"Fontaine-l'Evêque","21","23","17","5","9","5","5","9","10","3"
"ZP AISEAU-PRESLES/CHATELET/FARCIENNES","289","69","59","103","75","67","69","51","49","11"
"Aiseau-Presles","16","4","2","1","3","3","0","5","2","0"
"Châtelet","155","63","54","97","68","62","66","44","47","11"
"Farciennes","118","2","3","5","4","2","3","2","0","0"
"ZP ANDERLUES/BINCHE","197","65","48","46","56","54","51","37","42","18"
"Anderlues","60","21","14","7","10","7","12","6","8","2"
"Binche","137","44","34","39","46","47","39","31","34","16"
"ZP CHARLEROI","868","464","556","574","551","458","576","525","450","108"
"Charleroi","868","464","556","574","551","458","576","525","450","108"
"ZP FLEURUS/LES BONS VILLERS/PONT-A-CELLES","47","41","32","33","26","17","24","14","16","6"
"Fleurus","38","33","25","26","20","11","16","13","15","2"
"Les Bons Villers","3","2","1","2","1","3","0","0","1","1"
"Pont-à-Celles","6","6","6","5","5","3","8","1","0","3"
"Hainaut (Mons)","768","722","799","847","922","819","777","600","623","143"
"BELOEIL / LEUZE -HT","7","8","4","3","5","1","3","1","4","0"
"Beloeil","1","2","2","0","1","1","0","1","2","0"
"Leuze-en-Hainaut","6","6","2","3","4","0","3","0","2","0"
"POLICE BORAINE","127","38","41","36","46","41","35","39","35","6"
"Boussu","64","11","12","13","14","18","16","20","19","5"
"Colfontaine","8","2","0","0","4","3","2","4","1","0"
"Frameries","9","12","10","4","12","5","2","3","7","0"
"Quaregnon","20","6","6","7","5","8","8","6","3","1"
"Saint-Ghislain","26","7","13","12","11","7","7","6","5","0"
"POLICE DES HAUTS-PAYS","12","51","85","48","33","59","75","46","41","2"
"Dour","6","46","76","45","32","56","72","46","39","0"
"Hensies","1","0","0","2","0","0","0","0","1","0"
"Honnelles","0","1","3","0","0","1","0","0","0","0"
"Quiévrain","5","4","6","1","1","2","3","0","1","2"
"POLICE LOCALE VILLE ATH","24","24","20","25","27","30","16","18","22","4"
"Ath","24","24","20","25","27","30","16","18","22","4"
"ZONE DE POLICE DE MOUSCRON","24","41","19","37","46","29","43","29","39","6"
"Moeskroen","24","41","19","37","46","29","43","29","39","6"
"ZONE DE POLICE DU TOURNAISIS","22","116","118","106","132","135","141","69","92","32"
"Antoing","0","1","3","2","3","3","1","0","1","0"
"Brunehaut","0","0","0","0","1","2","0","0","1","0"
"Rumes","0","3","4","1","1","2","1","2","1","1"
"Tournai","22","112","111","103","127","128","139","67","89","31"
"ZONE DE SYLLE ET DENDRE","9","27","17","19","18","18","18","12","29","3"
"Brugelette","1","7","4","7","7","4","7","4","10","0"
"Chièvres","2","2","0","0","0","1","0","0","0","0"
"Edingen","3","6","8","11","6","7","4","3","12","2"
"Jurbise","0","8","4","0","5","3","4","1","2","1"
"Lens","0","3","1","0","0","0","0","0","1","0"
"Silly","3","1","0","1","0","3","3","4","4","0"
"ZONE DES COLLINES","15","22","17","8","6","5","9","7","4","1"
"Ellezelles","1","3","2","0","0","1","1","3","0","0"
"Frasnes-lez-Anvaing","1","1","4","2","1","1","3","2","0","1"
"Lessines","13","16","10","4","4","3","5","2","4","0"
"Vloesberg","0","2","1","2","1","0","0","0","0","0"
"ZONE DU VAL DE L'ESCAUT","1","2","7","12","6","10","3","4","5","0"
"Celles","0","1","1","1","1","1","0","0","0","0"
"Estaimpuis","0","0","3","3","2","1","1","0","2","0"
"Mont-de-l'Enclus","0","0","1","1","2","2","0","0","0","0"
"Pecq","1","1","2","7","1","6","2","4","3","0"
"ZONE MONS - QUEVY","255","206","273","331","366","335","304","227","214","53"
"Mons","254","206","273","330","361","334","304","225","209","52"
"Quévy","1","0","0","1","5","1","0","2","5","1"
"ZP BERNISSART/PERUWELZ","13","10","5","10","11","8","6","6","4","0"
"Bernissart","2","1","2","4","6","3","1","2","0","0"
"Péruwelz","11","9","3","6","5","5","5","4","4","0"
"ZP COMINES-WARNETON","2","3","1","5","5","2","2","0","2","0"
"Komen-Waasten","2","3","1","5","5","2","2","0","2","0"
"ZP HAUTE SENNE","26","91","86","93","113","60","49","37","31","6"
"Braine-le-Comte","7","31","28","36","45","25","16","12","14","3"
"Ecaussinnes","3","5","5","7","5","5","3","1","2","0"
"Le Roeulx","2","7","2","2","9","6","2","4","1","0"
"Soignies","14","48","51","48","54","24","28","20","14","3"
"ZP LA LOUVIERE","231","83","106","114","108","86","73","105","101","30"
"La Louvière","231","83","106","114","108","86","73","105","101","30"
"Liège","5.200","3.893","3.420","3.043","2.634","2.495","2.561","2.534","2.640","769"
"Eupen","36","58","33","37","54","33","13","13","23","10"
"POLIZEIZONE EIFEL","6","10","5","7","14","5","2","1","10","1"
"Amel","0","2","2","0","0","1","0","0","0","0"
"Burg-Reuland","0","1","1","1","0","0","0","0","2","0"
"Büllingen","1","0","0","0","0","0","0","0","1","0"
"Bütgenbach","2","1","2","2","4","0","0","0","1","0"
"Sankt Vith","3","6","0","4","10","4","2","1","6","1"
"POLIZEIZONE WESER-GÖHL","30","48","28","30","40","28","11","12","13","9"
"Eupen","25","34","18","18","14","12","5","8","11","3"
"Kelmis","2","4","5","5","12","10","1","3","0","3"
"Lontzen","0","5","1","4","8","4","0","0","1","3"
"Raeren","3","5","4","3","6","2","5","1","1","0"
"Liège","5.164","3.835","3.387","3.006","2.580","2.462","2.548","2.521","2.617","759"
"FAGNES","22","18","21","32","23","26","18","13","13","4"
"Jalhay","4","0","0","0","2","3","0","0","0","1"
"Spa","15","15","19","29","18","20","13","8","11","2"
"Theux","3","3","2","3","3","3","5","5","2","1"
"HESBAYE","23","36","38","38","52","44","29","21","34","13"
"Berloz","0","0","0","0","1","1","0","0","0","0"
"Crisnée","2","2","2","3","6","4","1","3","3","0"
"Donceel","1","0","2","1","0","1","0","0","0","0"
"Faimes","0","1","1","0","3","0","0","0","1","0"
"Fexhe-le-Haut-Clocher","0","0","0","1","1","0","1","0","0","0"
"Geer","1","0","0","0","1","0","1","0","0","0"
"Oreye","0","2","3","0","2","3","1","0","1","0"
"Remicourt","3","1","2","4","2","1","1","0","1","0"
"Waremme","16","30","28","29","36","34","24","18","28","13"
"HESBAYE OUEST","21","21","27","37","23","29","21","22","23","4"
"Braives","1","2","0","2","2","3","0","0","1","1"
"Burdinne","0","0","0","1","0","1","0","1","0","0"
"Hannut","20","18","26","32","19","23","21","19","22","3"
"Héron","0","0","0","0","0","0","0","0","0","0"
"Lincent","0","0","0","1","1","2","0","0","0","0"
"Wasseiges","0","1","1","1","1","0","0","2","0","0"
"PAYS DE HERVE","19","13","19","27","25","35","27","22","16","4"
"Aubel","0","0","2","3","4","4","3","4","3","0"
"Baelen","0","1","1","1","0","0","0","3","0","0"
"Herve","8","8","10","10","7","18","10","7","5","2"
"Limbourg","0","2","1","2","1","3","0","0","3","0"
"Olne","0","0","0","1","1","2","0","3","1","0"
"Plombières","2","0","0","2","3","1","2","1","0","0"
"Thimister-Clermont","1","0","1","1","1","0","1","1","0","0"
"Welkenraedt","8","2","4","7","8","7","11","3","4","2"
"POLICE ANS - ST-NICOLAS","112","82","85","70","60","60","51","51","49","11"
"Ans","99","59","66","51","40","42","39","27","28","7"
"Saint-Nicolas","13","23","19","19","20","18","12","24","21","4"
"POLICE DE SERAING - NEUPRE","134","102","117","95","121","102","73","59","67","16"
"Neupré","2","0","1","1","2","2","1","4","0","0"
"Seraing","132","102","116","94","119","100","72","55","67","16"
"POLICE LOCALE DE LIEGE","3.931","2.934","2.468","2.193","1.791","1.705","1.931","1.983","2.031","619"
"Liège","3.931","2.934","2.468","2.193","1.791","1.705","1.931","1.983","2.031","619"
"SECOVA","34","62","45","39","43","45","26","26","34","10"
"Aywaille","12","28","11","7","15","18","10","11","9","3"
"Chaudfontaine","7","17","14","7","5","8","10","4","9","1"
"Esneux","7","4","11","11","14","10","3","4","7","2"
"Sprimont","5","8","8","8","8","7","1","6","8","2"
"Trooz","3","5","1","6","1","2","2","1","1","2"
"VESDRE","285","158","181","165","125","90","82","66","80","15"
"Dison","5","6","3","8","6","7","5","2","3","1"
"Pepinster","4","5","4","2","4","3","3","0","5","0"
"Verviers","276","147","174","155","115","80","74","64","72","14"
"ZONE BASSE MEUSE","46","54","42","49","39","51","63","44","41","16"
"Bassenge","1","3","4","2","6","5","3","0","0","0"
"Blégny","4","6","2","9","2","5","8","7","10","1"
"Dalhem","2","4","1","4","0","0","0","1","0","0"
"Juprelle","2","4","2","1","2","1","7","0","3","1"
"Oupeye","14","13","13","9","8","15","20","20","11","6"
"Visé","23","24","20","24","21","25","25","16","17","8"
"ZONE MEUSE-HESBAYE","78","13","25","29","34","27","33","19","20","7"
"Amay","28","2","9","10","17","12","10","6","7","2"
"Engis","10","4","2","4","6","6","6","2","1","0"
"Saint-Georges-sur-Meuse","6","0","3","3","5","5","5","3","2","1"
"Verlaine","0","0","2","0","0","1","2","3","0","0"
"Villers-le-Bouillet","3","1","2","4","2","0","1","1","2","1"
"Wanze","31","6","7","8","4","3","9","4","8","3"
"ZONE STAVELOT-MALMEDY","38","25","31","24","27","24","20","21","16","4"
"Lierneux","1","0","0","0","0","0","0","0","0","0"
"Malmedy","20","15","16","10","14","11","9","8","8","1"
"Stavelot","16","5","11","6","11","8","10","8","8","3"
"Stoumont","1","1","3","4","1","2","1","2","0","0"
"Trois-Ponts","0","3","1","4","0","0","0","0","0","0"
"Waimes","0","1","0","0","1","3","0","3","0","0"
"ZP AWANS/GRACE-HOLLOGNE","33","42","30","36","39","39","24","30","41","12"
"Awans","17","21","14","18","16","25","14","11","18","5"
"Grâce-Hollogne","16","21","16","18","23","14","10","19","23","7"
"ZP BEYNE-FLERON-SOUMAGNE","102","58","47","32","50","63","47","34","33","7"
"Beyne-Heusay","9","2","2","1","5","9","7","4","3","0"
"Fléron","68","45","36","19","28","36","29","23","25","5"
"Soumagne","25","11","9","12","17","18","11","7","5","2"
"ZP DU CONDROZ","11","9","17","22","11","14","17","9","5","1"
"Anthisnes","0","0","0","0","0","0","1","0","0","0"
"Clavier","0","0","0","1","0","0","0","0","1","0"
"Comblain-au-Pont","2","0","1","0","1","5","4","3","0","0"
"Ferrières","1","2","3","1","1","2","1","0","0","0"
"Hamoir","0","0","3","1","1","1","5","1","0","0"
"Marchin","0","1","2","1","2","1","0","2","1","0"
"Modave","1","0","0","2","1","0","1","0","0","0"
"Nandrin","5","4","7","14","4","5","4","2","2","1"
"Ouffet","1","0","1","1","1","0","1","0","0","0"
"Tinlot","1","2","0","1","0","0","0","1","1","0"
"ZP FLEMALLE","24","32","31","15","12","13","11","12","17","1"
"Flémalle","24","32","31","15","12","13","11","12","17","1"
"ZP HERSTAL","76","114","104","62","64","45","44","55","71","8"
"Herstal","76","114","104","62","64","45","44","55","71","8"
"ZP HUY","175","62","59","41","41","50","31","34","26","7"
"Huy","175","62","59","41","41","50","31","34","26","7"
"Luxembourg","140","172","194","214","208","196","158","169","120","25"
"Luxembourg","140","172","194","214","208","196","158","169","120","25"
"CENTRE ARDENNE","26","17","24","30","31","26","22","25","19","4"
"Bastogne","20","9","12","12","14","9","15","9","13","2"
"Bertogne","0","0","0","0","0","1","0","0","0","0"
"Fauvillers","0","1","0","0","0","0","0","0","0","0"
"Libramont-Chevigny","5","5","9","14","13","11","5","12","6","1"
"Léglise","0","0","0","1","0","0","0","0","0","0"
"Neufchâteau","1","1","3","3","4","4","2","3","0","1"
"Sainte-Ode","0","0","0","0","0","0","0","0","0","0"
"Vaux-sur-Sûre","0","1","0","0","0","1","0","1","0","0"
"POLICE FAMENNE-ARDENNE","63","55","45","53","37","46","52","47","23","7"
"Durbuy","26","11","3","12","12","10","13","10","6","2"
"Erezée","3","1","0","0","0","1","0","1","0","0"
"Gouvy","2","3","3","1","2","2","1","0","0","0"
"Hotton","0","2","3","3","1","0","2","2","0","0"
"Houffalize","1","0","4","0","4","3","0","0","0","0"
"La Roche-en-Ardenne","0","4","3","1","3","1","2","5","0","0"
"Manhay","0","2","1","0","1","1","0","0","1","0"
"Marche-en-Famenne","25","28","26","25","13","26","24","26","11","4"
"Nassogne","0","2","2","3","0","0","0","2","0","0"
"Rendeux","1","0","0","1","0","0","0","0","0","1"
"Tenneville","0","1","0","0","0","0","2","0","0","0"
"Vielsalm","5","1","0","7","1","2","8","1","5","0"
"POLICE SEMOIS ET LESSE","5","8","8","13","13","15","5","4","4","0"
"Bertrix","2","1","2","3","4","3","4","1","2","0"
"Bouillon","1","1","1","4","3","3","0","1","1","0"
"Daverdisse","0","0","0","0","0","0","0","0","0","0"
"Herbeumont","1","0","0","0","0","0","0","0","0","0"
"Libin","0","1","1","1","0","2","0","1","1","0"
"Paliseul","1","1","3","0","0","0","0","0","0","0"
"Saint-Hubert","0","0","0","2","3","2","0","0","0","0"
"Tellin","0","1","1","1","1","1","0","0","0","0"
"Wellin","0","3","0","2","2","4","1","1","0","0"
"ZONE DE POLICE DE GAUME","9","11","6","10","8","9","8","4","11","1"
"Chiny","1","1","0","1","1","0","0","0","2","0"
"Etalle","0","2","1","1","0","0","1","0","2","0"
"Florenville","1","3","2","4","4","3","3","0","0","0"
"Meix-devant-Virton","1","0","1","0","0","0","0","0","0","0"
"Rouvroy","0","0","0","0","0","0","0","0","0","0"
"Tintigny","0","0","1","1","1","2","0","1","0","0"
"Virton","6","5","1","3","2","4","4","3","7","1"
"ZP ARLON/ATTERT/HABAY/MARTELANGE","18","66","88","82","94","86","46","60","42","9"
"Arlon","18","61","83","78","88","83","43","55","39","9"
"Attert","0","0","1","0","0","1","1","1","1","0"
"Habay","0","3","2","3","4","2","2","4","2","0"
"Martelange","0","2","2","1","2","0","0","0","0","0"
"ZP SUD-LUXEMBOURG","19","15","23","26","25","14","25","29","21","4"
"Aubange","8","5","7","11","8","10","13","9","7","1"
"Messancy","10","9","16","13","16","4","12","20","14","3"
"Musson","0","1","0","0","1","0","0","0","0","0"
"Saint-Léger","1","0","0","2","0","0","0","0","0","0"
"Namur","1.243","654","792","798","569","588","512","473","433","63"
"Namur","1.243","654","792","798","569","588","512","473","433","63"
"CONDROZ-FAMENNE","16","27","21","25","20","17","12","18","11","1"
"Ciney","15","27","21","24","19","16","12","18","9","1"
"Hamois","0","0","0","1","1","0","0","0","0","0"
"Havelange","1","0","0","0","0","1","0","0","2","0"
"Somme-Leuze","0","0","0","0","0","0","0","0","0","0"
"FLOWAL","7","10","10","11","6","6","5","7","8","2"
"Florennes","6","4","5","5","4","3","4","6","2","2"
"Walcourt","1","6","5","6","2","3","1","1","6","0"
"HERMETON ET HEURE","14","5","7","7","12","9","6","2","11","3"
"Cerfontaine","1","0","3","2","4","1","2","0","3","1"
"Doische","0","1","0","1","1","0","0","0","1","0"
"Philippeville","13","4","4","4","7","8","4","2","7","2"
"ORNEAU-MEHAIGNE","22","42","30","39","30","31","14","24","26","5"
"Eghezée","12","6","9","12","10","14","6","11","10","2"
"Gembloux","9","36","21","24","19","15","8","11","15","3"
"La Bruyère","1","0","0","3","1","2","0","2","1","0"
"POLICE ENTRE SAMBRE ET MEUSE","8","12","16","13","19","11","12","10","15","1"
"Floreffe","2","5","4","6","7","2","1","2","10","0"
"Fosses-la-Ville","2","0","5","2","6","2","2","3","1","1"
"Mettet","0","3","2","1","2","3","4","2","1","0"
"Profondeville","4","4","5","4","4","4","5","3","3","0"
"POLICE HOUILLE-SEMOIS","3","3","4","4","1","3","3","3","4","0"
"Beauraing","1","3","3","1","0","3","1","2","2","0"
"Bièvre","1","0","0","0","0","0","0","1","0","0"
"Gedinne","0","0","0","3","0","0","1","0","0","0"
"Vresse-sur-Semois","1","0","1","0","1","0","1","0","2","0"
"POLICE JEMEPPE S/SAMBRE","42","13","13","12","8","17","8","14","10","2"
"Jemeppe-sur-Sambre","42","13","13","12","8","17","8","14","10","2"
"SAMSOM","45","17","28","32","23","21","14","24","12","0"
"Sambreville","42","12","22","26","17","19","11","23","12","0"
"Sombreffe","3","5","6","6","6","2","3","1","0","0"
"ZONE DE POLICE DES 3 VALLEES","8","5","9","15","11","13","4","3","5","1"
"Couvin","8","5","7","13","11","12","4","2","4","0"
"Viroinval","0","0","2","2","0","1","0","1","1","1"
"ZONE DES ARCHES","104","36","44","31","29","29","23","17","14","2"
"Andenne","98","32","41","30","24","26","19","15","13","2"
"Assesse","3","0","0","0","2","0","1","0","0","0"
"Fernelmont","1","2","1","1","1","1","2","1","1","0"
"Gesves","1","2","0","0","0","1","1","0","0","0"
"Ohey","1","0","2","0","2","1","0","1","0","0"
"ZONE HAUTE-MEUSE","39","16","16","15","18","17","18","17","17","2"
"Anhée","2","3","1","3","4","1","4","1","3","0"
"Dinant","34","11","12","9","11","13","11","13","12","1"
"Hastière","1","1","1","0","0","1","1","2","0","1"
"Onhaye","0","0","1","0","1","1","0","0","0","0"
"Yvoir","2","1","1","3","2","1","2","1","2","0"
"ZP LESSE ET LHOMME","6","4","11","10","7","9","5","4","6","0"
"Houyet","2","1","6","2","3","1","3","1","1","0"
"Rochefort","4","3","5","8","4","8","2","3","5","0"
"ZP NAMUR CAPITALE","929","464","583","584","385","405","388","330","294","44"
"Namur","929","464","583","584","385","405","388","330","294","44"
"Onbekend","214","2","0","0","0","0","0","0","0","0"
"Onbekend","214","2","0","0","0","0","0","0","0","0"
"Onbekend","214","2","0","0","0","0","0","0","0","0"
"Onbekend","214","2","0","0","0","0","0","0","0","0"
"Onbekend","214","2","0","0","0","0","0","0","0","0"
