"","2000","2011","2012","2013","2014","2015","2016","2017","2018","2019 (*)"
"Waals Gewest","4.253","1.615","1.268","1.098","1.324","1.185","1.084","884","725","139"
"Brabant wallon","262","83","61","33","66","59","59","57","31","11"
"Brabant wallon","262","83","61","33","66","59","59","57","31","11"
"ARDENNES BRABANCONNES","8","7","8","2","4","0","3","1","1","4"
"Beauvechain","0","1","3","0","1","0","1","0","1","2"
"Chaumont-Gistoux","3","2","1","0","0","0","0","1","0","0"
"Grez-Doiceau","4","3","4","0","2","0","1","0","0","2"
"Incourt","1","1","0","2","1","0","1","0","0","0"
"LA MAZERINE","24","8","1","5","6","3","5","0","0","0"
"La Hulpe","2","3","1","1","1","0","0","0","0","0"
"Lasne","4","4","0","1","1","0","0","0","0","0"
"Rixensart","18","1","0","3","4","3","5","0","0","0"
"ORNE - THYLE","18","8","3","2","4","6","1","8","5","0"
"Chastre","4","0","1","1","0","0","1","1","0","0"
"Court-Saint-Etienne","9","5","2","0","2","1","0","3","3","0"
"Mont-Saint-Guibert","3","3","0","0","1","1","0","1","1","0"
"Villers-la-Ville","2","0","0","1","0","3","0","2","1","0"
"Walhain","0","0","0","0","1","1","0","1","0","0"
"OTTIGNIES - LOUVAIN-LA-NEUVE","37","11","11","7","5","5","17","10","4","2"
"Ottignies-Louvain-la-Neuve","37","11","11","7","5","5","17","10","4","2"
"POLICE LOCALE DE WATERLOO","29","3","2","1","3","2","1","1","1","0"
"Waterloo","29","3","2","1","3","2","1","1","1","0"
"POLICE LOCALE WAVRE","32","7","4","4","11","9","9","11","4","2"
"Wavre","32","7","4","4","11","9","9","11","4","2"
"ZONE DE BRAINE-L'ALLEUD","22","11","5","2","7","7","5","3","2","0"
"Braine-l'Alleud","22","11","5","2","7","7","5","3","2","0"
"ZONE DE POLICE DE JODOIGNE","15","8","4","1","10","9","1","7","1","0"
"Hélécine","1","1","0","1","0","0","0","0","0","0"
"Jodoigne","9","5","2","0","5","7","0","5","0","0"
"Orp-Jauche","4","1","1","0","1","0","1","1","1","0"
"Perwez","1","1","0","0","2","1","0","1","0","0"
"Ramillies","0","0","1","0","2","1","0","0","0","0"
"ZONE NIVELLES - GENAPPE","25","14","13","3","5","8","4","6","5","3"
"Genappe","7","1","3","1","3","5","1","3","2","0"
"Nivelles","18","13","10","2","2","3","3","3","3","3"
"ZONE OUEST BRABANT WALLON","52","6","10","6","11","10","13","10","8","0"
"Braine-le-Château","7","3","1","0","0","0","2","2","1","0"
"Ittre","2","1","4","2","1","1","2","1","0","0"
"Rebecq","11","1","2","2","4","2","1","3","0","0"
"Tubize","32","1","3","2","6","7","8","4","7","0"
"Hainaut","2.171","717","627","522","652","613","564","438","363","59"
"Hainaut (Charleroi)","864","341","277","244","278","264","233","226","155","26"
"BOTTE DU HAINAUT","13","5","3","5","6","8","15","9","3","0"
"Beaumont","4","2","1","0","1","1","3","1","0","0"
"Chimay","2","2","0","0","1","0","5","3","2","0"
"Froidchapelle","2","1","1","2","1","4","1","3","0","0"
"Momignies","5","0","1","3","0","3","6","0","0","0"
"Sivry-Rance","0","0","0","0","3","0","0","2","1","0"
"GERMINALT","41","4","4","9","11","4","5","4","5","0"
"Gerpinnes","4","0","0","0","3","0","2","0","2","0"
"Ham-sur-Heure-Nalinnes","4","2","3","0","4","1","2","3","0","0"
"Montigny-le-Tilleul","4","1","0","2","0","1","1","1","2","0"
"Thuin","29","1","1","7","4","2","0","0","1","0"
"LERMES","41","16","6","4","7","6","3","11","4","1"
"Erquelinnes","23","6","3","2","7","4","2","5","1","1"
"Estinnes","9","5","1","0","0","2","1","3","2","0"
"Lobbes","6","3","0","0","0","0","0","0","1","0"
"Merbes-le-Château","3","2","2","2","0","0","0","3","0","0"
"POLICE LOCALE MARIEMONT","65","44","44","30","39","37","23","26","13","3"
"Chapelle-lez-Herlaimont","13","7","7","8","9","10","4","7","5","3"
"Manage","39","15","17","11","12","14","13","11","2","0"
"Morlanwelz","7","20","15","8","15","11","5","4","4","0"
"Seneffe","6","2","5","3","3","2","1","4","2","0"
"ZONE DES TRIEUX","49","25","23","47","56","49","22","28","28","4"
"Courcelles","40","18","19","38","45","39","20","25","21","3"
"Fontaine-l'Evêque","9","7","4","9","11","10","2","3","7","1"
"ZP AISEAU-PRESLES/CHATELET/FARCIENNES","111","29","14","10","19","18","19","21","14","5"
"Aiseau-Presles","11","4","2","2","2","2","1","3","3","0"
"Châtelet","80","23","11","6","15","13","15","15","10","5"
"Farciennes","20","2","1","2","2","3","3","3","1","0"
"ZP ANDERLUES/BINCHE","56","25","21","7","9","7","23","13","8","0"
"Anderlues","18","6","7","4","1","1","8","3","4","0"
"Binche","38","19","14","3","8","6","15","10","4","0"
"ZP CHARLEROI","452","180","158","122","115","122","111","108","71","13"
"Charleroi","452","180","158","122","115","122","111","108","71","13"
"ZP FLEURUS/LES BONS VILLERS/PONT-A-CELLES","36","13","4","10","16","13","12","6","9","0"
"Fleurus","23","10","3","7","11","8","9","4","5","0"
"Les Bons Villers","4","1","0","0","1","1","0","1","0","0"
"Pont-à-Celles","9","2","1","3","4","4","3","1","4","0"
"Hainaut (Mons)","1.307","376","350","278","374","349","331","212","208","33"
"BELOEIL / LEUZE -HT","30","8","3","5","4","4","7","8","3","0"
"Beloeil","12","3","2","5","2","3","5","8","0","0"
"Leuze-en-Hainaut","18","5","1","0","2","1","2","0","3","0"
"POLICE BORAINE","230","32","37","33","78","83","76","50","42","7"
"Boussu","64","8","11","7","9","17","12","10","11","2"
"Colfontaine","37","6","7","13","34","25","31","19","9","2"
"Frameries","34","6","10","5","18","22","16","14","5","0"
"Quaregnon","45","9","6","5","10","11","10","5","7","1"
"Saint-Ghislain","50","3","3","3","7","8","7","2","10","2"
"POLICE DES HAUTS-PAYS","56","24","21","23","11","13","6","8","6","0"
"Dour","23","6","7","7","7","6","5","4","3","0"
"Hensies","11","3","1","5","0","3","1","1","2","0"
"Honnelles","1","3","1","1","1","3","0","1","0","0"
"Quiévrain","21","12","12","10","3","1","0","2","1","0"
"POLICE LOCALE VILLE ATH","63","16","12","10","4","8","9","12","9","1"
"Ath","63","16","12","10","4","8","9","12","9","1"
"ZONE DE POLICE DE MOUSCRON","174","46","38","20","34","43","35","23","13","1"
"Moeskroen","174","46","38","20","34","43","35","23","13","1"
"ZONE DE POLICE DU TOURNAISIS","157","59","52","47","74","48","30","21","28","3"
"Antoing","10","4","1","6","1","1","1","3","2","0"
"Brunehaut","2","4","0","2","1","3","1","1","0","0"
"Rumes","3","1","4","0","1","1","0","0","0","0"
"Tournai","142","50","47","39","71","43","28","17","26","3"
"ZONE DE SYLLE ET DENDRE","20","10","8","10","5","9","3","5","6","0"
"Brugelette","2","5","0","3","2","1","0","1","3","0"
"Chièvres","4","1","3","2","1","2","2","3","1","0"
"Edingen","3","2","5","3","2","5","1","0","2","0"
"Jurbise","7","1","0","1","0","0","0","1","0","0"
"Lens","3","1","0","0","0","1","0","0","0","0"
"Silly","1","0","0","1","0","0","0","0","0","0"
"ZONE DES COLLINES","81","13","5","20","6","5","6","2","5","3"
"Ellezelles","4","0","1","1","0","0","0","0","2","0"
"Frasnes-lez-Anvaing","13","1","0","3","1","2","1","0","1","0"
"Lessines","61","12","4","16","5","3","5","2","2","3"
"Vloesberg","3","0","0","0","0","0","0","0","0","0"
"ZONE DU VAL DE L'ESCAUT","27","7","4","3","11","4","8","0","2","1"
"Celles","1","0","1","1","0","2","1","0","1","0"
"Estaimpuis","18","3","2","0","7","1","4","0","1","1"
"Mont-de-l'Enclus","4","2","0","1","1","0","1","0","0","0"
"Pecq","4","2","1","1","3","1","2","0","0","0"
"ZONE MONS - QUEVY","135","49","42","28","41","49","42","20","22","5"
"Mons","129","49","42","28","40","49","42","20","21","5"
"Quévy","6","0","0","0","1","0","0","0","1","0"
"ZP BERNISSART/PERUWELZ","95","22","23","21","9","15","18","16","5","2"
"Bernissart","29","9","10","9","3","6","8","1","0","1"
"Péruwelz","66","13","13","12","6","9","10","15","5","1"
"ZP COMINES-WARNETON","28","4","1","4","10","6","6","4","16","4"
"Komen-Waasten","28","4","1","4","10","6","6","4","16","4"
"ZP HAUTE SENNE","82","19","21","6","17","4","14","17","22","2"
"Braine-le-Comte","16","6","1","2","2","1","8","7","6","1"
"Ecaussinnes","22","6","7","2","2","1","6","2","5","1"
"Le Roeulx","17","0","5","0","2","1","0","3","0","0"
"Soignies","27","7","8","2","11","1","0","5","11","0"
"ZP LA LOUVIERE","129","67","83","48","70","58","71","26","29","4"
"La Louvière","129","67","83","48","70","58","71","26","29","4"
"Liège","1.303","551","401","403","424","352","316","246","238","52"
"Eupen","37","12","8","8","10","3","7","6","5","0"
"POLIZEIZONE EIFEL","4","2","2","0","0","0","0","1","2","0"
"Amel","0","0","0","0","0","0","0","0","0","0"
"Burg-Reuland","0","0","0","0","0","0","0","0","0","0"
"Büllingen","0","0","1","0","0","0","0","0","0","0"
"Bütgenbach","2","1","0","0","0","0","0","1","1","0"
"Sankt Vith","2","1","1","0","0","0","0","0","1","0"
"POLIZEIZONE WESER-GÖHL","33","10","6","8","10","3","7","5","3","0"
"Eupen","19","4","1","4","5","1","3","4","1","0"
"Kelmis","8","2","4","0","2","0","2","1","1","0"
"Lontzen","4","2","0","2","2","1","0","0","1","0"
"Raeren","2","2","1","2","1","1","2","0","0","0"
"Liège","1.266","539","393","395","414","349","309","240","233","52"
"FAGNES","38","6","9","7","7","9","3","2","3","0"
"Jalhay","6","0","0","0","1","3","0","0","1","0"
"Spa","14","5","6","5","4","5","1","2","0","0"
"Theux","18","1","3","2","2","1","2","0","2","0"
"HESBAYE","32","9","11","10","10","8","4","4","5","1"
"Berloz","1","0","0","1","0","0","0","0","0","0"
"Crisnée","0","1","0","0","0","0","0","1","0","0"
"Donceel","0","0","0","0","0","0","0","0","0","0"
"Faimes","6","0","0","0","0","0","1","0","1","0"
"Fexhe-le-Haut-Clocher","1","0","1","1","0","1","0","0","0","0"
"Geer","0","1","0","1","1","0","0","0","0","0"
"Oreye","1","0","2","2","1","1","0","0","0","0"
"Remicourt","1","0","1","0","1","0","0","1","0","0"
"Waremme","22","7","7","5","7","6","3","2","4","1"
"HESBAYE OUEST","20","15","5","6","3","4","3","4","3","0"
"Braives","1","1","1","1","1","0","1","0","0","0"
"Burdinne","3","0","1","1","0","2","0","0","0","0"
"Hannut","11","7","2","1","2","2","1","2","2","0"
"Héron","3","1","1","1","0","0","1","1","0","0"
"Lincent","0","1","0","1","0","0","0","0","0","0"
"Wasseiges","2","5","0","1","0","0","0","1","1","0"
"PAYS DE HERVE","53","8","14","6","7","6","8","13","5","2"
"Aubel","8","0","1","0","0","0","0","4","0","0"
"Baelen","2","1","1","1","0","1","1","2","0","0"
"Herve","12","3","2","2","1","0","5","2","1","0"
"Limbourg","8","2","1","2","2","1","1","1","1","0"
"Olne","2","0","0","0","0","2","1","1","0","1"
"Plombières","2","1","3","0","1","0","0","0","1","1"
"Thimister-Clermont","4","1","1","0","1","1","0","1","0","0"
"Welkenraedt","15","0","5","1","2","1","0","2","2","0"
"POLICE ANS - ST-NICOLAS","60","32","17","16","19","10","12","12","13","1"
"Ans","23","13","7","8","7","3","6","5","6","0"
"Saint-Nicolas","37","19","10","8","12","7","6","7","7","1"
"POLICE DE SERAING - NEUPRE","95","80","58","62","66","52","40","33","22","9"
"Neupré","1","0","0","1","1","1","1","0","0","0"
"Seraing","94","80","58","61","65","51","39","33","22","9"
"POLICE LOCALE DE LIEGE","348","178","125","121","129","99","102","72","62","9"
"Liège","348","178","125","121","129","99","102","72","62","9"
"SECOVA","48","23","9","19","14","14","13","11","13","1"
"Aywaille","12","2","1","3","3","5","4","4","5","1"
"Chaudfontaine","11","5","0","6","4","2","0","5","2","0"
"Esneux","13","5","2","4","1","5","4","0","1","0"
"Sprimont","9","7","3","2","3","1","2","0","3","0"
"Trooz","3","4","3","4","3","1","3","2","2","0"
"VESDRE","179","40","31","28","29","23","25","21","21","6"
"Dison","20","9","5","7","4","9","4","2","5","2"
"Pepinster","17","6","0","1","5","3","1","1","1","0"
"Verviers","142","25","26","20","20","11","20","18","15","4"
"ZONE BASSE MEUSE","61","30","17","23","23","22","10","15","24","3"
"Bassenge","9","1","0","1","4","5","0","0","1","0"
"Blégny","2","4","2","6","1","2","0","2","0","0"
"Dalhem","2","1","0","0","4","1","0","0","0","0"
"Juprelle","2","2","0","1","1","0","2","0","0","0"
"Oupeye","20","7","7","4","5","10","4","10","16","1"
"Visé","26","15","8","11","8","4","4","3","7","2"
"ZONE MEUSE-HESBAYE","71","19","12","23","13","15","10","8","7","0"
"Amay","46","12","8","10","7","2","2","3","4","0"
"Engis","7","3","1","5","1","3","0","1","0","0"
"Saint-Georges-sur-Meuse","6","0","1","2","0","1","1","2","1","0"
"Verlaine","3","0","0","0","2","1","2","1","1","0"
"Villers-le-Bouillet","0","3","2","0","2","1","0","0","0","0"
"Wanze","9","1","0","6","1","7","5","1","1","0"
"ZONE STAVELOT-MALMEDY","16","7","6","4","5","3","4","8","0","1"
"Lierneux","0","2","2","1","0","2","2","0","0","0"
"Malmedy","5","0","2","2","1","0","0","3","0","0"
"Stavelot","7","4","1","1","1","0","2","1","0","0"
"Stoumont","1","0","0","0","0","1","0","0","0","1"
"Trois-Ponts","1","0","1","0","2","0","0","0","0","0"
"Waimes","2","1","0","0","1","0","0","4","0","0"
"ZP AWANS/GRACE-HOLLOGNE","25","19","15","10","8","9","16","5","4","1"
"Awans","2","5","1","1","1","2","3","2","0","1"
"Grâce-Hollogne","23","14","14","9","7","7","13","3","4","0"
"ZP BEYNE-FLERON-SOUMAGNE","54","22","16","15","23","14","13","7","15","0"
"Beyne-Heusay","9","9","1","5","4","3","1","2","5","0"
"Fléron","32","9","6","2","14","6","10","5","6","0"
"Soumagne","13","4","9","8","5","5","2","0","4","0"
"ZP DU CONDROZ","19","4","5","2","3","4","2","4","4","1"
"Anthisnes","3","0","1","0","1","1","0","0","0","0"
"Clavier","0","1","0","0","0","0","0","1","0","0"
"Comblain-au-Pont","7","1","3","0","0","1","0","1","1","1"
"Ferrières","1","0","0","0","0","0","0","1","0","0"
"Hamoir","0","1","0","0","2","0","2","0","0","0"
"Marchin","2","0","1","1","0","1","0","0","1","0"
"Modave","1","1","0","0","0","0","0","0","1","0"
"Nandrin","1","0","0","0","0","0","0","1","1","0"
"Ouffet","3","0","0","1","0","1","0","0","0","0"
"Tinlot","1","0","0","0","0","0","0","0","0","0"
"ZP FLEMALLE","46","9","7","14","14","8","8","4","10","2"
"Flémalle","46","9","7","14","14","8","8","4","10","2"
"ZP HERSTAL","47","20","15","17","24","34","26","11","10","15"
"Herstal","47","20","15","17","24","34","26","11","10","15"
"ZP HUY","54","18","21","12","17","15","10","6","12","0"
"Huy","54","18","21","12","17","15","10","6","12","0"
"Luxembourg","124","49","32","31","40","29","25","26","16","4"
"Luxembourg","124","49","32","31","40","29","25","26","16","4"
"CENTRE ARDENNE","15","4","4","3","4","6","6","6","0","0"
"Bastogne","11","1","0","0","1","3","1","4","0","0"
"Bertogne","0","0","0","0","0","0","1","0","0","0"
"Fauvillers","0","0","0","0","0","0","0","0","0","0"
"Libramont-Chevigny","3","3","1","0","2","3","0","2","0","0"
"Léglise","0","0","0","0","1","0","0","0","0","0"
"Neufchâteau","1","0","3","2","0","0","3","0","0","0"
"Sainte-Ode","0","0","0","1","0","0","1","0","0","0"
"Vaux-sur-Sûre","0","0","0","0","0","0","0","0","0","0"
"POLICE FAMENNE-ARDENNE","42","12","12","10","21","11","9","10","4","1"
"Durbuy","10","2","2","4","8","4","2","3","0","0"
"Erezée","0","1","0","0","0","1","0","0","0","0"
"Gouvy","1","0","1","0","0","0","0","0","0","0"
"Hotton","5","2","1","0","0","0","0","2","0","0"
"Houffalize","0","1","0","0","0","0","0","0","0","0"
"La Roche-en-Ardenne","0","2","1","0","1","0","2","0","0","0"
"Manhay","0","0","0","0","0","0","0","0","0","0"
"Marche-en-Famenne","21","1","5","4","7","4","4","4","2","1"
"Nassogne","1","0","2","0","1","2","0","0","0","0"
"Rendeux","0","1","0","0","0","0","0","0","0","0"
"Tenneville","0","0","0","0","0","0","0","0","0","0"
"Vielsalm","4","2","0","2","4","0","1","1","2","0"
"POLICE SEMOIS ET LESSE","15","5","3","9","7","6","3","5","3","1"
"Bertrix","6","4","1","5","2","1","0","1","2","0"
"Bouillon","1","0","2","0","1","1","2","2","1","0"
"Daverdisse","0","0","0","0","0","0","0","0","0","0"
"Herbeumont","0","0","0","1","0","0","0","0","0","0"
"Libin","0","0","0","0","0","0","0","0","0","1"
"Paliseul","3","0","0","2","2","0","0","0","0","0"
"Saint-Hubert","3","1","0","1","1","4","1","1","0","0"
"Tellin","2","0","0","0","0","0","0","0","0","0"
"Wellin","0","0","0","0","1","0","0","1","0","0"
"ZONE DE POLICE DE GAUME","13","5","5","3","2","2","3","2","2","0"
"Chiny","0","0","1","0","0","0","0","1","0","0"
"Etalle","0","0","1","0","0","0","0","0","0","0"
"Florenville","1","0","1","1","0","1","1","0","0","0"
"Meix-devant-Virton","2","0","0","0","0","0","0","0","0","0"
"Rouvroy","1","1","0","1","1","0","0","1","1","0"
"Tintigny","0","0","0","0","0","0","0","0","0","0"
"Virton","9","4","2","1","1","1","2","0","1","0"
"ZP ARLON/ATTERT/HABAY/MARTELANGE","23","17","2","5","5","1","2","2","4","0"
"Arlon","21","16","2","4","4","1","2","2","4","0"
"Attert","0","0","0","0","0","0","0","0","0","0"
"Habay","2","1","0","1","1","0","0","0","0","0"
"Martelange","0","0","0","0","0","0","0","0","0","0"
"ZP SUD-LUXEMBOURG","16","6","6","1","1","3","2","1","3","2"
"Aubange","11","5","4","1","0","3","1","1","1","1"
"Messancy","2","0","2","0","1","0","1","0","2","0"
"Musson","1","1","0","0","0","0","0","0","0","0"
"Saint-Léger","2","0","0","0","0","0","0","0","0","1"
"Namur","393","215","147","109","142","132","120","117","77","13"
"Namur","393","215","147","109","142","132","120","117","77","13"
"CONDROZ-FAMENNE","19","6","3","3","3","0","4","4","1","0"
"Ciney","12","4","2","2","3","0","1","3","0","0"
"Hamois","3","2","0","0","0","0","3","1","0","0"
"Havelange","2","0","0","0","0","0","0","0","0","0"
"Somme-Leuze","2","0","1","1","0","0","0","0","1","0"
"FLOWAL","8","9","4","2","7","0","3","4","3","0"
"Florennes","2","7","0","0","3","0","2","4","2","0"
"Walcourt","6","2","4","2","4","0","1","0","1","0"
"HERMETON ET HEURE","10","2","1","4","3","2","5","3","0","0"
"Cerfontaine","5","2","0","2","1","1","2","1","0","0"
"Doische","1","0","0","0","0","1","0","0","0","0"
"Philippeville","4","0","1","2","2","0","3","2","0","0"
"ORNEAU-MEHAIGNE","21","8","9","3","8","5","3","5","7","1"
"Eghezée","4","1","1","0","0","0","2","1","2","0"
"Gembloux","15","5","4","3","7","5","0","3","5","1"
"La Bruyère","2","2","4","0","1","0","1","1","0","0"
"POLICE ENTRE SAMBRE ET MEUSE","28","26","19","15","6","11","4","8","6","0"
"Floreffe","7","2","2","5","0","1","0","2","1","0"
"Fosses-la-Ville","10","11","9","3","2","4","1","3","2","0"
"Mettet","4","11","4","2","3","1","2","1","1","0"
"Profondeville","7","2","4","5","1","5","1","2","2","0"
"POLICE HOUILLE-SEMOIS","7","4","2","1","2","3","5","2","1","0"
"Beauraing","4","2","0","1","0","0","4","1","0","0"
"Bièvre","1","0","0","0","1","0","0","1","0","0"
"Gedinne","1","1","1","0","0","1","0","0","0","0"
"Vresse-sur-Semois","1","1","1","0","1","2","1","0","1","0"
"POLICE JEMEPPE S/SAMBRE","15","15","11","8","6","7","11","9","8","2"
"Jemeppe-sur-Sambre","15","15","11","8","6","7","11","9","8","2"
"SAMSOM","41","26","18","7","15","26","22","10","0","2"
"Sambreville","36","24","16","6","14","25","21","10","0","2"
"Sombreffe","5","2","2","1","1","1","1","0","0","0"
"ZONE DE POLICE DES 3 VALLEES","16","6","7","7","6","2","5","5","1","0"
"Couvin","14","6","6","4","5","2","5","4","1","0"
"Viroinval","2","0","1","3","1","0","0","1","0","0"
"ZONE DES ARCHES","27","15","15","17","22","24","6","10","8","0"
"Andenne","19","13","8","15","19","21","5","7","8","0"
"Assesse","1","1","1","0","0","1","0","0","0","0"
"Fernelmont","2","0","1","1","0","1","0","2","0","0"
"Gesves","0","1","2","0","3","1","1","1","0","0"
"Ohey","5","0","3","1","0","0","0","0","0","0"
"ZONE HAUTE-MEUSE","33","21","7","11","18","13","11","6","6","3"
"Anhée","4","0","0","0","0","0","1","1","0","0"
"Dinant","19","17","6","8","6","8","5","3","6","2"
"Hastière","3","0","1","3","11","4","1","0","0","0"
"Onhaye","2","0","0","0","1","0","2","1","0","1"
"Yvoir","5","4","0","0","0","1","2","1","0","0"
"ZP LESSE ET LHOMME","31","5","3","2","4","0","4","3","4","2"
"Houyet","3","2","0","0","1","0","1","0","1","1"
"Rochefort","28","3","3","2","3","0","3","3","3","1"
"ZP NAMUR CAPITALE","137","72","48","29","42","39","37","48","32","3"
"Namur","137","72","48","29","42","39","37","48","32","3"
"Onbekend","22","0","0","0","0","0","0","0","0","0"
"Onbekend","22","0","0","0","0","0","0","0","0","0"
"Onbekend","22","0","0","0","0","0","0","0","0","0"
"Onbekend","22","0","0","0","0","0","0","0","0","0"
"Onbekend","22","0","0","0","0","0","0","0","0","0"
