"","2000","2011","2012","2013","2014","2015","2016","2017","2018","2019 (*)"
"Ruiselede","2","6","6","4","10","5","3","2","4","2"
"Tielt","9","80","83","64","55","47","39","39","43","8"
"Wingene","3","26","23","28","23","27","12","10","13","2"
"VLAS","99","546","483","445","413","365","363","226","248","66"
"Kortrijk","81","459","435","404","364","325","333","194","216","59"
"Kuurne","18","81","41","33","45","30","24","25","26","6"
"Lendelede","0","6","7","8","4","10","6","7","6","1"
"WESTKUST","123","373","318","270","230","228","190","214","173","27"
"De Panne","23","126","116","89","80","80","64","73","52","13"
"Koksijde","67","141","121","109","96","90","70","84","79","10"
"Nieuwpoort","33","106","81","72","54","58","56","57","42","4"
"Waals Gewest","4.983","20.630","18.615","17.142","16.902","15.110","13.675","13.050","13.013","3.037"
"Brabant wallon","209","2.045","1.768","1.565","1.536","1.295","935","822","924","183"
"Brabant wallon","209","2.045","1.768","1.565","1.536","1.295","935","822","924","183"
"ARDENNES BRABANCONNES","7","88","79","67","73","92","58","55","53","9"
"Beauvechain","4","8","16","9","16","16","17","9","7","2"
"Chaumont-Gistoux","2","32","31","21","17","35","16","12","8","2"
"Grez-Doiceau","0","34","25","30","28","36","16","29","26","5"
"Incourt","1","14","7","7","12","5","9","5","12","0"
"LA MAZERINE","30","180","168","176","144","101","131","106","96","29"
"La Hulpe","8","48","36","47","30","19","18","15","14","4"
"Lasne","4","36","30","43","29","21","33","23","27","6"
"Rixensart","18","96","102","86","85","61","80","68","55","19"
"ORNE - THYLE","13","147","127","95","84","73","96","80","96","12"
"Chastre","2","23","15","13","11","8","9","8","9","0"
"Court-Saint-Etienne","2","35","27","28","32","27","32","26","25","5"
"Mont-Saint-Guibert","1","29","37","22","17","22","30","21","27","3"
"Villers-la-Ville","5","44","31","16","15","10","9","14","21","2"
"Walhain","3","16","17","16","9","6","16","11","14","2"
"OTTIGNIES - LOUVAIN-LA-NEUVE","28","231","156","167","132","135","126","132","140","28"
"Ottignies-Louvain-la-Neuve","28","231","156","167","132","135","126","132","140","28"
"POLICE LOCALE DE WATERLOO","29","246","248","192","182","114","39","69","106","27"
"Waterloo","29","246","248","192","182","114","39","69","106","27"
"POLICE LOCALE WAVRE","20","206","166","181","199","145","101","41","38","8"
"Wavre","20","206","166","181","199","145","101","41","38","8"
"ZONE DE BRAINE-L'ALLEUD","8","222","187","152","176","152","58","43","48","8"
"Braine-l'Alleud","8","222","187","152","176","152","58","43","48","8"
"ZONE DE POLICE DE JODOIGNE","16","152","123","93","111","94","87","91","113","23"
"Hélécine","0","11","13","5","8","3","13","9","8","2"
"Jodoigne","11","74","69","58","55","60","32","44","44","10"
"Orp-Jauche","0","20","15","12","15","12","21","16","21","3"
"Perwez","0","35","13","8","23","10","16","17","28","5"
"Ramillies","5","12","13","10","10","9","5","5","12","3"
"ZONE NIVELLES - GENAPPE","39","330","256","214","231","197","80","40","41","8"
"Genappe","5","59","42","37","65","39","12","9","13","2"
"Nivelles","34","271","214","177","166","158","68","31","28","6"
"ZONE OUEST BRABANT WALLON","19","243","258","228","204","192","159","165","193","31"
"Braine-le-Château","2","34","34","29","24","29","25","23","27","4"
"Ittre","1","38","21","25","19","14","11","14","18","6"
"Rebecq","5","49","34","34","44","42","21","29","28","5"
"Tubize","11","122","169","140","117","107","102","99","120","16"
"Hainaut","1.808","8.761","8.139","7.402","7.257","6.875","6.448","6.008","6.106","1.429"
"Hainaut (Charleroi)","942","3.805","3.703","3.290","3.279","2.976","2.767","2.716","2.714","621"
"BOTTE DU HAINAUT","48","99","116","106","110","117","102","114","113","18"
"Beaumont","15","26","22","29","31","25","17","29","32","5"
"Chimay","16","40","43","43","44","46","45","46","39","7"
"Froidchapelle","10","17","14","12","13","16","19","22","11","1"
"Momignies","4","11","14","14","15","21","14","8","17","4"
"Sivry-Rance","3","5","23","8","7","9","7","9","14","1"
"GERMINALT","62","199","210","202","201","141","159","161","165","35"
"Gerpinnes","13","47","59","49","48","52","43","39","22","12"
"Ham-sur-Heure-Nalinnes","19","34","39","46","49","16","37","40","33","7"
"Montigny-le-Tilleul","7","43","43","42","47","33","34","36","57","7"
"Thuin","23","75","69","65","57","40","45","46","53","9"
"LERMES","30","164","188","118","153","120","137","94","108","25"
"Erquelinnes","16","78","93","61","71","46","54","53","48","12"
"Estinnes","4","36","42","30","31","34","47","25","36","9"
"Lobbes","6","31","28","20","33","15","14","8","11","2"
"Merbes-le-Château","4","19","25","7","18","25","22","8","13","2"
"POLICE LOCALE MARIEMONT","62","405","337","337","378","298","279","269","291","81"
"Chapelle-lez-Herlaimont","7","101","84","84","93","59","50","54","73","21"
"Manage","28","130","103","136","131","111","127","117","84","20"
"Morlanwelz","16","130","120","86","117","89","76","71","74","26"
"Seneffe","11","44","30","31","37","39","26","27","60","14"
"ZONE DES TRIEUX","68","333","297","302","348","301","268","220","274","57"
"Courcelles","40","221","203","205","196","189","178","131","166","37"
"Fontaine-l'Evêque","28","112","94","97","152","112","90","89","108","20"
"ZP AISEAU-PRESLES/CHATELET/FARCIENNES","125","371","317","260","239","273","233","226","242","49"
"Aiseau-Presles","6","68","35","25","32","33","36","26","41","7"
"Châtelet","91","233","238","198","164","204","154","168","170","34"
"Farciennes","28","70","44","37","43","36","43","32","31","8"
"ZP ANDERLUES/BINCHE","37","313","273","258","252","274","237","213","227","61"
"Anderlues","14","60","54","48","54","65","57","44","46","11"
"Binche","23","253","219","210","198","209","180","169","181","50"
"ZP CHARLEROI","464","1.685","1.730","1.480","1.396","1.268","1.185","1.261","1.140","254"
"Charleroi","464","1.685","1.730","1.480","1.396","1.268","1.185","1.261","1.140","254"
"ZP FLEURUS/LES BONS VILLERS/PONT-A-CELLES","46","236","235","227","202","184","167","158","154","41"
"Fleurus","19","106","128","106","108","99","88","79","73","27"
"Les Bons Villers","9","45","41","65","38","16","16","27","29","5"
"Pont-à-Celles","18","85","66","56","56","69","63","52","52","9"
"Hainaut (Mons)","866","4.956","4.436","4.112","3.978","3.899","3.681","3.292","3.392","808"
"BELOEIL / LEUZE -HT","18","153","134","110","94","119","74","87","104","26"
"Beloeil","8","85","66","46","55","65","48","52","66","8"
"Leuze-en-Hainaut","10","68","68","64","39","54","26","35","38","18"
"POLICE BORAINE","125","771","688","683","629","681","611","581","538","125"
"Boussu","21","177","141","134","142","125","112","116","102","28"
"Colfontaine","51","165","155","112","130","153","136","148","109","23"
"Frameries","15","171","172","142","118","141","137","123","113","22"
"Quaregnon","13","120","103","138","112","131","120","93","118","29"
"Saint-Ghislain","25","138","117","157","127","131","106","101","96","23"
"POLICE DES HAUTS-PAYS","38","250","192","173","194","169","115","107","126","36"
"Dour","26","137","108","84","114","86","49","53","68","17"
"Hensies","6","22","29","26","32","32","20","19","24","9"
"Honnelles","2","19","17","18","12","10","19","5","9","3"
"Quiévrain","4","72","38","45","36","41","27","30","25","7"
"POLICE LOCALE VILLE ATH","52","200","148","160","146","111","192","112","105","24"
"Ath","52","200","148","160","146","111","192","112","105","24"
"ZONE DE POLICE DE MOUSCRON","94","448","413","324","354","396","341","336","380","81"
"Moeskroen","94","448","413","324","354","396","341","336","380","81"
"ZONE DE POLICE DU TOURNAISIS","40","727","599","535","483","440","385","381","425","114"
"Antoing","1","37","51","20","25","39","18","35","20","13"
"Brunehaut","1","26","17","34","21","13","19","13","14","1"
"Rumes","2","14","16","14","17","21","13","9","11","5"
"Tournai","36","650","515","467","420","367","335","324","380","95"
"ZONE DE SYLLE ET DENDRE","22","163","158","179","185","141","144","123","105","26"
"Brugelette","3","12","18","24","12","9","11","4","17","2"
"Chièvres","1","30","14","19","15","12","18","10","9","6"
"Edingen","13","56","62","72","77","74","68","57","51","4"
"Jurbise","2","38","24","38","41","18","16","24","14","8"
"Lens","1","9","16","19","10","9","8","10","4","3"
"Silly","2","18","24","7","30","19","23","18","10","3"
"ZONE DES COLLINES","36","124","99","109","99","98","105","112","95","17"
"Ellezelles","5","14","13","7","6","8","6","11","10","1"
"Frasnes-lez-Anvaing","7","14","15","25","28","23","32","24","14","5"
"Lessines","20","84","61","66","62","52","61","67","64","10"
"Vloesberg","4","12","10","11","3","15","6","10","7","1"
"ZONE DU VAL DE L'ESCAUT","27","100","98","121","68","125","94","68","71","25"
"Celles","2","17","15","18","8","13","4","6","12","4"
"Estaimpuis","12","42","51","54","37","66","43","35","37","12"
"Mont-de-l'Enclus","2","7","9","5","2","8","12","9","4","5"
"Pecq","11","34","23","44","21","38","35","18","18","4"
"ZONE MONS - QUEVY","177","1.042","974","871","847","693","633","521","514","118"
"Mons","170","1.006","948","841","811","668","611","507","494","114"
"Quévy","7","36","26","30","36","25","22","14","20","4"
"ZP BERNISSART/PERUWELZ","46","238","164","158","153","174","136","145","128","26"
"Bernissart","20","79","58","73","58","85","59","46","36","10"
"Péruwelz","26","159","106","85","95","89","77","99","92","16"
"ZP COMINES-WARNETON","38","98","118","69","91","100","92","74","79","21"
"Komen-Waasten","38","98","118","69","91","100","92","74","79","21"
"ZP HAUTE SENNE","83","277","324","297","289","283","216","213","219","47"
"Braine-le-Comte","31","74","90","91","99","71","53","62","73","17"
"Ecaussinnes","4","41","79","53","47","45","36","33","31","8"
"Le Roeulx","19","35","25","40","35","58","24","30","27","5"
"Soignies","29","127","130","113","108","109","103","88","88","17"
"ZP LA LOUVIERE","70","365","327","323","346","369","543","432","503","122"
"La Louvière","70","365","327","323","346","369","543","432","503","122"
"Liège","1.706","6.277","5.600","5.225","5.228","4.283","3.889","3.954","3.861","976"
"Eupen","19","250","215","208","176","171","191","183","140","34"
"POLIZEIZONE EIFEL","4","67","34","72","32","38","37","43","30","2"
"Amel","0","8","7","8","3","2","6","5","3","0"
"Burg-Reuland","1","8","4","1","1","2","2","5","6","0"
"Büllingen","1","6","3","22","6","3","6","2","1","1"
"Bütgenbach","0","14","6","12","12","13","7","13","7","0"
"Sankt Vith","2","31","14","29","10","18","16","18","13","1"
"POLIZEIZONE WESER-GÖHL","15","183","181","136","144","133","154","140","110","32"
"Eupen","6","95","86","67","74","75","81","81","61","20"
"Kelmis","3","29","46","38","27","26","44","25","25","7"
"Lontzen","4","26","21","8","22","19","8","7","10","4"
"Raeren","2","33","28","23","21","13","21","27","14","1"
"Liège","1.687","6.027","5.385","5.017","5.052","4.112","3.698","3.771","3.721","942"
"FAGNES","55","146","135","141","119","87","76","64","89","22"
"Jalhay","3","21","21","12","14","12","9","15","13","3"
"Spa","41","79","73","78","67","55","43","35","43","13"
"Theux","11","46","41","51","38","20","24","14","33","6"
"HESBAYE","19","154","139","140","126","115","108","91","126","27"
"Berloz","1","8","7","6","5","3","2","3","4","2"
"Crisnée","4","7","6","11","5","10","3","3","8","1"
"Donceel","0","5","7","7","4","1","9","2","12","0"
"Faimes","0","5","6","4","7","4","5","2","5","0"
"Fexhe-le-Haut-Clocher","1","13","13","6","5","2","4","5","10","1"
"Geer","3","5","4","1","1","8","2","0","2","2"
"Oreye","2","14","12","9","19","11","6","9","4","4"
"Remicourt","3","11","7","17","8","17","7","9","6","1"
"Waremme","5","86","77","79","72","59","70","58","75","16"
"HESBAYE OUEST","28","136","144","128","94","96","42","40","74","24"
"Braives","5","20","13","41","12","4","5","8","10","2"
"Burdinne","3","4","6","6","5","5","0","2","3","2"
"Hannut","12","88","95","53","59","70","23","19","46","16"
"Héron","5","11","11","16","11","6","6","6","5","0"
"Lincent","1","6","9","4","3","7","5","3","2","3"
"Wasseiges","2","7","10","8","4","4","3","2","8","1"
"PAYS DE HERVE","63","169","189","151","185","163","151","128","130","33"
"Aubel","1","12","7","11","5","8","9","10","4","6"
"Baelen","6","8","12","5","22","11","8","8","3","3"
"Herve","22","67","70","58","72","46","49","41","51","10"
"Limbourg","9","21","20","18","20","14","20","15","14","2"
"Olne","4","12","7","9","10","8","8","7","8","1"
"Plombières","4","17","27","15","12","20","19","17","25","4"
"Thimister-Clermont","5","11","12","13","6","6","8","10","7","1"
"Welkenraedt","12","21","34","22","38","50","30","20","18","6"
"POLICE ANS - ST-NICOLAS","88","300","244","218","249","157","202","174","186","50"
"Ans","49","179","148","104","128","88","122","110","97","28"
"Saint-Nicolas","39","121","96","114","121","69","80","64","89","22"
"POLICE DE SERAING - NEUPRE","190","490","452","477","461","396","378","348","306","80"
"Neupré","5","26","27","12","21","21","16","18","16","3"
"Seraing","185","464","425","465","440","375","362","330","290","77"
"POLICE LOCALE DE LIEGE","689","2.122","1.674","1.611","1.629","1.332","1.123","1.248","1.127","306"
"Liège","689","2.122","1.674","1.611","1.629","1.332","1.123","1.248","1.127","306"
"SECOVA","64","187","246","193","305","234","162","162","170","39"
"Aywaille","20","36","51","32","53","46","35","28","44","8"
"Chaudfontaine","5","48","74","67","82","51","46","50","54","11"
"Esneux","17","55","50","58","105","56","36","37","33","3"
"Sprimont","19","18","23","13","26","37","21","22","30","6"
"Trooz","3","30","48","23","39","44","24","25","9","11"
"VESDRE","171","475","365","329","380","255","252","275","283","68"
"Dison","11","74","67","45","53","37","60","31","44","11"
"Pepinster","2","39","22","24","34","20","17","21","19","6"
"Verviers","158","362","276","260","293","198","175","223","220","51"
"ZONE BASSE MEUSE","25","310","251","246","274","202","224","240","222","62"
"Bassenge","4","33","25","28","33","29","22","18","23","12"
"Blégny","3","36","38","41","35","29","28","24","40","3"
"Dalhem","2","19","7","5","11","7","9","15","12","3"
"Juprelle","2","28","16","18","18","16","22","19","17","8"
"Oupeye","7","97","87","85","87","73","73","106","75","27"
"Visé","7","97","78","69","90","48","70","58","55","9"
"ZONE MEUSE-HESBAYE","45","217","254","216","208","166","171","144","164","40"
"Amay","22","75","78","66","82","50","64","48","62","14"
"Engis","1","38","87","50","42","29","30","23","23","8"
"Saint-Georges-sur-Meuse","8","20","24","22","22","26","40","24","28","9"
"Verlaine","3","11","5","8","8","10","4","11","10","3"
"Villers-le-Bouillet","6","34","34","31","19","12","11","16","17","2"
"Wanze","5","39","26","39","35","39","22","22","24","4"
"ZONE STAVELOT-MALMEDY","45","103","97","109","129","92","80","100","73","11"
"Lierneux","2","8","12","3","9","4","8","8","4","0"
"Malmedy","20","39","35","37","50","31","35","43","39","5"
"Stavelot","9","25","34","46","44","35","23","21","12","2"
"Stoumont","2","9","2","8","11","3","1","4","4","1"
"Trois-Ponts","3","8","5","4","5","5","6","7","6","0"
"Waimes","9","14","9","11","10","14","7","17","8","3"
"ZP AWANS/GRACE-HOLLOGNE","23","174","167","127","110","121","135","103","120","24"
"Awans","6","40","42","34","24","41","54","28","24","7"
"Grâce-Hollogne","17","134","125","93","86","80","81","75","96","17"
"ZP BEYNE-FLERON-SOUMAGNE","25","224","284","177","157","218","156","161","163","51"
"Beyne-Heusay","7","50","54","30","34","52","36","30","44","4"
"Fléron","11","81","94","62","52","68","68","71","52","17"
"Soumagne","7","93","136","85","71","98","52","60","67","30"
"ZP DU CONDROZ","45","138","123","96","98","82","79","98","81","9"
"Anthisnes","8","3","12","4","7","3","4","8","9","0"
"Clavier","3","10","9","6","6","9","14","14","8","0"
"Comblain-au-Pont","10","19","29","16","21","14","9","19","11","1"
"Ferrières","5","9","14","9","15","6","11","7","8","1"
"Hamoir","5","15","14","13","11","10","15","18","15","0"
"Marchin","7","12","8","7","8","14","10","7","7","3"
"Modave","0","9","12","8","9","6","4","8","9","0"
"Nandrin","4","43","13","20","9","8","7","12","10","1"
"Ouffet","2","12","4","5","7","11","3","4","3","1"
"Tinlot","1","6","8","8","5","1","2","1","1","2"
"ZP FLEMALLE","33","226","173","210","133","114","87","106","109","29"
"Flémalle","33","226","173","210","133","114","87","106","109","29"
"ZP HERSTAL","16","277","255","220","236","177","154","160","194","39"
"Herstal","16","277","255","220","236","177","154","160","194","39"
"ZP HUY","63","179","193","228","159","105","118","129","104","28"
"Huy","63","179","193","228","159","105","118","129","104","28"
"Luxembourg","360","1.413","1.086","988","1.096","984","829","800","744","179"
"Luxembourg","360","1.413","1.086","988","1.096","984","829","800","744","179"
"CENTRE ARDENNE","83","247","214","172","178","162","153","156","118","31"
"Bastogne","36","102","88","88","73","90","65","61","53","15"
"Bertogne","1","8","2","1","4","2","6","3","1","0"
"Fauvillers","4","3","0","3","1","2","3","3","3","0"
"Libramont-Chevigny","18","66","64","45","59","38","28","48","28","10"
"Léglise","6","5","7","6","5","3","8","7","5","0"
"Neufchâteau","8","42","43","20","16","18","34","20","18","3"
"Sainte-Ode","2","14","3","2","8","3","6","10","4","1"
"Vaux-sur-Sûre","8","7","7","7","12","6","3","4","6","2"
"POLICE FAMENNE-ARDENNE","108","328","313","298","341","296","225","234","222","55"
"Durbuy","25","46","49","37","43","53","31","23","34","7"
"Erezée","4","10","13","6","14","11","3","4","5","0"
"Gouvy","2","24","21","13","16","3","7","7","7","1"
"Hotton","6","15","11","29","20","29","16","26","18","2"
"Houffalize","7","9","3","11","33","11","11","15","15","6"
"La Roche-en-Ardenne","11","22","28","19","9","12","19","6","14","2"
"Manhay","4","29","13","16","6","14","7","8","5","2"
"Marche-en-Famenne","30","110","115","111","125","131","85","102","83","27"
"Nassogne","6","19","16","14","30","5","7","9","12","3"
"Rendeux","1","8","8","9","8","8","7","8","3","2"
"Tenneville","3","8","1","7","1","2","4","2","3","0"
"Vielsalm","9","28","35","26","36","17","28","24","23","3"
"POLICE SEMOIS ET LESSE","68","172","185","120","112","116","92","100","74","15"
"Bertrix","31","69","63","19","27","28","20","14","24","2"
"Bouillon","12","19","29","20","13","18","14","22","9","3"
"Daverdisse","0","1","2","2","1","2","2","1","2","0"
"Herbeumont","1","4","6","3","2","2","4","3","2","0"
"Libin","3","14","6","16","13","5","5","9","4","0"
"Paliseul","5","20","22","6","15","13","11","14","12","3"
"Saint-Hubert","11","32","43","40","19","22","13","27","12","5"
"Tellin","3","3","2","5","9","5","8","4","4","2"
"Wellin","2","10","12","9","13","21","15","6","5","0"
"ZONE DE POLICE DE GAUME","23","147","106","96","113","116","113","86","110","16"
"Chiny","1","10","12","8","13","22","9","5","15","3"
"Etalle","5","12","10","7","11","6","8","8","10","0"
"Florenville","3","33","25","28","28","25","35","38","22","1"
"Meix-devant-Virton","0","10","3","2","8","5","3","1","5","3"
"Rouvroy","1","4","4","4","5","6","3","3","4","0"
"Tintigny","3","4","4","4","3","4","12","1","11","0"
"Virton","10","74","48","43","45","48","43","30","43","9"
"ZP ARLON/ATTERT/HABAY/MARTELANGE","55","341","119","187","227","177","146","141","127","27"
"Arlon","45","292","92","142","194","110","124","120","103","24"
"Attert","2","4","4","5","5","5","4","3","1","0"
"Habay","7","40","19","35","23","16","16","15","21","3"
"Martelange","1","5","4","5","5","46","2","3","2","0"
"ZP SUD-LUXEMBOURG","23","178","149","115","125","117","100","83","93","35"
"Aubange","13","115","97","77","72","77","58","51","62","24"
"Messancy","7","45","30","24","38","21","26","13","19","8"
"Musson","3","11","16","10","11","14","10","10","7","2"
"Saint-Léger","0","7","6","4","4","5","6","9","5","1"
"Namur","900","2.134","2.022","1.962","1.785","1.673","1.574","1.466","1.378","270"
"Namur","900","2.134","2.022","1.962","1.785","1.673","1.574","1.466","1.378","270"
"CONDROZ-FAMENNE","61","164","136","136","111","96","76","103","78","19"
"Ciney","42","107","92","89","81","66","52","72","48","18"
"Hamois","5","23","18","17","14","10","7","10","19","0"
"Havelange","6","19","16","15","5","3","4","13","6","0"
"Somme-Leuze","8","15","10","15","11","17","13","8","5","1"
"FLOWAL","35","123","112","96","101","101","62","59","57","23"
"Florennes","13","49","60","48","51","42","24","29","22","18"
"Walcourt","22","74","52","48","50","59","38","30","35","5"
"HERMETON ET HEURE","24","73","81","45","51","57","41","42","38","6"
"Cerfontaine","6","28","16","8","15","22","7","11","16","1"
"Doische","3","5","12","6","5","2","5","9","4","2"
"Philippeville","15","40","53","31","31","33","29","22","18","3"
"ORNEAU-MEHAIGNE","65","160","157","172","136","131","168","124","113","48"
"Eghezée","7","39","35","46","30","39","43","19","43","33"
"Gembloux","52","107","108","113","93","78","112","91","56","15"
"La Bruyère","6","14","14","13","13","14","13","14","14","0"
"POLICE ENTRE SAMBRE ET MEUSE","70","135","140","127","110","98","123","107","77","14"
"Floreffe","9","37","31","20","16","14","18","23","8","1"
"Fosses-la-Ville","24","46","41","37","38","33","38","31","21","6"
"Mettet","23","33","32","41","35","26","32","28","29","1"
"Profondeville","14","19","36","29","21","25","35","25","19","6"
"POLICE HOUILLE-SEMOIS","18","63","78","80","70","62","74","65","56","11"
"Beauraing","8","35","41","40","32","33","43","27","31","5"
"Bièvre","0","4","9","12","12","10","11","17","8","1"
"Gedinne","5","14","19","16","14","12","15","10","9","1"
"Vresse-sur-Semois","5","10","9","12","12","7","5","11","8","4"
"POLICE JEMEPPE S/SAMBRE","36","128","97","81","102","102","70","75","82","18"
"Jemeppe-sur-Sambre","36","128","97","81","102","102","70","75","82","18"
"SAMSOM","85","146","123","107","124","130","101","88","115","20"
"Sambreville","68","127","106","96","111","115","91","75","94","15"
"Sombreffe","17","19","17","11","13","15","10","13","21","5"
"ZONE DE POLICE DES 3 VALLEES","23","102","91","104","84","70","61","64","62","10"
"Couvin","19","73","75","80","65","59","45","56","38","8"
"Viroinval","4","29","16","24","19","11","16","8","24","2"
"ZONE DES ARCHES","47","196","200","207","182","161","150","122","141","26"
"Andenne","36","141","137","142","115","111","90","90","99","20"
"Assesse","1","17","13","12","8","6","21","7","6","1"
"Fernelmont","5","6","16","15","21","20","15","12","14","5"
"Gesves","5","22","19","18","15","11","10","6","16","0"
"Ohey","0","10","15","20","23","13","14","7","6","0"
"ZONE HAUTE-MEUSE","59","190","194","149","172","167","148","154","145","25"
"Anhée","5","28","30","19","18","18","15","19","10","1"
"Dinant","30","101","104","70","98","75","79","84","85","12"
"Hastière","9","22","22","16","17","28","21","24","27","5"
"Onhaye","2","13","5","12","11","14","5","5","9","3"
"Yvoir","13","26","33","32","28","32","28","22","14","4"
"ZP LESSE ET LHOMME","24","75","75","67","64","73","57","62","52","8"
"Houyet","7","6","21","13","12","19","12","11","14","1"
"Rochefort","17","69","54","54","52","54","45","51","38","7"
"ZP NAMUR CAPITALE","353","579","538","591","478","425","443","401","362","42"
"Namur","353","579","538","591","478","425","443","401","362","42"
"Onbekend","0","0","0","0","0","0","0","0","0","0"
"Onbekend","0","0","0","0","0","0","0","0","0","0"
"Onbekend","0","0","0","0","0","0","0","0","0","0"
"Onbekend","0","0","0","0","0","0","0","0","0","0"
"Onbekend","0","0","0","0","0","0","0","0","0","0"
