"","2000","2011","2012","2013","2014","2015","2016","2017","2018","2019 (*)"
"Brabant wallon","33","316","138","144","127","144","108","104","58","13"
"Brabant wallon","33","316","138","144","127","144","108","104","58","13"
"ARDENNES BRABANCONNES","0","3","5","16","12","18","1","5","3","0"
"Beauvechain","0","0","0","2","0","1","1","1","0","0"
"Chaumont-Gistoux","0","0","1","1","1","15","0","2","0","0"
"Grez-Doiceau","0","3","4","13","8","2","0","2","2","0"
"Incourt","0","0","0","0","3","0","0","0","1","0"
"LA MAZERINE","5","12","20","19","16","25","20","9","7","3"
"La Hulpe","1","1","4","4","5","1","1","3","1","0"
"Lasne","1","3","8","7","2","17","1","0","3","1"
"Rixensart","3","8","8","8","9","7","18","6","3","2"
"ORNE - THYLE","1","5","11","7","6","3","9","7","5","1"
"Chastre","0","2","2","0","1","0","0","3","1","0"
"Court-Saint-Etienne","1","0","2","4","4","2","0","2","2","1"
"Mont-Saint-Guibert","0","0","3","2","1","1","1","1","1","0"
"Villers-la-Ville","0","3","4","1","0","0","6","0","1","0"
"Walhain","0","0","0","0","0","0","2","1","0","0"
"OTTIGNIES - LOUVAIN-LA-NEUVE","2","42","29","25","22","13","45","62","24","1"
"Ottignies-Louvain-la-Neuve","2","42","29","25","22","13","45","62","24","1"
"POLICE LOCALE DE WATERLOO","1","141","21","16","9","12","1","3","3","2"
"Waterloo","1","141","21","16","9","12","1","3","3","2"
"POLICE LOCALE WAVRE","1","7","9","8","10","8","14","2","1","0"
"Wavre","1","7","9","8","10","8","14","2","1","0"
"ZONE DE BRAINE-L'ALLEUD","5","33","12","16","19","18","3","1","0","3"
"Braine-l'Alleud","5","33","12","16","19","18","3","1","0","3"
"ZONE DE POLICE DE JODOIGNE","7","6","5","6","4","14","4","7","2","1"
"Hélécine","0","1","2","0","0","2","0","0","0","0"
"Jodoigne","3","1","2","0","3","4","2","5","1","1"
"Orp-Jauche","4","1","0","1","1","1","2","0","0","0"
"Perwez","0","3","1","1","0","4","0","1","0","0"
"Ramillies","0","0","0","4","0","3","0","1","1","0"
"ZONE NIVELLES - GENAPPE","1","33","15","25","20","14","6","4","2","0"
"Genappe","0","4","1","3","3","3","0","1","0","0"
"Nivelles","1","29","14","22","17","11","6","3","2","0"
"ZONE OUEST BRABANT WALLON","10","34","11","6","9","19","5","4","11","2"
"Braine-le-Château","2","2","3","0","2","0","1","0","1","2"
"Ittre","8","2","1","1","0","0","0","0","6","0"
"Rebecq","0","9","1","3","3","4","1","1","1","0"
"Tubize","0","21","6","2","4","15","3","3","3","0"
"Hainaut","42","740","496","510","516","566","421","274","273","49"
"Hainaut (Charleroi)","12","202","163","155","139","128","94","102","100","13"
"BOTTE DU HAINAUT","0","7","4","6","5","8","4","4","6","1"
"Beaumont","0","3","1","0","1","2","2","1","1","0"
"Chimay","0","3","2","5","3","5","0","0","2","1"
"Froidchapelle","0","0","1","0","1","1","1","0","0","0"
"Momignies","0","1","0","0","0","0","1","2","3","0"
"Sivry-Rance","0","0","0","1","0","0","0","1","0","0"
"GERMINALT","3","47","19","8","7","8","5","11","11","0"
"Gerpinnes","1","6","3","6","1","2","2","0","2","0"
"Ham-sur-Heure-Nalinnes","0","8","1","0","0","2","0","3","1","0"
"Montigny-le-Tilleul","2","6","7","1","1","1","0","2","4","0"
"Thuin","0","27","8","1","5","3","3","6","4","0"
"LERMES","1","12","10","3","3","7","4","2","2","1"
"Erquelinnes","0","2","4","1","2","3","2","2","2","0"
"Estinnes","1","2","1","2","1","1","0","0","0","1"
"Lobbes","0","6","0","0","0","0","0","0","0","0"
"Merbes-le-Château","0","2","5","0","0","3","2","0","0","0"
"POLICE LOCALE MARIEMONT","3","22","9","20","15","11","11","24","32","2"
"Chapelle-lez-Herlaimont","1","3","2","8","5","5","0","9","23","1"
"Manage","1","6","3","10","8","4","5","7","3","1"
"Morlanwelz","0","10","1","1","2","2","2","0","5","0"
"Seneffe","1","3","3","1","0","0","4","8","1","0"
"ZONE DES TRIEUX","1","15","21","20","13","23","14","10","2","2"
"Courcelles","1","8","12","13","9","19","5","1","1","1"
"Fontaine-l'Evêque","0","7","9","7","4","4","9","9","1","1"
"ZP AISEAU-PRESLES/CHATELET/FARCIENNES","1","30","23","12","13","16","5","12","13","2"
"Aiseau-Presles","0","6","0","1","0","3","1","2","2","0"
"Châtelet","1","18","17","10","10","6","4","7","10","2"
"Farciennes","0","6","6","1","3","7","0","3","1","0"
"ZP ANDERLUES/BINCHE","2","6","4","11","7","8","2","5","4","2"
"Anderlues","1","0","1","6","0","1","0","2","3","0"
"Binche","1","6","3","5","7","7","2","3","1","2"
"ZP CHARLEROI","1","52","56","63","70","45","36","30","26","3"
"Charleroi","1","52","56","63","70","45","36","30","26","3"
"ZP FLEURUS/LES BONS VILLERS/PONT-A-CELLES","0","11","17","12","6","2","13","4","4","0"
"Fleurus","0","6","2","6","5","2","10","2","3","0"
"Les Bons Villers","0","1","8","2","0","0","0","0","1","0"
"Pont-à-Celles","0","4","7","4","1","0","3","2","0","0"
"Hainaut (Mons)","30","538","333","355","377","438","327","172","173","36"
"BELOEIL / LEUZE -HT","0","8","7","15","12","12","8","6","3","1"
"Beloeil","0","5","5","13","7","8","5","3","2","0"
"Leuze-en-Hainaut","0","3","2","2","5","4","3","3","1","1"
"POLICE BORAINE","15","33","22","21","36","48","34","17","34","1"
"Boussu","0","4","2","3","7","6","8","1","12","1"
"Colfontaine","4","8","3","1","10","16","9","2","6","0"
"Frameries","7","6","6","4","6","20","4","12","8","0"
"Quaregnon","2","4","6","3","5","4","5","1","3","0"
"Saint-Ghislain","2","11","5","10","8","2","8","1","5","0"
"POLICE DES HAUTS-PAYS","0","15","10","8","6","2","3","5","9","0"
"Dour","0","11","4","5","2","1","1","4","6","0"
"Hensies","0","2","2","1","2","0","0","0","1","0"
"Honnelles","0","0","1","1","0","0","0","0","1","0"
"Quiévrain","0","2","3","1","2","1","2","1","1","0"
"POLICE LOCALE VILLE ATH","1","4","22","17","8","5","17","4","3","2"
"Ath","1","4","22","17","8","5","17","4","3","2"
"ZONE DE POLICE DE MOUSCRON","3","37","23","10","39","26","30","12","23","4"
"Moeskroen","3","37","23","10","39","26","30","12","23","4"
"ZONE DE POLICE DU TOURNAISIS","4","316","143","136","160","258","169","63","37","12"
"Antoing","0","5","0","0","1","1","0","2","11","0"
"Brunehaut","0","1","5","2","4","0","1","0","3","1"
"Rumes","0","0","2","0","1","0","1","0","2","0"
"Tournai","4","310","136","134","154","257","167","61","21","11"
"ZONE DE SYLLE ET DENDRE","1","1","5","9","22","9","4","8","3","3"
"Brugelette","1","0","0","0","1","0","0","0","0","0"
"Chièvres","0","0","2","0","0","0","0","1","0","0"
"Edingen","0","0","0","2","19","5","2","6","3","3"
"Jurbise","0","1","2","4","1","2","2","0","0","0"
"Lens","0","0","0","1","0","0","0","1","0","0"
"Silly","0","0","1","2","1","2","0","0","0","0"
"ZONE DES COLLINES","0","9","5","7","3","3","6","5","3","1"
"Ellezelles","0","0","0","0","0","0","0","0","2","0"
"Frasnes-lez-Anvaing","0","0","0","1","1","1","0","1","0","0"
"Lessines","0","9","4","2","2","0","6","4","1","1"
"Vloesberg","0","0","1","4","0","2","0","0","0","0"
"ZONE DU VAL DE L'ESCAUT","1","4","6","7","15","3","3","3","2","0"
"Celles","0","0","0","1","3","1","0","0","0","0"
"Estaimpuis","1","4","2","1","8","1","1","2","2","0"
"Mont-de-l'Enclus","0","0","1","3","2","1","0","0","0","0"
"Pecq","0","0","3","2","2","0","2","1","0","0"
"ZONE MONS - QUEVY","1","62","40","44","28","33","16","14","18","4"
"Mons","1","62","40","44","28","32","15","14","17","3"
"Quévy","0","0","0","0","0","1","1","0","1","1"
"ZP BERNISSART/PERUWELZ","0","11","13","7","7","5","4","5","4","1"
"Bernissart","0","2","9","6","3","2","2","3","1","1"
"Péruwelz","0","9","4","1","4","3","2","2","3","0"
"ZP COMINES-WARNETON","2","9","12","5","7","9","6","4","6","0"
"Komen-Waasten","2","9","12","5","7","9","6","4","6","0"
"ZP HAUTE SENNE","2","14","11","16","18","8","16","5","12","3"
"Braine-le-Comte","1","12","2","13","9","1","8","1","4","3"
"Ecaussinnes","0","1","3","0","1","2","4","1","2","0"
"Le Roeulx","1","1","1","1","2","2","4","1","2","0"
"Soignies","0","0","5","2","6","3","0","2","4","0"
"ZP LA LOUVIERE","0","15","14","53","16","17","11","21","16","4"
"La Louvière","0","15","14","53","16","17","11","21","16","4"
"Liège","57","688","566","519","678","562","443","298","248","88"
"Eupen","6","56","66","44","28","29","58","16","11","5"
"POLIZEIZONE EIFEL","1","21","18","14","2","5","2","6","3","0"
"Amel","0","5","0","4","0","2","1","0","0","0"
"Burg-Reuland","0","1","0","1","0","1","0","0","0","0"
"Büllingen","1","3","3","5","0","0","0","0","0","0"
"Bütgenbach","0","3","5","2","0","0","0","4","1","0"
"Sankt Vith","0","9","10","2","2","2","1","2","2","0"
"POLIZEIZONE WESER-GÖHL","5","35","48","30","26","24","56","10","8","5"
"Eupen","2","32","37","18","18","5","10","6","6","1"
"Kelmis","1","1","5","9","5","2","39","1","1","2"
"Lontzen","1","1","1","1","1","3","2","2","0","1"
"Raeren","1","1","5","2","2","14","5","1","1","1"
"Liège","51","632","500","475","650","533","385","282","237","83"
"FAGNES","0","7","11","11","17","13","1","2","4","1"
"Jalhay","0","1","0","0","1","1","0","1","0","0"
"Spa","0","4","5","6","6","11","1","0","4","1"
"Theux","0","2","6","5","10","1","0","1","0","0"
"HESBAYE","1","19","6","10","9","10","5","7","10","9"
"Berloz","0","0","1","2","1","0","0","0","0","0"
"Crisnée","0","0","0","2","1","0","1","0","0","1"
"Donceel","0","0","0","0","0","0","0","0","0","6"
"Faimes","0","0","0","0","0","0","0","0","1","0"
"Fexhe-le-Haut-Clocher","0","0","0","0","0","0","0","0","0","0"
"Geer","0","0","0","0","0","1","0","0","2","0"
"Oreye","0","1","1","0","0","0","0","1","0","0"
"Remicourt","0","2","0","1","0","0","0","0","0","0"
"Waremme","1","16","4","5","7","9","4","6","7","2"
"HESBAYE OUEST","1","5","13","8","4","1","5","7","6","4"
"Braives","0","1","0","1","2","0","0","0","0","0"
"Burdinne","0","1","0","0","0","0","0","0","0","1"
"Hannut","0","3","6","3","2","1","5","6","4","3"
"Héron","0","0","2","3","0","0","0","1","0","0"
"Lincent","1","0","4","0","0","0","0","0","0","0"
"Wasseiges","0","0","1","1","0","0","0","0","2","0"
"PAYS DE HERVE","5","11","17","14","51","21","7","12","6","1"
"Aubel","0","0","0","0","0","1","0","0","0","0"
"Baelen","0","1","2","1","1","0","0","1","1","0"
"Herve","4","6","7","7","33","13","3","2","4","0"
"Limbourg","0","1","1","0","4","2","0","4","0","1"
"Olne","0","0","3","3","1","0","0","0","0","0"
"Plombières","0","0","3","1","3","1","0","1","0","0"
"Thimister-Clermont","0","1","1","1","3","0","2","2","0","0"
"Welkenraedt","1","2","0","1","6","4","2","2","1","0"
"POLICE ANS - ST-NICOLAS","2","21","15","14","12","23","19","11","12","4"
"Ans","2","16","3","12","9","17","16","10","11","2"
"Saint-Nicolas","0","5","12","2","3","6","3","1","1","2"
"POLICE DE SERAING - NEUPRE","2","29","43","30","37","24","26","35","7","1"
"Neupré","0","1","1","1","2","2","3","1","0","0"
"Seraing","2","28","42","29","35","22","23","34","7","1"
"POLICE LOCALE DE LIEGE","7","218","163","168","237","174","115","83","92","42"
"Liège","7","218","163","168","237","174","115","83","92","42"
"SECOVA","2","61","52","35","46","71","34","22","9","2"
"Aywaille","0","6","7","1","8","2","2","3","2","0"
"Chaudfontaine","0","38","22","10","16","37","16","14","5","0"
"Esneux","0","9","9","12","4","15","8","0","1","0"
"Sprimont","2","4","8","9","16","15","5","3","1","2"
"Trooz","0","4","6","3","2","2","3","2","0","0"
"VESDRE","7","65","41","34","45","34","28","11","13","2"
"Dison","3","5","9","2","7","9","5","3","1","1"
"Pepinster","0","1","2","1","2","1","1","0","1","0"
"Verviers","4","59","30","31","36","24","22","8","11","1"
"ZONE BASSE MEUSE","8","52","30","17","22","28","19","12","19","7"
"Bassenge","1","5","1","2","2","4","3","2","1","1"
"Blégny","0","5","3","3","4","6","1","0","0","2"
"Dalhem","0","0","1","1","0","3","3","0","0","0"
"Juprelle","0","3","7","1","3","3","4","5","1","0"
"Oupeye","3","25","12","6","11","7","6","4","8","4"
"Visé","4","14","6","4","2","5","2","1","9","0"
"ZONE MEUSE-HESBAYE","1","22","19","18","30","36","26","18","7","1"
"Amay","1","8","6","11","24","25","12","3","6","0"
"Engis","0","7","0","2","2","4","0","2","0","1"
"Saint-Georges-sur-Meuse","0","0","5","2","1","3","0","1","0","0"
"Verlaine","0","0","1","0","0","0","0","0","0","0"
"Villers-le-Bouillet","0","3","3","2","1","2","14","11","0","0"
"Wanze","0","4","4","1","2","2","0","1","1","0"
"ZONE STAVELOT-MALMEDY","4","2","0","4","9","11","13","8","5","0"
"Lierneux","0","0","0","0","1","0","1","1","0","0"
"Malmedy","4","1","0","0","7","7","11","5","3","0"
"Stavelot","0","1","0","4","1","0","1","0","0","0"
"Stoumont","0","0","0","0","0","0","0","0","0","0"
"Trois-Ponts","0","0","0","0","0","0","0","0","0","0"
"Waimes","0","0","0","0","0","4","0","2","2","0"
"ZP AWANS/GRACE-HOLLOGNE","4","8","9","9","11","7","5","5","6","0"
"Awans","1","3","1","3","1","0","2","1","0","0"
"Grâce-Hollogne","3","5","8","6","10","7","3","4","6","0"
"ZP BEYNE-FLERON-SOUMAGNE","0","24","20","22","36","19","8","10","9","1"
"Beyne-Heusay","0","7","6","6","11","4","2","0","0","1"
"Fléron","0","12","9","10","16","11","5","6","6","0"
"Soumagne","0","5","5","6","9","4","1","4","3","0"
"ZP DU CONDROZ","5","16","4","7","15","15","19","9","6","0"
"Anthisnes","0","0","1","2","1","3","6","1","1","0"
"Clavier","0","1","0","1","0","2","1","0","0","0"
"Comblain-au-Pont","0","3","0","1","1","1","1","1","2","0"
"Ferrières","0","1","0","1","1","0","0","2","1","0"
"Hamoir","4","2","0","1","3","1","5","2","2","0"
"Marchin","0","1","0","0","3","2","1","1","0","0"
"Modave","0","3","2","1","1","1","1","1","0","0"
"Nandrin","1","2","0","0","4","2","3","1","0","0"
"Ouffet","0","3","1","0","0","1","1","0","0","0"
"Tinlot","0","0","0","0","1","2","0","0","0","0"
"ZP FLEMALLE","1","38","30","28","21","21","23","16","7","2"
"Flémalle","1","38","30","28","21","21","23","16","7","2"
"ZP HERSTAL","1","23","22","26","40","10","17","10","14","6"
"Herstal","1","23","22","26","40","10","17","10","14","6"
"ZP HUY","0","11","5","20","8","15","15","4","5","0"
"Huy","0","11","5","20","8","15","15","4","5","0"
"Luxembourg","24","66","105","62","84","68","81","61","65","5"
"Luxembourg","24","66","105","62","84","68","81","61","65","5"
"CENTRE ARDENNE","4","6","20","16","10","9","6","28","13","3"
"Bastogne","0","3","1","3","1","1","6","2","1","1"
"Bertogne","0","0","0","0","0","0","0","1","0","0"
"Fauvillers","1","1","0","2","0","0","0","0","0","0"
"Libramont-Chevigny","3","0","16","10","6","6","0","23","12","1"
"Léglise","0","2","1","0","2","0","0","1","0","0"
"Neufchâteau","0","0","1","0","1","0","0","1","0","1"
"Sainte-Ode","0","0","0","0","0","2","0","0","0","0"
"Vaux-sur-Sûre","0","0","1","1","0","0","0","0","0","0"
"POLICE FAMENNE-ARDENNE","9","38","29","18","23","21","23","5","7","0"
"Durbuy","2","1","1","0","2","2","2","0","0","0"
"Erezée","0","0","2","1","1","0","0","0","0","0"
"Gouvy","3","3","4","0","2","1","0","0","2","0"
"Hotton","2","0","0","4","1","0","0","0","0","0"
"Houffalize","1","3","2","0","1","0","0","1","0","0"
"La Roche-en-Ardenne","0","0","0","0","2","2","0","0","0","0"
"Manhay","0","1","1","1","0","1","0","0","0","0"
"Marche-en-Famenne","0","17","4","5","10","11","13","4","4","0"
"Nassogne","1","6","3","1","0","0","3","0","0","0"
"Rendeux","0","0","0","0","1","1","0","0","0","0"
"Tenneville","0","0","2","0","1","0","0","0","0","0"
"Vielsalm","0","7","10","6","2","3","5","0","1","0"
"POLICE SEMOIS ET LESSE","3","5","10","10","11","4","9","6","7","1"
"Bertrix","2","1","5","0","5","0","1","1","1","1"
"Bouillon","0","1","0","3","0","0","0","1","2","0"
"Daverdisse","0","1","1","0","1","0","1","1","0","0"
"Herbeumont","0","1","0","0","0","0","1","0","0","0"
"Libin","0","0","0","1","0","1","2","3","1","0"
"Paliseul","0","1","0","0","1","0","0","0","2","0"
"Saint-Hubert","1","0","1","4","3","2","0","0","1","0"
"Tellin","0","0","0","2","0","1","2","0","0","0"
"Wellin","0","0","3","0","1","0","2","0","0","0"
"ZONE DE POLICE DE GAUME","0","8","26","5","12","11","13","9","10","1"
"Chiny","0","1","0","1","1","1","2","0","1","0"
"Etalle","0","3","1","1","2","6","0","2","2","0"
"Florenville","0","0","0","0","0","2","3","0","1","0"
"Meix-devant-Virton","0","0","0","0","0","0","0","1","0","0"
"Rouvroy","0","1","0","0","0","0","0","0","0","0"
"Tintigny","0","0","2","0","1","0","0","0","1","0"
"Virton","0","3","23","3","8","2","8","6","5","1"
"ZP ARLON/ATTERT/HABAY/MARTELANGE","4","6","13","12","20","10","25","9","26","0"
"Arlon","0","5","10","12","19","8","19","8","22","0"
"Attert","0","0","1","0","0","0","3","0","2","0"
"Habay","1","1","2","0","1","2","3","1","2","0"
"Martelange","3","0","0","0","0","0","0","0","0","0"
"ZP SUD-LUXEMBOURG","4","3","7","1","8","13","5","4","2","0"
"Aubange","3","2","3","0","4","6","1","1","1","0"
"Messancy","0","1","4","0","3","5","2","3","1","0"
"Musson","0","0","0","0","1","0","0","0","0","0"
"Saint-Léger","1","0","0","1","0","2","2","0","0","0"
"Namur","29","146","89","92","98","72","84","84","106","15"
"Namur","29","146","89","92","98","72","84","84","106","15"
"CONDROZ-FAMENNE","1","8","6","7","5","0","4","1","5","0"
"Ciney","0","5","1","4","3","0","4","0","2","0"
"Hamois","0","0","1","1","2","0","0","0","2","0"
"Havelange","0","0","0","2","0","0","0","0","1","0"
"Somme-Leuze","1","3","4","0","0","0","0","1","0","0"
"FLOWAL","0","10","2","10","8","4","6","8","3","0"
"Florennes","0","3","2","6","1","1","2","1","2","0"
"Walcourt","0","7","0","4","7","3","4","7","1","0"
"HERMETON ET HEURE","2","0","1","3","5","0","3","1","4","0"
"Cerfontaine","0","0","1","3","1","0","1","0","2","0"
"Doische","1","0","0","0","1","0","0","0","0","0"
"Philippeville","1","0","0","0","3","0","2","1","2","0"
"ORNEAU-MEHAIGNE","1","11","6","5","1","3","2","4","11","2"
"Eghezée","0","4","0","1","1","1","0","0","7","2"
"Gembloux","1","7","5","4","0","1","2","1","2","0"
"La Bruyère","0","0","1","0","0","1","0","3","2","0"
"POLICE ENTRE SAMBRE ET MEUSE","2","7","10","24","6","10","10","14","5","0"
"Floreffe","1","2","4","1","3","4","2","2","1","0"
"Fosses-la-Ville","0","2","1","0","2","3","0","8","3","0"
"Mettet","0","1","3","21","0","0","7","0","0","0"
"Profondeville","1","2","2","2","1","3","1","4","1","0"
"POLICE HOUILLE-SEMOIS","3","3","3","0","2","4","4","5","4","1"
"Beauraing","3","1","2","0","2","3","1","3","1","0"
"Bièvre","0","1","0","0","0","0","0","0","1","1"
"Gedinne","0","1","1","0","0","0","1","1","2","0"
"Vresse-sur-Semois","0","0","0","0","0","1","2","1","0","0"
"POLICE JEMEPPE S/SAMBRE","2","3","3","5","4","2","1","6","4","0"
"Jemeppe-sur-Sambre","2","3","3","5","4","2","1","6","4","0"
"SAMSOM","4","7","10","4","5","4","7","6","8","0"
"Sambreville","3","6","10","4","5","4","6","4","7","0"
"Sombreffe","1","1","0","0","0","0","1","2","1","0"
"ZONE DE POLICE DES 3 VALLEES","1","17","12","1","12","3","5","5","13","1"
"Couvin","0","16","10","1","3","3","5","4","11","1"
"Viroinval","1","1","2","0","9","0","0","1","2","0"
"ZONE DES ARCHES","5","28","11","5","11","5","5","6","9","6"
"Andenne","1","21","8","3","7","5","3","3","6","3"
"Assesse","2","0","0","0","1","0","0","1","1","2"
"Fernelmont","2","0","3","1","2","0","1","0","1","0"
"Gesves","0","5","0","0","0","0","1","2","0","1"
"Ohey","0","2","0","1","1","0","0","0","1","0"
"ZONE HAUTE-MEUSE","2","23","5","8","13","13","6","7","6","1"
"Anhée","0","0","0","1","5","1","1","1","1","0"
"Dinant","2","13","3","5","2","5","1","5","2","0"
"Hastière","0","2","1","0","1","2","1","1","1","0"
"Onhaye","0","0","0","0","0","1","0","0","0","0"
"Yvoir","0","8","1","2","5","4","3","0","2","1"
"ZP LESSE ET LHOMME","3","8","6","2","11","3","2","1","7","1"
"Houyet","0","1","3","0","0","0","0","0","1","0"
"Rochefort","3","7","3","2","11","3","2","1","6","1"
"ZP NAMUR CAPITALE","3","21","14","18","15","21","29","20","27","3"
"Namur","3","21","14","18","15","21","29","20","27","3"
"Onbekend","2","0","0","0","0","0","0","0","0","0"
"Onbekend","2","0","0","0","0","0","0","0","0","0"
"Onbekend","2","0","0","0","0","0","0","0","0","0"
"Onbekend","2","0","0","0","0","0","0","0","0","0"
"Onbekend","2","0","0","0","0","0","0","0","0","0"
