"","2000","2011","2012","2013","2014","2015","2016","2017","2018","2019 (*)"
"Brabant wallon","24","33","14","25","27","16","32","31","17","9"
"Brabant wallon","24","33","14","25","27","16","32","31","17","9"
"ARDENNES BRABANCONNES","2","1","1","2","2","3","7","3","2","0"
"Beauvechain","0","1","0","0","0","1","1","1","0","0"
"Chaumont-Gistoux","0","0","1","0","0","1","3","0","1","0"
"Grez-Doiceau","1","0","0","1","1","1","3","1","1","0"
"Incourt","1","0","0","1","1","0","0","1","0","0"
"LA MAZERINE","4","1","0","1","1","0","3","0","2","3"
"La Hulpe","1","1","0","0","1","0","1","0","1","1"
"Lasne","0","0","0","0","0","0","1","0","0","1"
"Rixensart","3","0","0","1","0","0","1","0","1","1"
"ORNE - THYLE","2","3","2","1","0","2","2","3","1","0"
"Chastre","0","0","0","0","0","1","1","1","1","0"
"Court-Saint-Etienne","2","2","1","0","0","1","0","0","0","0"
"Mont-Saint-Guibert","0","1","0","0","0","0","0","0","0","0"
"Villers-la-Ville","0","0","0","1","0","0","1","1","0","0"
"Walhain","0","0","1","0","0","0","0","1","0","0"
"OTTIGNIES - LOUVAIN-LA-NEUVE","2","0","1","3","3","1","2","7","1","0"
"Ottignies-Louvain-la-Neuve","2","0","1","3","3","1","2","7","1","0"
"POLICE LOCALE DE WATERLOO","2","4","1","4","2","0","1","0","1","1"
"Waterloo","2","4","1","4","2","0","1","0","1","1"
"POLICE LOCALE WAVRE","5","3","1","3","4","0","0","3","2","1"
"Wavre","5","3","1","3","4","0","0","3","2","1"
"ZONE DE BRAINE-L'ALLEUD","1","2","3","5","0","1","4","2","2","1"
"Braine-l'Alleud","1","2","3","5","0","1","4","2","2","1"
"ZONE DE POLICE DE JODOIGNE","0","8","2","1","6","2","4","5","0","0"
"Hélécine","0","1","0","0","0","0","0","0","0","0"
"Jodoigne","0","2","1","1","4","1","3","4","0","0"
"Orp-Jauche","0","4","1","0","2","0","0","0","0","0"
"Perwez","0","0","0","0","0","0","1","0","0","0"
"Ramillies","0","1","0","0","0","1","0","1","0","0"
"ZONE NIVELLES - GENAPPE","1","7","3","2","6","5","5","4","2","2"
"Genappe","0","4","1","1","3","1","1","0","0","0"
"Nivelles","1","3","2","1","3","4","4","4","2","2"
"ZONE OUEST BRABANT WALLON","5","4","0","3","3","2","4","4","4","1"
"Braine-le-Château","0","0","0","0","1","0","0","1","0","0"
"Ittre","0","0","0","0","0","0","1","0","0","0"
"Rebecq","3","1","0","0","0","0","1","0","0","0"
"Tubize","2","3","0","3","2","2","2","3","4","1"
"Hainaut","121","140","143","162","138","139","167","128","135","40"
"Hainaut (Charleroi)","73","57","64","87","76","74","74","60","67","24"
"BOTTE DU HAINAUT","2","3","2","4","1","3","2","3","5","0"
"Beaumont","0","0","0","1","1","0","0","0","0","0"
"Chimay","1","0","1","2","0","2","1","1","2","0"
"Froidchapelle","0","0","0","0","0","1","0","0","2","0"
"Momignies","0","1","0","1","0","0","1","0","0","0"
"Sivry-Rance","1","2","1","0","0","0","0","2","1","0"
"GERMINALT","7","3","3","5","4","1","2","3","1","2"
"Gerpinnes","1","1","0","0","0","0","0","0","0","0"
"Ham-sur-Heure-Nalinnes","0","0","1","3","0","0","1","0","0","0"
"Montigny-le-Tilleul","2","1","0","1","3","0","0","0","1","2"
"Thuin","4","1","2","1","1","1","1","3","0","0"
"LERMES","2","4","2","5","2","3","2","3","3","0"
"Erquelinnes","0","2","1","2","2","3","2","2","1","0"
"Estinnes","0","1","1","2","0","0","0","0","1","0"
"Lobbes","0","1","0","1","0","0","0","1","0","0"
"Merbes-le-Château","2","0","0","0","0","0","0","0","1","0"
"POLICE LOCALE MARIEMONT","3","3","7","10","7","8","6","9","5","0"
"Chapelle-lez-Herlaimont","1","0","2","1","1","1","3","2","0","0"
"Manage","1","0","4","6","0","3","1","1","4","0"
"Morlanwelz","0","3","1","2","2","3","1","4","1","0"
"Seneffe","1","0","0","1","4","1","1","2","0","0"
"ZONE DES TRIEUX","9","4","2","3","8","2","7","8","7","3"
"Courcelles","2","4","2","2","6","1","3","4","6","3"
"Fontaine-l'Evêque","7","0","0","1","2","1","4","4","1","0"
"ZP AISEAU-PRESLES/CHATELET/FARCIENNES","7","5","16","13","11","8","13","6","12","1"
"Aiseau-Presles","1","0","3","3","1","1","0","1","0","1"
"Châtelet","2","4","12","8","8","5","7","4","11","0"
"Farciennes","4","1","1","2","2","2","6","1","1","0"
"ZP ANDERLUES/BINCHE","7","3","2","8","8","8","2","3","4","1"
"Anderlues","1","1","1","1","0","1","0","0","2","1"
"Binche","6","2","1","7","8","7","2","3","2","0"
"ZP CHARLEROI","26","27","27","35","30","35","34","22","29","17"
"Charleroi","26","27","27","35","30","35","34","22","29","17"
"ZP FLEURUS/LES BONS VILLERS/PONT-A-CELLES","10","5","3","4","5","6","6","3","1","0"
"Fleurus","8","3","0","2","3","0","3","3","1","0"
"Les Bons Villers","1","1","3","0","0","4","1","0","0","0"
"Pont-à-Celles","1","1","0","2","2","2","2","0","0","0"
"Hainaut (Mons)","48","83","79","75","62","65","93","68","68","16"
"BELOEIL / LEUZE -HT","5","3","2","4","0","2","3","3","3","0"
"Beloeil","3","3","2","3","0","2","2","1","2","0"
"Leuze-en-Hainaut","2","0","0","1","0","0","1","2","1","0"
"POLICE BORAINE","6","12","11","14","8","10","7","14","10","2"
"Boussu","2","1","2","5","0","4","0","6","3","1"
"Colfontaine","0","5","2","2","1","0","2","1","1","0"
"Frameries","2","3","3","5","2","2","2","2","0","0"
"Quaregnon","1","0","2","0","3","2","2","4","1","0"
"Saint-Ghislain","1","3","2","2","2","2","1","1","5","1"
"POLICE DES HAUTS-PAYS","0","7","2","3","2","3","5","6","7","1"
"Dour","0","3","1","2","2","1","5","4","4","1"
"Hensies","0","3","0","1","0","0","0","0","2","0"
"Honnelles","0","0","0","0","0","0","0","0","1","0"
"Quiévrain","0","1","1","0","0","2","0","2","0","0"
"POLICE LOCALE VILLE ATH","5","2","0","0","2","1","4","2","0","1"
"Ath","5","2","0","0","2","1","4","2","0","1"
"ZONE DE POLICE DE MOUSCRON","4","12","13","12","16","13","6","4","8","0"
"Moeskroen","4","12","13","12","16","13","6","4","8","0"
"ZONE DE POLICE DU TOURNAISIS","7","12","6","8","2","4","8","7","7","1"
"Antoing","0","2","0","0","0","0","0","1","0","0"
"Brunehaut","0","0","0","0","0","0","1","0","0","0"
"Rumes","1","0","0","0","0","1","1","0","0","0"
"Tournai","6","10","6","8","2","3","6","6","7","1"
"ZONE DE SYLLE ET DENDRE","1","3","3","4","4","1","6","4","1","0"
"Brugelette","0","0","1","1","0","0","0","0","0","0"
"Chièvres","1","0","0","0","1","0","0","0","0","0"
"Edingen","0","0","0","0","1","0","2","1","1","0"
"Jurbise","0","0","1","1","0","1","0","0","0","0"
"Lens","0","2","0","1","2","0","0","1","0","0"
"Silly","0","1","1","1","0","0","4","2","0","0"
"ZONE DES COLLINES","3","7","5","5","4","2","8","4","5","1"
"Ellezelles","0","0","1","0","0","1","0","2","0","0"
"Frasnes-lez-Anvaing","0","1","1","2","0","1","4","0","1","1"
"Lessines","3","5","3","3","4","0","4","1","2","0"
"Vloesberg","0","1","0","0","0","0","0","1","2","0"
"ZONE DU VAL DE L'ESCAUT","0","1","2","2","2","4","5","4","5","1"
"Celles","0","0","1","0","1","3","1","1","0","0"
"Estaimpuis","0","1","1","1","1","0","2","2","3","1"
"Mont-de-l'Enclus","0","0","0","0","0","0","0","0","1","0"
"Pecq","0","0","0","1","0","1","2","1","1","0"
"ZONE MONS - QUEVY","5","7","11","8","6","6","11","7","5","4"
"Mons","5","7","11","7","6","6","11","7","5","4"
"Quévy","0","0","0","1","0","0","0","0","0","0"
"ZP BERNISSART/PERUWELZ","2","5","7","3","5","3","5","3","2","1"
"Bernissart","1","2","3","1","2","1","2","2","1","1"
"Péruwelz","1","3","4","2","3","2","3","1","1","0"
"ZP COMINES-WARNETON","1","2","1","0","3","4","3","3","3","1"
"Komen-Waasten","1","2","1","0","3","4","3","3","3","1"
"ZP HAUTE SENNE","0","6","5","5","5","7","2","2","4","0"
"Braine-le-Comte","0","0","2","0","2","2","1","0","2","0"
"Ecaussinnes","0","0","0","1","1","3","1","0","1","0"
"Le Roeulx","0","3","0","1","1","1","0","0","1","0"
"Soignies","0","3","3","3","1","1","0","2","0","0"
"ZP LA LOUVIERE","9","4","11","7","3","5","20","5","8","3"
"La Louvière","9","4","11","7","3","5","20","5","8","3"
"Liège","99","79","85","97","94","73","84","80","72","20"
"Eupen","1","3","2","5","3","3","5","1","1","3"
"POLIZEIZONE EIFEL","1","0","0","1","1","0","4","0","0","2"
"Amel","0","0","0","1","0","0","0","0","0","2"
"Burg-Reuland","0","0","0","0","1","0","1","0","0","0"
"Büllingen","0","0","0","0","0","0","0","0","0","0"
"Bütgenbach","0","0","0","0","0","0","1","0","0","0"
"Sankt Vith","1","0","0","0","0","0","2","0","0","0"
"POLIZEIZONE WESER-GÖHL","0","3","2","4","2","3","1","1","1","1"
"Eupen","0","0","2","2","2","3","0","1","0","1"
"Kelmis","0","1","0","2","0","0","1","0","0","0"
"Lontzen","0","0","0","0","0","0","0","0","0","0"
"Raeren","0","2","0","0","0","0","0","0","1","0"
"Liège","98","76","83","92","91","70","79","79","71","17"
"FAGNES","2","2","2","3","4","1","1","0","2","1"
"Jalhay","1","0","0","0","1","0","0","0","1","0"
"Spa","1","1","1","3","3","0","1","0","0","0"
"Theux","0","1","1","0","0","1","0","0","1","1"
"HESBAYE","0","3","4","6","4","1","3","4","2","1"
"Berloz","0","0","0","0","0","0","1","1","0","0"
"Crisnée","0","0","2","1","1","0","0","0","0","0"
"Donceel","0","0","0","0","1","0","0","0","0","0"
"Faimes","0","0","0","0","1","0","0","0","0","0"
"Fexhe-le-Haut-Clocher","0","0","1","0","0","0","1","0","0","0"
"Geer","0","0","0","0","0","0","0","0","0","0"
"Oreye","0","0","0","2","0","0","0","0","0","0"
"Remicourt","0","1","0","0","0","1","0","1","1","0"
"Waremme","0","2","1","3","1","0","1","2","1","1"
"HESBAYE OUEST","4","2","0","4","6","4","3","2","4","2"
"Braives","0","0","0","0","1","0","0","0","1","0"
"Burdinne","0","1","0","0","0","1","0","0","0","2"
"Hannut","1","1","0","2","5","1","2","1","1","0"
"Héron","1","0","0","2","0","1","0","0","1","0"
"Lincent","0","0","0","0","0","1","0","1","0","0"
"Wasseiges","2","0","0","0","0","0","1","0","1","0"
"PAYS DE HERVE","3","0","1","7","6","4","4","7","3","1"
"Aubel","1","0","0","0","0","0","0","0","0","0"
"Baelen","1","0","0","2","1","0","1","0","0","0"
"Herve","0","0","1","2","1","2","2","5","2","1"
"Limbourg","0","0","0","0","1","1","0","0","0","0"
"Olne","1","0","0","1","0","0","0","1","0","0"
"Plombières","0","0","0","0","1","0","0","0","1","0"
"Thimister-Clermont","0","0","0","0","2","0","0","0","0","0"
"Welkenraedt","0","0","0","2","0","1","1","1","0","0"
"POLICE ANS - ST-NICOLAS","2","4","4","4","2","0","6","1","2","0"
"Ans","1","3","2","1","1","0","2","1","2","0"
"Saint-Nicolas","1","1","2","3","1","0","4","0","0","0"
"POLICE DE SERAING - NEUPRE","8","7","9","7","12","4","8","9","3","0"
"Neupré","0","0","1","0","0","0","1","0","0","0"
"Seraing","8","7","8","7","12","4","7","9","3","0"
"POLICE LOCALE DE LIEGE","27","15","18","12","22","20","13","16","19","3"
"Liège","27","15","18","12","22","20","13","16","19","3"
"SECOVA","3","7","5","6","3","4","3","6","3","0"
"Aywaille","0","4","3","2","1","1","1","0","1","0"
"Chaudfontaine","1","1","0","2","0","1","0","2","0","0"
"Esneux","1","2","1","0","0","1","1","0","1","0"
"Sprimont","1","0","0","0","0","1","0","3","0","0"
"Trooz","0","0","1","2","2","0","1","1","1","0"
"VESDRE","10","6","9","11","5","9","4","8","4","0"
"Dison","0","5","0","3","1","2","0","1","1","0"
"Pepinster","0","0","1","1","0","2","1","0","0","0"
"Verviers","10","1","8","7","4","5","3","7","3","0"
"ZONE BASSE MEUSE","7","4","4","6","3","1","10","7","9","0"
"Bassenge","1","0","0","0","0","0","1","0","1","0"
"Blégny","2","3","1","1","1","0","0","0","1","0"
"Dalhem","1","0","0","1","0","0","1","0","0","0"
"Juprelle","0","0","0","0","0","0","0","0","1","0"
"Oupeye","1","1","3","2","1","0","6","5","2","0"
"Visé","2","0","0","2","1","1","2","2","4","0"
"ZONE MEUSE-HESBAYE","7","3","5","3","4","4","6","2","4","3"
"Amay","2","2","3","1","0","4","4","1","0","0"
"Engis","1","1","2","1","0","0","0","1","1","0"
"Saint-Georges-sur-Meuse","1","0","0","0","3","0","1","0","1","0"
"Verlaine","1","0","0","0","0","0","0","0","0","1"
"Villers-le-Bouillet","0","0","0","0","0","0","0","0","0","0"
"Wanze","2","0","0","1","1","0","1","0","2","2"
"ZONE STAVELOT-MALMEDY","4","1","3","5","3","2","1","1","4","0"
"Lierneux","1","0","0","1","0","0","0","0","1","0"
"Malmedy","0","1","3","1","0","1","0","0","1","0"
"Stavelot","0","0","0","0","1","0","1","1","0","0"
"Stoumont","1","0","0","2","0","0","0","0","0","0"
"Trois-Ponts","0","0","0","0","1","1","0","0","0","0"
"Waimes","2","0","0","1","1","0","0","0","2","0"
"ZP AWANS/GRACE-HOLLOGNE","5","1","3","3","2","2","3","1","1","0"
"Awans","0","0","1","1","0","1","0","1","0","0"
"Grâce-Hollogne","5","1","2","2","2","1","3","0","1","0"
"ZP BEYNE-FLERON-SOUMAGNE","2","3","3","0","6","5","7","3","2","0"
"Beyne-Heusay","0","0","1","0","1","0","2","1","2","0"
"Fléron","0","1","2","0","3","2","2","1","0","0"
"Soumagne","2","2","0","0","2","3","3","1","0","0"
"ZP DU CONDROZ","3","6","1","2","3","1","2","3","2","1"
"Anthisnes","2","0","0","0","0","0","0","0","0","0"
"Clavier","0","0","0","0","1","0","1","0","0","0"
"Comblain-au-Pont","0","1","1","1","1","1","0","0","2","0"
"Ferrières","0","2","0","0","0","0","0","1","0","1"
"Hamoir","0","2","0","0","0","0","0","1","0","0"
"Marchin","1","0","0","0","0","0","0","0","0","0"
"Modave","0","1","0","1","0","0","1","0","0","0"
"Nandrin","0","0","0","0","0","0","0","0","0","0"
"Ouffet","0","0","0","0","1","0","0","1","0","0"
"Tinlot","0","0","0","0","0","0","0","0","0","0"
"ZP FLEMALLE","4","3","3","2","3","2","2","5","2","3"
"Flémalle","4","3","3","2","3","2","2","5","2","3"
"ZP HERSTAL","3","4","6","7","2","2","1","1","3","0"
"Herstal","3","4","6","7","2","2","1","1","3","0"
"ZP HUY","4","5","3","4","1","4","2","3","2","2"
"Huy","4","5","3","4","1","4","2","3","2","2"
"Luxembourg","18","21","25","24","28","24","31","25","23","2"
"Luxembourg","18","21","25","24","28","24","31","25","23","2"
"CENTRE ARDENNE","3","3","6","9","3","3","5","5","1","0"
"Bastogne","0","2","3","1","1","1","0","2","1","0"
"Bertogne","0","0","0","1","2","0","0","0","0","0"
"Fauvillers","0","0","0","2","0","0","1","0","0","0"
"Libramont-Chevigny","1","0","1","1","0","1","1","3","0","0"
"Léglise","0","0","0","1","0","0","0","0","0","0"
"Neufchâteau","0","0","0","0","0","1","1","0","0","0"
"Sainte-Ode","2","0","0","1","0","0","2","0","0","0"
"Vaux-sur-Sûre","0","1","2","2","0","0","0","0","0","0"
"POLICE FAMENNE-ARDENNE","9","9","4","5","8","7","10","4","7","0"
"Durbuy","0","0","0","0","0","1","2","1","3","0"
"Erezée","0","0","0","0","0","0","0","0","0","0"
"Gouvy","1","0","0","0","1","0","1","0","0","0"
"Hotton","2","0","0","1","0","1","1","0","0","0"
"Houffalize","0","2","1","0","0","1","2","0","1","0"
"La Roche-en-Ardenne","1","0","0","1","1","1","0","0","0","0"
"Manhay","0","0","0","0","0","1","1","0","0","0"
"Marche-en-Famenne","4","6","2","2","5","1","1","2","1","0"
"Nassogne","1","0","0","0","0","0","1","1","0","0"
"Rendeux","0","0","0","0","0","0","0","0","1","0"
"Tenneville","0","0","0","0","1","0","0","0","1","0"
"Vielsalm","0","1","1","1","0","1","1","0","0","0"
"POLICE SEMOIS ET LESSE","1","1","4","6","5","8","3","5","6","2"
"Bertrix","0","0","2","3","1","3","1","2","1","0"
"Bouillon","0","0","1","0","0","1","0","0","0","0"
"Daverdisse","0","1","0","0","0","0","0","0","1","0"
"Herbeumont","0","0","0","3","0","0","0","0","0","0"
"Libin","1","0","0","0","1","0","0","0","0","0"
"Paliseul","0","0","1","0","3","1","1","1","2","1"
"Saint-Hubert","0","0","0","0","0","3","1","0","1","1"
"Tellin","0","0","0","0","0","0","0","1","0","0"
"Wellin","0","0","0","0","0","0","0","1","1","0"
"ZONE DE POLICE DE GAUME","1","1","4","1","4","1","0","3","3","0"
"Chiny","0","0","0","0","0","0","0","2","0","0"
"Etalle","0","0","1","0","0","0","0","0","1","0"
"Florenville","0","1","1","1","1","0","0","0","0","0"
"Meix-devant-Virton","0","0","0","0","0","0","0","0","0","0"
"Rouvroy","0","0","0","0","0","1","0","0","0","0"
"Tintigny","1","0","0","0","0","0","0","0","2","0"
"Virton","0","0","2","0","3","0","0","1","0","0"
"ZP ARLON/ATTERT/HABAY/MARTELANGE","2","5","4","2","5","3","5","6","3","0"
"Arlon","2","5","3","1","4","3","3","4","3","0"
"Attert","0","0","0","0","1","0","1","1","0","0"
"Habay","0","0","0","0","0","0","1","0","0","0"
"Martelange","0","0","1","1","0","0","0","1","0","0"
"ZP SUD-LUXEMBOURG","2","2","3","1","3","2","8","2","3","0"
"Aubange","0","2","1","0","3","1","8","1","3","0"
"Messancy","1","0","1","0","0","0","0","0","0","0"
"Musson","0","0","1","0","0","1","0","0","0","0"
"Saint-Léger","1","0","0","1","0","0","0","1","0","0"
"Namur","50","53","52","48","48","48","70","51","40","10"
"Namur","50","53","52","48","48","48","70","51","40","10"
"CONDROZ-FAMENNE","6","3","2","3","6","1","12","3","1","1"
"Ciney","5","1","1","1","2","1","2","2","1","0"
"Hamois","0","0","0","1","1","0","3","0","0","1"
"Havelange","1","0","0","1","1","0","6","0","0","0"
"Somme-Leuze","0","2","1","0","2","0","1","1","0","0"
"FLOWAL","5","6","3","2","3","7","4","4","0","0"
"Florennes","0","1","1","0","2","5","1","1","0","0"
"Walcourt","5","5","2","2","1","2","3","3","0","0"
"HERMETON ET HEURE","2","2","8","2","4","2","7","7","1","0"
"Cerfontaine","1","2","4","0","0","1","2","1","1","0"
"Doische","0","0","0","0","0","0","0","0","0","0"
"Philippeville","1","0","4","2","4","1","5","6","0","0"
"ORNEAU-MEHAIGNE","0","0","0","0","3","1","2","2","3","1"
"Eghezée","0","0","0","0","1","0","0","0","1","1"
"Gembloux","0","0","0","0","1","1","0","1","2","0"
"La Bruyère","0","0","0","0","1","0","2","1","0","0"
"POLICE ENTRE SAMBRE ET MEUSE","4","3","4","0","2","3","1","5","3","1"
"Floreffe","0","1","0","0","0","0","0","2","1","0"
"Fosses-la-Ville","2","1","1","0","0","0","1","2","0","0"
"Mettet","2","1","2","0","0","2","0","1","0","1"
"Profondeville","0","0","1","0","2","1","0","0","2","0"
"POLICE HOUILLE-SEMOIS","4","3","3","4","0","3","6","2","6","0"
"Beauraing","2","3","0","4","0","2","2","1","4","0"
"Bièvre","1","0","1","0","0","1","1","1","1","0"
"Gedinne","1","0","1","0","0","0","3","0","1","0"
"Vresse-sur-Semois","0","0","1","0","0","0","0","0","0","0"
"POLICE JEMEPPE S/SAMBRE","2","5","3","2","2","1","5","1","0","1"
"Jemeppe-sur-Sambre","2","5","3","2","2","1","5","1","0","1"
"SAMSOM","8","2","3","4","0","4","6","1","4","0"
"Sambreville","7","2","3","2","0","3","6","1","4","0"
"Sombreffe","1","0","0","2","0","1","0","0","0","0"
"ZONE DE POLICE DES 3 VALLEES","2","2","2","8","3","2","3","1","2","2"
"Couvin","2","2","1","7","2","2","3","0","0","2"
"Viroinval","0","0","1","1","1","0","0","1","2","0"
"ZONE DES ARCHES","2","4","3","6","7","4","2","2","1","2"
"Andenne","0","2","3","3","3","4","1","1","0","0"
"Assesse","2","2","0","1","3","0","0","0","1","0"
"Fernelmont","0","0","0","0","0","0","1","0","0","0"
"Gesves","0","0","0","2","0","0","0","1","0","1"
"Ohey","0","0","0","0","1","0","0","0","0","1"
"ZONE HAUTE-MEUSE","6","13","11","8","4","2","6","5","2","1"
"Anhée","0","4","0","2","0","0","0","1","0","0"
"Dinant","3","5","4","4","3","2","4","3","1","1"
"Hastière","1","2","1","2","0","0","0","0","0","0"
"Onhaye","0","1","4","0","1","0","1","0","0","0"
"Yvoir","2","1","2","0","0","0","1","1","1","0"
"ZP LESSE ET LHOMME","2","2","2","3","4","7","1","4","1","0"
"Houyet","1","0","0","1","1","3","1","3","1","0"
"Rochefort","1","2","2","2","3","4","0","1","0","0"
"ZP NAMUR CAPITALE","7","8","8","6","10","11","15","14","16","1"
"Namur","7","8","8","6","10","11","15","14","16","1"
"Onbekend","9","0","0","0","0","0","0","0","0","0"
"Onbekend","9","0","0","0","0","0","0","0","0","0"
"Onbekend","9","0","0","0","0","0","0","0","0","0"
"Onbekend","9","0","0","0","0","0","0","0","0","0"
"Onbekend","9","0","0","0","0","0","0","0","0","0"
