"","2000","2011","2012","2013","2014","2015","2016","2017","2018","2019 (*)"
"Kuurne","14","25","29","12","13","17","27","17","16","4"
"Lendelede","2","5","5","10","6","4","4","3","16","3"
"WESTKUST","90","87","76","59","52","67","47","53","51","14"
"De Panne","25","34","23","23","7","11","12","22","13","3"
"Koksijde","30","33","31","20","18","29","20","15","16","6"
"Nieuwpoort","35","20","22","16","27","27","15","16","22","5"
"Waals Gewest","6.856","9.763","8.974","8.342","8.492","7.828","7.551","7.428","7.735","1.740"
"Brabant wallon","593","695","656","595","613","663","691","642","727","154"
"Brabant wallon","593","695","656","595","613","663","691","642","727","154"
"ARDENNES BRABANCONNES","31","54","47","40","47","26","51","44","74","20"
"Beauvechain","12","13","11","10","6","3","3","6","13","5"
"Chaumont-Gistoux","5","25","16","10","9","7","18","7","18","8"
"Grez-Doiceau","14","15","13","19","25","11","24","21","26","5"
"Incourt","0","1","7","1","7","5","6","10","17","2"
"LA MAZERINE","68","80","51","58","38","60","60","65","66","3"
"La Hulpe","24","29","19","11","7","23","15","16","7","1"
"Lasne","7","15","14","18","12","9","21","25","30","1"
"Rixensart","37","36","18","29","19","28","24","24","29","1"
"ORNE - THYLE","80","126","91","71","86","87","100","70","98","18"
"Chastre","9","15","12","12","10","17","20","15","18","6"
"Court-Saint-Etienne","25","41","28","21","21","18","17","17","19","3"
"Mont-Saint-Guibert","18","22","8","7","13","22","23","17","23","4"
"Villers-la-Ville","16","24","26","19","32","25","32","14","26","3"
"Walhain","12","24","17","12","10","5","8","7","12","2"
"OTTIGNIES - LOUVAIN-LA-NEUVE","55","55","43","33","47","47","43","45","37","18"
"Ottignies-Louvain-la-Neuve","55","55","43","33","47","47","43","45","37","18"
"POLICE LOCALE DE WATERLOO","16","41","43","43","53","42","45","38","35","10"
"Waterloo","16","41","43","43","53","42","45","38","35","10"
"POLICE LOCALE WAVRE","87","92","75","53","51","45","86","51","64","9"
"Wavre","87","92","75","53","51","45","86","51","64","9"
"ZONE DE BRAINE-L'ALLEUD","78","57","40","54","38","79","53","79","77","15"
"Braine-l'Alleud","78","57","40","54","38","79","53","79","77","15"
"ZONE DE POLICE DE JODOIGNE","53","45","79","91","58","66","77","87","82","23"
"Hélécine","10","3","3","6","3","7","1","10","1","0"
"Jodoigne","17","20","46","41","17","23","41","49","44","11"
"Orp-Jauche","2","6","7","18","14","23","24","11","7","5"
"Perwez","13","4","12","4","19","11","6","11","18","1"
"Ramillies","11","12","11","22","5","2","5","6","12","6"
"ZONE NIVELLES - GENAPPE","59","71","83","85","101","99","78","50","88","19"
"Genappe","18","21","16","28","34","22","17","15","14","3"
"Nivelles","41","50","67","57","67","77","61","35","74","16"
"ZONE OUEST BRABANT WALLON","66","74","104","67","94","112","98","113","106","19"
"Braine-le-Château","6","9","8","4","16","12","7","28","18","0"
"Ittre","6","9","12","6","9","10","8","14","3","1"
"Rebecq","16","19","28","15","17","32","41","15","19","5"
"Tubize","38","37","56","42","52","58","42","56","66","13"
"Hainaut","2.357","3.846","3.493","3.462","3.588","3.479","3.308","3.244","3.271","743"
"Hainaut (Charleroi)","1.285","1.954","1.644","1.619","1.689","1.699","1.544","1.506","1.494","338"
"BOTTE DU HAINAUT","60","113","108","84","79","92","64","92","55","27"
"Beaumont","8","33","24","26","24","32","18","8","12","6"
"Chimay","26","35","28","23","26","27","32","44","27","11"
"Froidchapelle","12","17","28","11","10","10","7","14","2","4"
"Momignies","4","12","9","18","13","19","4","14","4","4"
"Sivry-Rance","10","16","19","6","6","4","3","12","10","2"
"GERMINALT","92","134","118","97","105","102","129","85","102","28"
"Gerpinnes","27","60","42","32","21","37","25","33","28","4"
"Ham-sur-Heure-Nalinnes","32","23","21","26","25","15","37","21","27","8"
"Montigny-le-Tilleul","12","22","20","17","25","14","16","13","12","3"
"Thuin","21","29","35","22","34","36","51","18","35","13"
"LERMES","60","80","71","77","52","46","40","70","55","18"
"Erquelinnes","43","35","30","30","4","22","14","28","16","4"
"Estinnes","1","23","27","32","14","9","9","19","18","11"
"Lobbes","9","9","8","6","10","10","12","12","11","3"
"Merbes-le-Château","7","13","6","9","24","5","5","11","10","0"
"POLICE LOCALE MARIEMONT","83","223","191","137","170","131","163","142","144","36"
"Chapelle-lez-Herlaimont","23","48","34","21","37","27","32","29","39","5"
"Manage","30","61","67","69","85","58","55","56","52","19"
"Morlanwelz","28","69","66","38","39","33","60","41","44","11"
"Seneffe","2","45","24","9","9","13","16","16","9","1"
"ZONE DES TRIEUX","118","131","98","186","151","136","81","124","96","24"
"Courcelles","83","78","78","125","71","61","48","88","64","11"
"Fontaine-l'Evêque","35","53","20","61","80","75","33","36","32","13"
"ZP AISEAU-PRESLES/CHATELET/FARCIENNES","89","354","252","292","276","200","214","229","184","41"
"Aiseau-Presles","17","40","31","37","25","23","34","23","18","9"
"Châtelet","55","282","178","193","194","151","154","183","137","29"
"Farciennes","17","32","43","62","57","26","26","23","29","3"
"ZP ANDERLUES/BINCHE","28","141","102","94","87","148","129","109","154","16"
"Anderlues","19","31","13","22","33","33","21","11","34","4"
"Binche","9","110","89","72","54","115","108","98","120","12"
"ZP CHARLEROI","684","668","636","576","699","770","631","553","623","133"
"Charleroi","684","668","636","576","699","770","631","553","623","133"
"ZP FLEURUS/LES BONS VILLERS/PONT-A-CELLES","71","110","68","76","70","74","93","102","81","15"
"Fleurus","47","63","49","52","40","36","66","68","55","8"
"Les Bons Villers","8","13","8","11","17","21","11","8","14","2"
"Pont-à-Celles","16","34","11","13","13","17","16","26","12","5"
"Hainaut (Mons)","1.072","1.892","1.849","1.843","1.899","1.780","1.764","1.738","1.777","405"
"BELOEIL / LEUZE -HT","51","74","81","84","71","80","62","64","77","16"
"Beloeil","22","38","43","29","35","40","28","38","45","5"
"Leuze-en-Hainaut","29","36","38","55","36","40","34","26","32","11"
"POLICE BORAINE","166","214","166","197","218","198","232","286","281","64"
"Boussu","31","36","26","47","46","38","76","64","54","19"
"Colfontaine","21","45","22","34","49","39","44","48","49","13"
"Frameries","31","46","46","40","44","37","46","82","65","11"
"Quaregnon","44","22","28","24","35","24","21","31","44","5"
"Saint-Ghislain","39","65","44","52","44","60","45","61","69","16"
"POLICE DES HAUTS-PAYS","36","68","96","117","117","94","60","89","106","18"
"Dour","11","47","55","70","77","40","48","53","62","11"
"Hensies","16","9","12","25","18","8","3","3","4","1"
"Honnelles","0","3","3","5","6","20","5","18","18","4"
"Quiévrain","9","9","26","17","16","26","4","15","22","2"
"POLICE LOCALE VILLE ATH","42","95","94","64","110","88","92","68","79","13"
"Ath","42","95","94","64","110","88","92","68","79","13"
"ZONE DE POLICE DE MOUSCRON","108","146","136","156","152","139","173","126","122","36"
"Moeskroen","108","146","136","156","152","139","173","126","122","36"
"ZONE DE POLICE DU TOURNAISIS","107","211","182","214","201","174","153","152","177","29"
"Antoing","10","10","10","23","12","6","7","9","8","4"
"Brunehaut","11","16","21","19","10","15","6","29","11","0"
"Rumes","3","7","7","4","3","8","6","7","3","2"
"Tournai","83","178","144","168","176","145","134","107","155","23"
"ZONE DE SYLLE ET DENDRE","44","71","83","90","79","89","101","118","101","16"
"Brugelette","3","3","12","5","4","6","9","6","7","1"
"Chièvres","3","21","9","12","11","9","7","19","24","6"
"Edingen","16","19","29","23","19","20","24","39","36","5"
"Jurbise","10","17","11","22","16","23","12","14","17","3"
"Lens","0","6","10","15","13","16","32","22","5","1"
"Silly","12","5","12","13","16","15","17","18","12","0"
"ZONE DES COLLINES","43","80","105","75","83","92","67","70","64","6"
"Ellezelles","8","4","7","9","4","4","7","7","12","1"
"Frasnes-lez-Anvaing","8","28","27","14","29","31","23","18","17","2"
"Lessines","24","29","59","40","46","38","29","37","33","1"
"Vloesberg","3","19","12","12","4","19","8","8","2","2"
"ZONE DU VAL DE L'ESCAUT","54","47","51","59","56","41","49","42","49","14"
"Celles","18","8","7","13","9","15","12","16","11","3"
"Estaimpuis","16","23","23","31","35","18","15","21","21","3"
"Mont-de-l'Enclus","3","5","8","1","4","3","12","3","4","2"
"Pecq","17","11","13","14","8","5","10","2","13","6"
"ZONE MONS - QUEVY","198","233","245","249","222","203","142","204","247","57"
"Mons","190","222","234","243","220","198","132","199","237","53"
"Quévy","8","11","11","6","2","5","10","5","10","4"
"ZP BERNISSART/PERUWELZ","45","62","70","69","83","67","88","117","74","25"
"Bernissart","11","23","35","39","43","25","24","38","35","4"
"Péruwelz","34","39","35","30","40","42","64","79","39","21"
"ZP COMINES-WARNETON","10","75","61","62","52","58","105","72","66","18"
"Komen-Waasten","10","75","61","62","52","58","105","72","66","18"
"ZP HAUTE SENNE","91","158","197","141","133","167","172","158","102","40"
"Braine-le-Comte","30","40","72","41","30","50","34","30","22","4"
"Ecaussinnes","11","44","35","6","38","44","20","25","4","7"
"Le Roeulx","24","11","10","23","15","25","15","10","14","1"
"Soignies","26","63","80","71","50","48","103","93","62","28"
"ZP LA LOUVIERE","77","358","282","266","322","290","268","172","232","53"
"La Louvière","77","358","282","266","322","290","268","172","232","53"
"Liège","2.485","2.966","2.635","2.404","2.522","2.207","2.024","2.100","2.275","481"
"Eupen","39","89","95","85","69","38","63","56","58","23"
"POLIZEIZONE EIFEL","5","15","27","46","7","9","11","8","14","2"
"Amel","0","5","3","7","0","1","3","3","2","0"
"Burg-Reuland","0","2","1","0","1","3","3","1","0","0"
"Büllingen","2","8","8","8","3","1","1","1","1","0"
"Bütgenbach","2","0","0","1","2","0","0","0","1","1"
"Sankt Vith","1","0","15","30","1","4","4","3","10","1"
"POLIZEIZONE WESER-GÖHL","34","74","68","39","62","29","52","48","44","21"
"Eupen","12","11","21","19","32","12","26","26","16","13"
"Kelmis","14","25","26","6","9","5","16","4","6","5"
"Lontzen","5","35","15","11","16","8","6","7","8","0"
"Raeren","3","3","6","3","5","4","4","11","14","3"
"Liège","2.446","2.877","2.540","2.319","2.453","2.169","1.961","2.044","2.217","458"
"FAGNES","49","65","50","49","50","54","22","36","29","14"
"Jalhay","12","7","7","12","11","9","5","8","8","9"
"Spa","23","31","19","21","15","35","10","11","11","3"
"Theux","14","27","24","16","24","10","7","17","10","2"
"HESBAYE","118","117","145","112","112","62","66","51","96","16"
"Berloz","10","17","20","8","7","0","6","2","6","2"
"Crisnée","12","8","5","10","5","3","5","1","4","1"
"Donceel","1","1","7","1","7","13","1","7","5","2"
"Faimes","4","5","24","4","13","2","3","7","11","0"
"Fexhe-le-Haut-Clocher","2","4","4","8","2","10","4","0","1","1"
"Geer","5","5","13","18","10","4","4","4","9","0"
"Oreye","2","8","15","7","5","2","5","4","5","6"
"Remicourt","7","16","2","5","18","5","7","9","6","0"
"Waremme","75","53","55","51","45","23","31","17","49","4"
"HESBAYE OUEST","65","129","100","62","54","83","83","55","57","3"
"Braives","4","27","20","17","11","15","17","9","17","1"
"Burdinne","2","4","5","11","4","2","2","3","3","0"
"Hannut","22","66","38","25","20","44","39","23","26","2"
"Héron","13","22","20","5","11","15","5","5","3","0"
"Lincent","12","3","11","1","2","4","8","6","5","0"
"Wasseiges","12","7","6","3","6","3","12","9","3","0"
"PAYS DE HERVE","69","133","131","109","155","125","91","63","93","41"
"Aubel","3","15","5","7","8","12","3","7","4","14"
"Baelen","8","7","1","3","12","3","13","6","11","0"
"Herve","19","31","32","51","49","44","35","20","31","10"
"Limbourg","19","17","39","14","20","9","2","8","5","0"
"Olne","1","4","5","0","3","2","4","4","21","7"
"Plombières","3","15","9","5","9","13","5","6","3","2"
"Thimister-Clermont","10","16","23","15","28","7","8","2","8","1"
"Welkenraedt","6","28","17","14","26","35","21","10","10","7"
"POLICE ANS - ST-NICOLAS","181","134","143","104","87","90","102","110","87","19"
"Ans","106","69","77","46","40","51","55","43","41","11"
"Saint-Nicolas","75","65","66","58","47","39","47","67","46","8"
"POLICE DE SERAING - NEUPRE","189","235","180","221","214","111","119","137","123","39"
"Neupré","7","15","10","6","16","5","9","4","6","4"
"Seraing","182","220","170","215","198","106","110","133","117","35"
"POLICE LOCALE DE LIEGE","493","762","594","565","590","533","499","543","467","66"
"Liège","493","762","594","565","590","533","499","543","467","66"
"SECOVA","105","155","168","170","153","143","117","116","116","28"
"Aywaille","20","49","38","43","36","43","22","38","20","3"
"Chaudfontaine","15","52","39","58","35","33","31","28","27","6"
"Esneux","19","11","36","20","24","14","33","23","28","10"
"Sprimont","27","29","31","24","24","31","23","19","26","7"
"Trooz","24","14","24","25","34","22","8","8","15","2"
"VESDRE","240","227","203","181","212","118","140","206","189","36"
"Dison","66","56","37","17","49","21","11","19","21","8"
"Pepinster","44","14","17","19","26","16","24","16","21","2"
"Verviers","130","157","149","145","137","81","105","171","147","26"
"ZONE BASSE MEUSE","199","269","221","212","210","223","200","179","234","39"
"Bassenge","14","25","17","27","25","28","24","14","15","2"
"Blégny","27","28","23","16","50","31","14","21","37","5"
"Dalhem","14","17","11","10","17","11","19","11","14","1"
"Juprelle","13","27","32","27","17","29","22","28","18","5"
"Oupeye","79","103","88","74","50","52","50","71","82","16"
"Visé","52","69","50","58","51","72","71","34","68","10"
"ZONE MEUSE-HESBAYE","115","103","103","104","94","93","91","106","124","30"
"Amay","50","27","32","34","32","29","28","48","42","6"
"Engis","13","27","15","15","10","11","16","16","30","2"
"Saint-Georges-sur-Meuse","15","19","13","29","10","5","5","15","11","12"
"Verlaine","3","6","3","4","5","2","9","5","5","1"
"Villers-le-Bouillet","8","6","16","8","15","15","15","5","12","1"
"Wanze","26","18","24","14","22","31","18","17","24","8"
"ZONE STAVELOT-MALMEDY","28","90","46","38","72","61","72","80","108","18"
"Lierneux","4","7","1","1","17","2","9","9","12","2"
"Malmedy","12","38","16","11","27","23","20","13","43","5"
"Stavelot","3","21","9","14","13","15","18","29","15","1"
"Stoumont","1","3","5","4","6","8","7","18","12","6"
"Trois-Ponts","1","14","4","2","5","4","9","9","13","0"
"Waimes","7","7","11","6","4","9","9","2","13","4"
"ZP AWANS/GRACE-HOLLOGNE","86","121","104","74","82","71","80","61","94","16"
"Awans","31","18","25","18","29","28","16","16","11","2"
"Grâce-Hollogne","55","103","79","56","53","43","64","45","83","14"
"ZP BEYNE-FLERON-SOUMAGNE","94","100","101","77","96","107","84","78","84","27"
"Beyne-Heusay","25","30","28","20","18","23","10","22","16","7"
"Fléron","41","37","47","24","36","34","46","27","37","14"
"Soumagne","28","33","26","33","42","50","28","29","31","6"
"ZP DU CONDROZ","83","58","68","70","75","73","48","46","79","12"
"Anthisnes","16","5","9","1","0","4","7","4","0","1"
"Clavier","5","1","4","4","5","4","6","3","20","0"
"Comblain-au-Pont","10","21","19","9","8","17","8","7","8","4"
"Ferrières","9","12","9","8","6","17","4","4","6","1"
"Hamoir","5","4","5","12","23","9","2","2","8","0"
"Marchin","3","4","3","19","11","5","7","8","15","2"
"Modave","12","5","11","2","12","10","7","3","6","0"
"Nandrin","14","1","1","9","9","1","4","13","10","3"
"Ouffet","9","1","3","4","0","2","2","1","4","1"
"Tinlot","0","4","4","2","1","4","1","1","2","0"
"ZP FLEMALLE","101","34","35","38","50","56","29","27","53","11"
"Flémalle","101","34","35","38","50","56","29","27","53","11"
"ZP HERSTAL","145","93","93","61","96","108","59","104","135","24"
"Herstal","145","93","93","61","96","108","59","104","135","24"
"ZP HUY","86","52","55","72","51","58","59","46","49","19"
"Huy","86","52","55","72","51","58","59","46","49","19"
"Luxembourg","429","815","711","655","603","476","482","529","496","125"
"Luxembourg","429","815","711","655","603","476","482","529","496","125"
"CENTRE ARDENNE","103","157","121","110","125","101","96","109","109","22"
"Bastogne","33","59","22","31","35","30","40","31","44","4"
"Bertogne","1","7","1","12","2","0","5","3","5","0"
"Fauvillers","5","4","1","0","3","1","6","5","0","0"
"Libramont-Chevigny","29","38","43","19","21","25","9","25","22","7"
"Léglise","4","9","16","15","7","11","12","12","3","1"
"Neufchâteau","24","20","17","23","40","14","12","19","26","9"
"Sainte-Ode","5","11","20","4","5","10","5","8","2","0"
"Vaux-sur-Sûre","2","9","1","6","12","10","7","6","7","1"
"POLICE FAMENNE-ARDENNE","98","225","236","213","189","165","141","162","150","32"
"Durbuy","7","22","29","20","27","17","17","19","21","3"
"Erezée","2","9","9","14","9","4","10","5","8","0"
"Gouvy","8","6","25","18","8","13","6","4","7","0"
"Hotton","12","14","11","11","29","11","14","15","3","2"
"Houffalize","6","20","11","9","11","8","5","10","1","0"
"La Roche-en-Ardenne","2","8","8","5","3","10","5","3","5","1"
"Manhay","4","8","18","7","5","3","3","3","8","1"
"Marche-en-Famenne","33","86","83","68","67","56","52","73","61","18"
"Nassogne","7","13","6","20","11","19","11","11","10","1"
"Rendeux","2","14","5","5","0","2","0","1","6","3"
"Tenneville","1","7","5","4","3","5","4","4","6","0"
"Vielsalm","14","18","26","32","16","17","14","14","14","3"
"POLICE SEMOIS ET LESSE","70","141","124","105","78","45","70","92","48","23"
"Bertrix","17","41","38","27","29","13","18","27","12","5"
"Bouillon","10","16","12","21","6","4","8","10","7","3"
"Daverdisse","4","9","6","3","3","3","1","2","1","1"
"Herbeumont","0","2","2","3","2","8","1","2","0","0"
"Libin","0","10","13","6","10","4","7","14","8","3"
"Paliseul","16","21","15","14","0","3","3","7","6","8"
"Saint-Hubert","16","17","18","21","16","4","11","19","8","1"
"Tellin","6","11","10","7","4","1","15","5","5","1"
"Wellin","1","14","10","3","8","5","6","6","1","1"
"ZONE DE POLICE DE GAUME","43","92","68","59","62","42","66","46","49","13"
"Chiny","2","24","7","5","21","5","4","4","3","2"
"Etalle","3","12","12","5","6","7","4","13","8","0"
"Florenville","7","17","17","12","6","10","18","8","12","4"
"Meix-devant-Virton","5","3","1","7","0","1","1","1","1","0"
"Rouvroy","4","2","2","0","2","1","8","3","2","1"
"Tintigny","8","15","10","7","4","6","5","1","5","1"
"Virton","14","19","19","23","23","12","26","16","18","5"
"ZP ARLON/ATTERT/HABAY/MARTELANGE","52","146","94","98","98","83","61","80","76","19"
"Arlon","28","117","62","65","78","66","49","66","55","15"
"Attert","7","1","6","1","3","2","2","0","5","1"
"Habay","13","24","18","27","12","9","8","14","12","1"
"Martelange","4","4","8","5","5","6","2","0","4","2"
"ZP SUD-LUXEMBOURG","63","54","68","70","51","40","48","40","64","16"
"Aubange","33","30","34","36","20","22","34","30","36","11"
"Messancy","10","14","22","27","28","12","6","4","6","4"
"Musson","4","2","9","6","1","2","6","1","9","0"
"Saint-Léger","16","8","3","1","2","4","2","5","13","1"
"Namur","992","1.441","1.479","1.226","1.166","1.003","1.046","913","966","237"
"Namur","992","1.441","1.479","1.226","1.166","1.003","1.046","913","966","237"
"CONDROZ-FAMENNE","90","92","126","124","79","65","68","80","72","28"
"Ciney","59","60","64","72","47","45","37","43","46","15"
"Hamois","15","5","26","18","20","10","17","12","11","5"
"Havelange","13","12","18","20","4","5","9","9","7","4"
"Somme-Leuze","3","15","18","14","8","5","5","16","8","4"
"FLOWAL","26","127","87","71","89","51","63","32","54","16"
"Florennes","12","64","50","34","47","22","27","15","22","8"
"Walcourt","14","63","37","37","42","29","36","17","32","8"
"HERMETON ET HEURE","31","80","95","56","46","43","81","84","53","5"
"Cerfontaine","21","19","36","14","15","10","24","36","12","2"
"Doische","1","9","10","2","1","8","5","7","6","1"
"Philippeville","9","52","49","40","30","25","52","41","35","2"
"ORNEAU-MEHAIGNE","107","56","91","72","47","39","53","39","51","22"
"Eghezée","53","20","13","17","18","12","21","10","13","6"
"Gembloux","46","30","55","40","25","25","24","16","27","12"
"La Bruyère","8","6","23","15","4","2","8","13","11","4"
"POLICE ENTRE SAMBRE ET MEUSE","80","137","72","88","88","63","79","58","50","21"
"Floreffe","10","12","12","6","15","20","14","9","10","9"
"Fosses-la-Ville","18","74","29","18","24","16","26","16","27","6"
"Mettet","25","37","19","37","30","23","34","27","8","3"
"Profondeville","27","14","12","27","19","4","5","6","5","3"
"POLICE HOUILLE-SEMOIS","23","66","77","69","43","39","29","45","61","8"
"Beauraing","15","31","16","37","20","9","14","19","25","2"
"Bièvre","2","13","29","10","8","5","5","12","17","1"
"Gedinne","3","10","31","12","10","15","6","6","14","2"
"Vresse-sur-Semois","3","12","1","10","5","10","4","8","5","3"
"POLICE JEMEPPE S/SAMBRE","42","92","74","54","46","43","47","25","62","14"
"Jemeppe-sur-Sambre","42","92","74","54","46","43","47","25","62","14"
"SAMSOM","66","70","63","41","61","58","56","67","57","12"
"Sambreville","58","63","59","34","48","47","43","54","51","12"
"Sombreffe","8","7","4","7","13","11","13","13","6","0"
"ZONE DE POLICE DES 3 VALLEES","39","36","49","61","87","81","94","77","59","21"
"Couvin","17","31","37","51","67","61","61","54","39","16"
"Viroinval","22","5","12","10","20","20","33","23","20","5"
"ZONE DES ARCHES","93","149","153","104","119","85","99","88","99","23"
"Andenne","50","89","97","70","79","67","71","62","59","15"
"Assesse","5","7","12","12","8","4","13","9","11","3"
"Fernelmont","2","20","15","5","5","5","7","5","7","3"
"Gesves","23","14","17","6","9","5","3","9","9","0"
"Ohey","13","19","12","11","18","4","5","3","13","2"
"ZONE HAUTE-MEUSE","94","99","102","122","143","125","78","60","86","20"
"Anhée","8","5","11","31","26","30","15","7","14","0"
"Dinant","61","41","58","42","64","44","39","27","27","8"
"Hastière","11","17","16","14","20","16","12","6","22","2"
"Onhaye","6","7","2","4","6","12","3","4","13","5"
"Yvoir","8","29","15","31","27","23","9","16","10","5"
"ZP LESSE ET LHOMME","46","48","59","42","57","44","40","25","29","5"
"Houyet","7","16","19","13","14","10","10","5","4","2"
"Rochefort","39","32","40","29","43","34","30","20","25","3"
"ZP NAMUR CAPITALE","255","389","431","322","261","267","259","233","233","42"
"Namur","255","389","431","322","261","267","259","233","233","42"
"Onbekend","45","0","0","0","0","0","0","0","0","0"
"Onbekend","45","0","0","0","0","0","0","0","0","0"
"Onbekend","45","0","0","0","0","0","0","0","0","0"
"Onbekend","45","0","0","0","0","0","0","0","0","0"
"Onbekend","45","0","0","0","0","0","0","0","0","0"
