"","2000","2011","2012","2013","2014","2015","2016","2017","2018","2019 (*)"
"Brabant wallon","90","16","13","9","7","4","4","11","17","2"
"ARDENNES BRABANCONNES","5","0","2","0","0","0","0","0","2","0"
"Beauvechain","1","0","0","0","0","0","0","0","0","0"
"Chaumont-Gistoux","2","0","0","0","0","0","0","0","0","0"
"Grez-Doiceau","2","0","2","0","0","0","0","0","2","0"
"Incourt","0","0","0","0","0","0","0","0","0","0"
"LA MAZERINE","4","0","2","0","2","0","1","1","0","0"
"La Hulpe","1","0","0","0","0","0","0","0","0","0"
"Lasne","3","0","1","0","1","0","1","0","0","0"
"Rixensart","0","0","1","0","1","0","0","1","0","0"
"ORNE - THYLE","11","2","0","1","0","1","0","2","2","1"
"Chastre","3","0","0","0","0","0","0","0","0","0"
"Court-Saint-Etienne","0","1","0","0","0","0","0","1","1","1"
"Mont-Saint-Guibert","3","0","0","0","0","0","0","0","0","0"
"Villers-la-Ville","3","0","0","1","0","1","0","0","1","0"
"Walhain","2","1","0","0","0","0","0","1","0","0"
"OTTIGNIES - LOUVAIN-LA-NEUVE","3","4","4","1","2","0","1","1","2","0"
"Ottignies-Louvain-la-Neuve","3","4","4","1","2","0","1","1","2","0"
"POLICE LOCALE DE WATERLOO","20","4","0","1","2","0","1","0","2","1"
"Waterloo","20","4","0","1","2","0","1","0","2","1"
"POLICE LOCALE WAVRE","5","0","1","0","0","1","0","0","0","0"
"Wavre","5","0","1","0","0","1","0","0","0","0"
"ZONE DE BRAINE-L'ALLEUD","14","4","1","0","0","0","1","3","0","0"
"Braine-l'Alleud","14","4","1","0","0","0","1","3","0","0"
"ZONE DE POLICE DE JODOIGNE","2","0","0","0","0","0","0","0","1","0"
"Hélécine","0","0","0","0","0","0","0","0","0","0"
"Jodoigne","2","0","0","0","0","0","0","0","1","0"
"Orp-Jauche","0","0","0","0","0","0","0","0","0","0"
"Perwez","0","0","0","0","0","0","0","0","0","0"
"Ramillies","0","0","0","0","0","0","0","0","0","0"
"ZONE NIVELLES - GENAPPE","14","0","3","4","1","1","0","1","4","0"
"Genappe","3","0","0","1","0","0","0","0","1","0"
"Nivelles","11","0","3","3","1","1","0","1","3","0"
"ZONE OUEST BRABANT WALLON","12","2","0","2","0","1","0","3","4","0"
"Braine-le-Château","4","1","0","0","0","0","0","0","0","0"
"Ittre","1","1","0","0","0","0","0","0","2","0"
"Rebecq","2","0","0","0","0","1","0","2","0","0"
"Tubize","5","0","0","2","0","0","0","1","2","0"
"Hainaut","586","158","135","173","119","142","111","87","77","25"
"Hainaut (Charleroi)","385","90","75","102","70","79","62","44","37","12"
"BOTTE DU HAINAUT","6","1","2","0","1","3","1","1","1","1"
"Beaumont","1","1","1","0","1","1","1","0","0","1"
"Chimay","2","0","1","0","0","0","0","1","0","0"
"Froidchapelle","2","0","0","0","0","0","0","0","0","0"
"Momignies","1","0","0","0","0","2","0","0","0","0"
"Sivry-Rance","0","0","0","0","0","0","0","0","1","0"
"GERMINALT","53","10","2","8","6","4","2","2","2","0"
"Gerpinnes","17","2","1","3","4","2","1","1","1","0"
"Ham-sur-Heure-Nalinnes","4","6","1","1","1","2","0","0","0","0"
"Montigny-le-Tilleul","24","1","0","4","1","0","0","0","1","0"
"Thuin","8","1","0","0","0","0","1","1","0","0"
"LERMES","8","1","4","5","3","1","4","0","0","0"
"Erquelinnes","5","1","2","3","3","1","3","0","0","0"
"Estinnes","3","0","1","0","0","0","0","0","0","0"
"Lobbes","0","0","0","2","0","0","0","0","0","0"
"Merbes-le-Château","0","0","1","0","0","0","1","0","0","0"
"POLICE LOCALE MARIEMONT","12","4","8","6","4","7","3","6","3","0"
"Chapelle-lez-Herlaimont","5","2","4","2","1","0","1","1","1","0"
"Manage","2","0","1","2","2","4","1","3","0","0"
"Morlanwelz","2","0","1","2","0","1","1","1","1","0"
"Seneffe","3","2","2","0","1","2","0","1","1","0"
"ZONE DES TRIEUX","19","2","4","7","6","8","7","0","4","0"
"Courcelles","13","2","3","4","4","6","5","0","1","0"
"Fontaine-l'Evêque","6","0","1","3","2","2","2","0","3","0"
"ZP AISEAU-PRESLES/CHATELET/FARCIENNES","30","6","3","4","2","3","2","1","0","1"
"Aiseau-Presles","4","1","0","0","0","0","0","0","0","0"
"Châtelet","21","5","3","3","2","3","2","1","0","1"
"Farciennes","5","0","0","1","0","0","0","0","0","0"
"ZP ANDERLUES/BINCHE","9","1","3","6","3","3","5","3","3","0"
"Anderlues","3","0","2","3","1","2","0","2","0","0"
"Binche","6","1","1","3","2","1","5","1","3","0"
"ZP CHARLEROI","217","62","41","60","39","41","34","23","18","9"
"Charleroi","217","62","41","60","39","41","34","23","18","9"
"ZP FLEURUS/LES BONS VILLERS/PONT-A-CELLES","31","3","8","6","6","9","4","8","6","1"
"Fleurus","21","1","5","5","4","3","1","2","1","0"
"Les Bons Villers","3","0","0","0","1","3","0","1","1","1"
"Pont-à-Celles","7","2","3","1","1","3","3","5","4","0"
"Hainaut (Mons)","201","68","60","71","49","63","49","43","40","13"
"BELOEIL / LEUZE -HT","2","1","2","1","1","2","1","2","1","0"
"Beloeil","1","1","0","1","0","1","1","2","0","0"
"Leuze-en-Hainaut","1","0","2","0","1","1","0","0","1","0"
"POLICE BORAINE","46","3","7","4","5","13","7","7","6","1"
"Boussu","9","1","2","3","1","2","0","3","1","0"
"Colfontaine","6","0","1","0","2","4","0","1","1","1"
"Frameries","9","0","0","0","0","2","1","2","1","0"
"Quaregnon","8","1","2","0","1","1","3","0","1","0"
"Saint-Ghislain","14","1","2","1","1","4","3","1","2","0"
"POLICE DES HAUTS-PAYS","22","5","6","2","2","2","1","1","1","0"
"Dour","11","0","1","1","1","0","0","1","1","0"
"Hensies","5","2","3","1","1","0","0","0","0","0"
"Honnelles","0","0","1","0","0","0","1","0","0","0"
"Quiévrain","6","3","1","0","0","2","0","0","0","0"
"POLICE LOCALE VILLE ATH","4","3","1","0","0","0","0","1","1","2"
"Ath","4","3","1","0","0","0","0","1","1","2"
"ZONE DE POLICE DE MOUSCRON","20","10","7","13","7","4","5","6","6","2"
"Moeskroen","20","10","7","13","7","4","5","6","6","2"
"ZONE DE POLICE DU TOURNAISIS","9","9","9","7","4","3","7","5","5","1"
"Antoing","1","0","1","0","0","0","0","0","0","1"
"Brunehaut","1","1","1","0","0","0","1","0","0","0"
"Rumes","0","0","0","3","1","0","1","1","0","0"
"Tournai","7","8","7","4","3","3","5","4","5","0"
"ZONE DE SYLLE ET DENDRE","2","0","0","0","0","3","0","1","3","1"
"Brugelette","0","0","0","0","0","1","0","0","0","0"
"Chièvres","0","0","0","0","0","0","0","1","0","0"
"Edingen","0","0","0","0","0","0","0","0","1","1"
"Jurbise","1","0","0","0","0","2","0","0","0","0"
"Lens","1","0","0","0","0","0","0","0","1","0"
"Silly","0","0","0","0","0","0","0","0","1","0"
"ZONE DES COLLINES","1","1","1","4","1","2","0","0","1","1"
"Ellezelles","0","0","0","0","0","0","0","0","0","0"
"Frasnes-lez-Anvaing","0","1","0","1","1","1","0","0","0","1"
"Lessines","1","0","1","2","0","1","0","0","1","0"
"Vloesberg","0","0","0","1","0","0","0","0","0","0"
"ZONE DU VAL DE L'ESCAUT","4","3","1","6","1","1","2","4","0","0"
"Celles","0","0","0","0","0","0","0","0","0","0"
"Estaimpuis","0","0","1","2","0","0","2","2","0","0"
"Mont-de-l'Enclus","0","0","0","1","0","0","0","0","0","0"
"Pecq","4","3","0","3","1","1","0","2","0","0"
"ZONE MONS - QUEVY","53","17","10","17","14","17","15","9","6","1"
"Mons","52","15","10","16","13","17","13","9","5","0"
"Quévy","1","2","0","1","1","0","2","0","1","1"
"ZP BERNISSART/PERUWELZ","3","6","2","1","4","1","1","0","0","0"
"Bernissart","0","2","0","0","1","1","0","0","0","0"
"Péruwelz","3","4","2","1","3","0","1","0","0","0"
"ZP COMINES-WARNETON","1","0","1","1","3","1","0","1","0","0"
"Komen-Waasten","1","0","1","1","3","1","0","1","0","0"
"ZP HAUTE SENNE","11","0","4","5","0","2","3","3","5","3"
"Braine-le-Comte","7","0","1","3","0","0","1","1","3","2"
"Ecaussinnes","0","0","1","0","0","0","0","0","0","0"
"Le Roeulx","3","0","1","1","0","1","1","2","1","0"
"Soignies","1","0","1","1","0","1","1","0","1","1"
"ZP LA LOUVIERE","23","10","9","10","7","12","7","3","5","1"
"La Louvière","23","10","9","10","7","12","7","3","5","1"
"Liège","259","173","87","77","64","64","63","62","44","13"
"Eupen","8","1","0","0","2","0","0","1","0","0"
"POLIZEIZONE EIFEL","1","0","0","0","2","0","0","0","0","0"
"Amel","0","0","0","0","0","0","0","0","0","0"
"Burg-Reuland","0","0","0","0","0","0","0","0","0","0"
"Büllingen","0","0","0","0","0","0","0","0","0","0"
"Bütgenbach","0","0","0","0","0","0","0","0","0","0"
"Sankt Vith","1","0","0","0","2","0","0","0","0","0"
"POLIZEIZONE WESER-GÖHL","7","1","0","0","0","0","0","1","0","0"
"Eupen","2","1","0","0","0","0","0","0","0","0"
"Kelmis","1","0","0","0","0","0","0","0","0","0"
"Lontzen","1","0","0","0","0","0","0","0","0","0"
"Raeren","3","0","0","0","0","0","0","1","0","0"
"Liège","251","172","87","77","62","64","63","61","44","13"
"FAGNES","4","0","3","2","1","1","0","0","0","1"
"Jalhay","0","0","0","1","0","0","0","0","0","0"
"Spa","2","0","1","0","0","0","0","0","0","0"
"Theux","2","0","2","1","1","1","0","0","0","1"
"HESBAYE","2","2","0","2","0","1","0","3","1","2"
"Berloz","1","0","0","0","0","0","0","0","0","0"
"Crisnée","1","0","0","0","0","0","0","1","0","0"
"Donceel","0","0","0","0","0","0","0","0","0","0"
"Faimes","0","0","0","0","0","0","0","0","0","0"
"Fexhe-le-Haut-Clocher","0","0","0","1","0","0","0","0","0","0"
"Geer","0","0","0","0","0","1","0","1","0","0"
"Oreye","0","2","0","1","0","0","0","1","1","1"
"Remicourt","0","0","0","0","0","0","0","0","0","0"
"Waremme","0","0","0","0","0","0","0","0","0","1"
"HESBAYE OUEST","2","0","1","1","1","0","0","2","0","0"
"Braives","1","0","0","1","1","0","0","0","0","0"
"Burdinne","0","0","0","0","0","0","0","2","0","0"
"Hannut","1","0","1","0","0","0","0","0","0","0"
"Héron","0","0","0","0","0","0","0","0","0","0"
"Lincent","0","0","0","0","0","0","0","0","0","0"
"Wasseiges","0","0","0","0","0","0","0","0","0","0"
"PAYS DE HERVE","1","2","2","0","1","1","2","3","0","0"
"Aubel","0","0","0","0","0","0","0","0","0","0"
"Baelen","0","1","0","0","0","0","0","0","0","0"
"Herve","0","1","0","0","1","1","1","1","0","0"
"Limbourg","0","0","0","0","0","0","0","0","0","0"
"Olne","0","0","0","0","0","0","0","1","0","0"
"Plombières","0","0","1","0","0","0","1","0","0","0"
"Thimister-Clermont","0","0","1","0","0","0","0","0","0","0"
"Welkenraedt","1","0","0","0","0","0","0","1","0","0"
"POLICE ANS - ST-NICOLAS","15","16","2","6","5","0","5","7","1","1"
"Ans","7","9","1","1","2","0","1","3","0","0"
"Saint-Nicolas","8","7","1","5","3","0","4","4","1","1"
"POLICE DE SERAING - NEUPRE","10","18","9","13","6","6","4","2","2","0"
"Neupré","2","0","0","0","0","0","0","0","0","0"
"Seraing","8","18","9","13","6","6","4","2","2","0"
"POLICE LOCALE DE LIEGE","145","86","41","28","30","33","32","28","21","5"
"Liège","145","86","41","28","30","33","32","28","21","5"
"SECOVA","7","3","2","7","1","5","3","4","5","1"
"Aywaille","0","1","0","0","1","2","2","1","0","0"
"Chaudfontaine","3","1","1","3","0","2","0","1","3","1"
"Esneux","2","1","1","2","0","1","1","1","1","0"
"Sprimont","0","0","0","2","0","0","0","1","1","0"
"Trooz","2","0","0","0","0","0","0","0","0","0"
"VESDRE","8","4","3","1","2","3","2","3","2","1"
"Dison","0","1","1","0","1","0","0","0","0","0"
"Pepinster","0","0","0","0","0","1","1","0","0","0"
"Verviers","8","3","2","1","1","2","1","3","2","1"
"ZONE BASSE MEUSE","17","9","3","2","1","4","3","4","0","1"
"Bassenge","0","2","0","1","0","0","0","1","0","1"
"Blégny","1","1","0","0","0","2","1","0","0","0"
"Dalhem","2","0","0","0","0","0","0","0","0","0"
"Juprelle","1","2","1","1","0","0","1","0","0","0"
"Oupeye","5","4","1","0","0","2","0","3","0","0"
"Visé","8","0","1","0","1","0","1","0","0","0"
"ZONE MEUSE-HESBAYE","4","0","1","2","0","0","2","0","3","0"
"Amay","0","0","0","1","0","0","1","0","1","0"
"Engis","0","0","1","0","0","0","0","0","0","0"
"Saint-Georges-sur-Meuse","1","0","0","1","0","0","0","0","0","0"
"Verlaine","1","0","0","0","0","0","0","0","1","0"
"Villers-le-Bouillet","1","0","0","0","0","0","1","0","0","0"
"Wanze","1","0","0","0","0","0","0","0","1","0"
"ZONE STAVELOT-MALMEDY","4","1","0","0","1","1","0","0","1","0"
"Lierneux","0","0","0","0","0","0","0","0","0","0"
"Malmedy","1","1","0","0","0","0","0","0","0","0"
"Stavelot","3","0","0","0","0","1","0","0","0","0"
"Stoumont","0","0","0","0","1","0","0","0","0","0"
"Trois-Ponts","0","0","0","0","0","0","0","0","1","0"
"Waimes","0","0","0","0","0","0","0","0","0","0"
"ZP AWANS/GRACE-HOLLOGNE","10","7","2","3","1","1","1","1","3","0"
"Awans","3","3","0","0","0","0","0","1","2","0"
"Grâce-Hollogne","7","4","2","3","1","1","1","0","1","0"
"ZP BEYNE-FLERON-SOUMAGNE","4","4","3","5","6","1","3","1","0","0"
"Beyne-Heusay","1","0","2","2","3","0","1","0","0","0"
"Fléron","0","3","1","2","2","1","0","0","0","0"
"Soumagne","3","1","0","1","1","0","2","1","0","0"
"ZP DU CONDROZ","4","1","1","0","0","2","0","0","0","0"
"Anthisnes","0","0","0","0","0","0","0","0","0","0"
"Clavier","0","0","0","0","0","0","0","0","0","0"
"Comblain-au-Pont","1","0","0","0","0","1","0","0","0","0"
"Ferrières","2","0","0","0","0","1","0","0","0","0"
"Hamoir","0","0","0","0","0","0","0","0","0","0"
"Marchin","0","0","0","0","0","0","0","0","0","0"
"Modave","0","0","0","0","0","0","0","0","0","0"
"Nandrin","0","1","1","0","0","0","0","0","0","0"
"Ouffet","1","0","0","0","0","0","0","0","0","0"
"Tinlot","0","0","0","0","0","0","0","0","0","0"
"ZP FLEMALLE","1","3","3","3","2","1","1","0","1","0"
"Flémalle","1","3","3","3","2","1","1","0","1","0"
"ZP HERSTAL","13","16","7","1","3","2","4","3","2","1"
"Herstal","13","16","7","1","3","2","4","3","2","1"
"ZP HUY","0","0","4","1","1","2","1","0","2","0"
"Huy","0","0","4","1","1","2","1","0","2","0"
"Luxembourg","14","10","8","10","7","9","4","7","4","0"
"Luxembourg","14","10","8","10","7","9","4","7","4","0"
"CENTRE ARDENNE","5","1","0","3","1","2","0","2","0","0"
"Bastogne","1","0","0","1","0","0","0","1","0","0"
"Bertogne","2","0","0","0","0","0","0","0","0","0"
"Fauvillers","0","0","0","0","0","0","0","0","0","0"
"Libramont-Chevigny","0","1","0","2","0","0","0","0","0","0"
"Léglise","0","0","0","0","0","1","0","1","0","0"
"Neufchâteau","1","0","0","0","0","0","0","0","0","0"
"Sainte-Ode","1","0","0","0","1","1","0","0","0","0"
"Vaux-sur-Sûre","0","0","0","0","0","0","0","0","0","0"
"POLICE FAMENNE-ARDENNE","2","3","3","2","1","1","3","1","3","0"
"Durbuy","0","0","2","0","0","0","0","0","1","0"
"Erezée","0","0","0","0","0","0","1","0","1","0"
"Gouvy","0","2","0","1","0","0","0","0","0","0"
"Hotton","0","0","0","0","1","0","0","1","0","0"
"Houffalize","0","0","0","0","0","0","0","0","0","0"
"La Roche-en-Ardenne","0","0","0","0","0","0","0","0","0","0"
"Manhay","0","0","0","0","0","0","0","0","0","0"
"Marche-en-Famenne","1","1","1","1","0","0","2","0","1","0"
"Nassogne","0","0","0","0","0","0","0","0","0","0"
"Rendeux","0","0","0","0","0","0","0","0","0","0"
"Tenneville","1","0","0","0","0","0","0","0","0","0"
"Vielsalm","0","0","0","0","0","1","0","0","0","0"
"POLICE SEMOIS ET LESSE","2","2","1","2","1","0","0","0","0","0"
"Bertrix","1","0","0","0","0","0","0","0","0","0"
"Bouillon","1","1","0","0","0","0","0","0","0","0"
"Daverdisse","0","0","0","0","0","0","0","0","0","0"
"Herbeumont","0","0","0","0","0","0","0","0","0","0"
"Libin","0","1","0","0","0","0","0","0","0","0"
"Paliseul","0","0","0","1","1","0","0","0","0","0"
"Saint-Hubert","0","0","0","1","0","0","0","0","0","0"
"Tellin","0","0","0","0","0","0","0","0","0","0"
"Wellin","0","0","1","0","0","0","0","0","0","0"
"ZONE DE POLICE DE GAUME","1","0","0","0","1","1","0","2","0","0"
"Chiny","0","0","0","0","0","0","0","0","0","0"
"Etalle","0","0","0","0","0","0","0","1","0","0"
"Florenville","0","0","0","0","0","0","0","0","0","0"
"Meix-devant-Virton","0","0","0","0","0","0","0","0","0","0"
"Rouvroy","0","0","0","0","0","0","0","0","0","0"
"Tintigny","0","0","0","0","0","0","0","0","0","0"
"Virton","1","0","0","0","1","1","0","1","0","0"
"ZP ARLON/ATTERT/HABAY/MARTELANGE","3","1","2","2","0","2","1","0","1","0"
"Arlon","3","1","2","1","0","2","0","0","1","0"
"Attert","0","0","0","0","0","0","0","0","0","0"
"Habay","0","0","0","1","0","0","0","0","0","0"
"Martelange","0","0","0","0","0","0","1","0","0","0"
"ZP SUD-LUXEMBOURG","1","3","2","1","3","3","0","2","0","0"
"Aubange","1","3","1","0","3","1","0","1","0","0"
"Messancy","0","0","1","1","0","1","0","1","0","0"
"Musson","0","0","0","0","0","1","0","0","0","0"
"Saint-Léger","0","0","0","0","0","0","0","0","0","0"
"Namur","52","16","22","17","15","11","10","8","15","0"
"Namur","52","16","22","17","15","11","10","8","15","0"
"CONDROZ-FAMENNE","2","0","0","0","0","0","0","0","0","0"
"Ciney","1","0","0","0","0","0","0","0","0","0"
"Hamois","0","0","0","0","0","0","0","0","0","0"
"Havelange","1","0","0","0","0","0","0","0","0","0"
"Somme-Leuze","0","0","0","0","0","0","0","0","0","0"
"FLOWAL","6","3","2","1","0","0","1","0","0","0"
"Florennes","3","2","1","0","0","0","1","0","0","0"
"Walcourt","3","1","1","1","0","0","0","0","0","0"
"HERMETON ET HEURE","2","1","0","0","1","0","1","1","0","0"
"Cerfontaine","0","1","0","0","0","0","1","0","0","0"
"Doische","0","0","0","0","0","0","0","0","0","0"
"Philippeville","2","0","0","0","1","0","0","1","0","0"
"ORNEAU-MEHAIGNE","5","1","3","0","1","0","0","0","2","0"
"Eghezée","1","0","1","0","0","0","0","0","0","0"
"Gembloux","2","1","2","0","1","0","0","0","2","0"
"La Bruyère","2","0","0","0","0","0","0","0","0","0"
"POLICE ENTRE SAMBRE ET MEUSE","4","2","2","0","1","0","0","1","3","0"
"Floreffe","1","0","0","0","0","0","0","0","1","0"
"Fosses-la-Ville","2","0","0","0","0","0","0","0","2","0"
"Mettet","1","1","0","0","1","0","0","1","0","0"
"Profondeville","0","1","2","0","0","0","0","0","0","0"
"POLICE HOUILLE-SEMOIS","0","0","0","2","0","0","1","0","0","0"
"Beauraing","0","0","0","1","0","0","1","0","0","0"
"Bièvre","0","0","0","1","0","0","0","0","0","0"
"Gedinne","0","0","0","0","0","0","0","0","0","0"
"Vresse-sur-Semois","0","0","0","0","0","0","0","0","0","0"
"POLICE JEMEPPE S/SAMBRE","4","0","1","0","1","0","2","0","0","0"
"Jemeppe-sur-Sambre","4","0","1","0","1","0","2","0","0","0"
"SAMSOM","11","2","3","3","3","2","1","0","1","0"
"Sambreville","8","2","1","3","2","2","1","0","1","0"
"Sombreffe","3","0","2","0","1","0","0","0","0","0"
"ZONE DE POLICE DES 3 VALLEES","3","0","0","0","2","1","0","0","0","0"
"Couvin","3","0","0","0","2","1","0","0","0","0"
"Viroinval","0","0","0","0","0","0","0","0","0","0"
"ZONE DES ARCHES","1","1","2","1","1","1","1","1","0","0"
"Andenne","0","1","1","1","0","1","1","1","0","0"
"Assesse","0","0","1","0","1","0","0","0","0","0"
"Fernelmont","0","0","0","0","0","0","0","0","0","0"
"Gesves","1","0","0","0","0","0","0","0","0","0"
"Ohey","0","0","0","0","0","0","0","0","0","0"
"ZONE HAUTE-MEUSE","2","0","2","1","0","2","0","0","3","0"
"Anhée","0","0","1","0","0","0","0","0","0","0"
"Dinant","1","0","0","1","0","1","0","0","1","0"
"Hastière","0","0","0","0","0","0","0","0","2","0"
"Onhaye","0","0","1","0","0","0","0","0","0","0"
"Yvoir","1","0","0","0","0","1","0","0","0","0"
"ZP LESSE ET LHOMME","0","0","0","0","1","0","0","0","0","0"
"Houyet","0","0","0","0","0","0","0","0","0","0"
"Rochefort","0","0","0","0","1","0","0","0","0","0"
"ZP NAMUR CAPITALE","12","6","7","9","4","5","3","5","6","0"
"Namur","12","6","7","9","4","5","3","5","6","0"
"Onbekend","8","0","0","0","0","0","0","0","0","0"
"Onbekend","8","0","0","0","0","0","0","0","0","0"
"Onbekend","8","0","0","0","0","0","0","0","0","0"
"Onbekend","8","0","0","0","0","0","0","0","0","0"
"Onbekend","8","0","0","0","0","0","0","0","0","0"
