"Geregistreerde criminaliteit; soort misdrijf, regio"
"Onderwerp: |Totaal geregistreerde misdrijven"
""
"Soort misdrijf";"Misdrijven, totaal";"Misdrijven, totaal";"Misdrijven, totaal";"1 Vermogensmisdrijven";"1 Vermogensmisdrijven";"1 Vermogensmisdrijven";"1.1 Diefstal/verduistering en inbraak";"1.1 Diefstal/verduistering en inbraak";"1.1 Diefstal/verduistering en inbraak";"1.1.1 Diefstal en inbraak met geweld";"1.1.1 Diefstal en inbraak met geweld";"1.1.1 Diefstal en inbraak met geweld";"1.1.2 Diefstal en inbraak zonder geweld";"1.1.2 Diefstal en inbraak zonder geweld";"1.1.2 Diefstal en inbraak zonder geweld";"1.2 Bedrog";"1.2 Bedrog";"1.2 Bedrog";"1.2.1 Oplichting";"1.2.1 Oplichting";"1.2.1 Oplichting";"1.2.2 Flessentrekkerij";"1.2.2 Flessentrekkerij";"1.2.2 Flessentrekkerij";"1.2.3 Bedrog (overig)";"1.2.3 Bedrog (overig)";"1.2.3 Bedrog (overig)";"1.3 Valsheidsmisdrijf";"1.3 Valsheidsmisdrijf";"1.3 Valsheidsmisdrijf";"1.3.1 Muntmisdrijf";"1.3.1 Muntmisdrijf";"1.3.1 Muntmisdrijf";"1.3.2 Valsheid in zegels en merken";"1.3.2 Valsheid in zegels en merken";"1.3.2 Valsheid in zegels en merken";"1.3.3 Valsheid in geschriften";"1.3.3 Valsheid in geschriften";"1.3.3 Valsheid in geschriften";"1.4 Heling";"1.4 Heling";"1.4 Heling";"1.5 Afpersing en afdreiging";"1.5 Afpersing en afdreiging";"1.5 Afpersing en afdreiging";"1.6 Bankbreuk";"1.6 Bankbreuk";"1.6 Bankbreuk";"1.7 Witwassen";"1.7 Witwassen";"1.7 Witwassen";"1.8 Vermogensmisdrijf (overig)";"1.8 Vermogensmisdrijf (overig)";"1.8 Vermogensmisdrijf (overig)";"2 Vernielingen, misdr.openb.orde/gezag";"2 Vernielingen, misdr.openb.orde/gezag";"2 Vernielingen, misdr.openb.orde/gezag";"2.1 Vernieling en beschadiging";"2.1 Vernieling en beschadiging";"2.1 Vernieling en beschadiging";"2.1.1 Vernieling aan auto";"2.1.1 Vernieling aan auto";"2.1.1 Vernieling aan auto";"2.1.2 Vernieling aan openbaar gebouw";"2.1.2 Vernieling aan openbaar gebouw";"2.1.2 Vernieling aan openbaar gebouw";"2.1.3 Vernieling middel openb.vervoer";"2.1.3 Vernieling middel openb.vervoer";"2.1.3 Vernieling middel openb.vervoer";"2.1.4 Dierenmishandeling";"2.1.4 Dierenmishandeling";"2.1.4 Dierenmishandeling";"2.1.5 Vernieling, beschadiging (overig)";"2.1.5 Vernieling, beschadiging (overig)";"2.1.5 Vernieling, beschadiging (overig)";"2.2 Openbare orde misdrijf";"2.2 Openbare orde misdrijf";"2.2 Openbare orde misdrijf";"2.2.1 Openlijke geweldpleging";"2.2.1 Openlijke geweldpleging";"2.2.1 Openlijke geweldpleging";"2.2.1.1 Openlijk geweld tegen persoon";"2.2.1.1 Openlijk geweld tegen persoon";"2.2.1.1 Openlijk geweld tegen persoon";"2.2.1.2 Openlijk geweld tegen goed";"2.2.1.2 Openlijk geweld tegen goed";"2.2.1.2 Openlijk geweld tegen goed";"2.2.2 Huisvredebreuk";"2.2.2 Huisvredebreuk";"2.2.2 Huisvredebreuk";"2.2.3 Lokaalvredebreuk";"2.2.3 Lokaalvredebreuk";"2.2.3 Lokaalvredebreuk";"2.2.4 Computervredebreuk";"2.2.4 Computervredebreuk";"2.2.4 Computervredebreuk";"2.2.5 Discriminatie";"2.2.5 Discriminatie";"2.2.5 Discriminatie";"2.2.6 Openbare orde misdrijf (overig)";"2.2.6 Openbare orde misdrijf (overig)";"2.2.6 Openbare orde misdrijf (overig)";"2.3 Brandstichting/ontploffing";"2.3 Brandstichting/ontploffing";"2.3 Brandstichting/ontploffing";"2.4 Openbaar gezag misdrijf";"2.4 Openbaar gezag misdrijf";"2.4 Openbaar gezag misdrijf";"2.4.1 Niet opvolgen van ambtelijk bevel";"2.4.1 Niet opvolgen van ambtelijk bevel";"2.4.1 Niet opvolgen van ambtelijk bevel";"2.4.2 Wederspannigheid";"2.4.2 Wederspannigheid";"2.4.2 Wederspannigheid";"2.4.3 Valse aangifte";"2.4.3 Valse aangifte";"2.4.3 Valse aangifte";"2.4.5 Verblijf ongewenste vreemdeling";"2.4.5 Verblijf ongewenste vreemdeling";"2.4.5 Verblijf ongewenste vreemdeling";"2.4.6 Openbaar gezag misdrijf (overig)";"2.4.6 Openbaar gezag misdrijf (overig)";"2.4.6 Openbaar gezag misdrijf (overig)";"3 Gewelds- en seksuele misdrijven";"3 Gewelds- en seksuele misdrijven";"3 Gewelds- en seksuele misdrijven";"3.1 Mishandeling";"3.1 Mishandeling";"3.1 Mishandeling";"3.2 Bedreiging en stalking";"3.2 Bedreiging en stalking";"3.2 Bedreiging en stalking";"3.2.1 Bedreiging";"3.2.1 Bedreiging";"3.2.1 Bedreiging";"3.2.2 Stalking";"3.2.2 Stalking";"3.2.2 Stalking";"3.3 Seksueel misdrijf";"3.3 Seksueel misdrijf";"3.3 Seksueel misdrijf";"3.3.1 Aanranding";"3.3.1 Aanranding";"3.3.1 Aanranding";"3.3.2 Verkrachting";"3.3.2 Verkrachting";"3.3.2 Verkrachting";"3.3.3 Schennis der eerbaarheid";"3.3.3 Schennis der eerbaarheid";"3.3.3 Schennis der eerbaarheid";"3.3.4 Ontucht met minderjarige";"3.3.4 Ontucht met minderjarige";"3.3.4 Ontucht met minderjarige";"3.3.5 Pornografie";"3.3.5 Pornografie";"3.3.5 Pornografie";"3.3.6 Ontucht met misbruik van gezag";"3.3.6 Ontucht met misbruik van gezag";"3.3.6 Ontucht met misbruik van gezag";"3.3.7 Seksueel misdrijf (overig)";"3.3.7 Seksueel misdrijf (overig)";"3.3.7 Seksueel misdrijf (overig)";"3.4 Levensmisdrijf";"3.4 Levensmisdrijf";"3.4 Levensmisdrijf";"3.5 Vrijheidsbeneming/gijzeling";"3.5 Vrijheidsbeneming/gijzeling";"3.5 Vrijheidsbeneming/gijzeling";"3.6 Mensenhandel, mensensmokkel";"3.6 Mensenhandel, mensensmokkel";"3.6 Mensenhandel, mensensmokkel";"3.7 Geweldsmisdrijf (overig)";"3.7 Geweldsmisdrijf (overig)";"3.7 Geweldsmisdrijf (overig)";"4 Misdrijven WvSr (overig)";"4 Misdrijven WvSr (overig)";"4 Misdrijven WvSr (overig)";"5 Verkeersmisdrijven";"5 Verkeersmisdrijven";"5 Verkeersmisdrijven";"5.1 Verlaten plaats ongeval";"5.1 Verlaten plaats ongeval";"5.1 Verlaten plaats ongeval";"5.2 Rijden onder invloed";"5.2 Rijden onder invloed";"5.2 Rijden onder invloed";"5.3 Rijden tijdens ontzegging";"5.3 Rijden tijdens ontzegging";"5.3 Rijden tijdens ontzegging";"5.4 Rijden tijdens rijverbod";"5.4 Rijden tijdens rijverbod";"5.4 Rijden tijdens rijverbod";"5.5 Voeren vals kenteken";"5.5 Voeren vals kenteken";"5.5 Voeren vals kenteken";"5.6 Joyriding";"5.6 Joyriding";"5.6 Joyriding";"5.7 Weigeren blaastest/bloedonderzoek";"5.7 Weigeren blaastest/bloedonderzoek";"5.7 Weigeren blaastest/bloedonderzoek";"5.8 Verkeersmisdrijf (overig)";"5.8 Verkeersmisdrijf (overig)";"5.8 Verkeersmisdrijf (overig)";"6 Drugsmisdrijven";"6 Drugsmisdrijven";"6 Drugsmisdrijven";"6.1 Harddrugs";"6.1 Harddrugs";"6.1 Harddrugs";"6.2 Softdrugs";"6.2 Softdrugs";"6.2 Softdrugs";"6.3 Drugsmisdrijf (overig)";"6.3 Drugsmisdrijf (overig)";"6.3 Drugsmisdrijf (overig)";"7 (Vuur)wapenmisdrijven";"7 (Vuur)wapenmisdrijven";"7 (Vuur)wapenmisdrijven";"9 Misdrijven overige wetten";"9 Misdrijven overige wetten";"9 Misdrijven overige wetten";"9.1 Militair misdrijf";"9.1 Militair misdrijf";"9.1 Militair misdrijf";"9.2 Misdrijf (overig)";"9.2 Misdrijf (overig)";"9.2 Misdrijf (overig)"
"Houten";"1795";"1615";"1555";"1155";"1000";"970";"985";"795";"770";"5";"5";"5";"980";"785";"765";"110";"125";"105";"100";"115";"105";"0";"0";"0";"5";"10";"0";"45";"65";"80";"5";"10";"0";"0";"0";"5";"40";"50";"75";"5";"10";"10";"5";"5";"5";"0";"0";"0";"0";"0";"5";"0";"0";"0";"255";"225";"190";"225";"190";"145";"90";"85";"65";"0";"5";"0";"0";"10";"0";"0";"0";"0";"135";"90";"80";"15";"20";"15";"5";"5";"5";"0";"5";"5";"0";"0";"0";"5";"5";"0";"0";"0";"0";"5";"5";"10";"0";"0";"0";"0";"0";"0";"10";"10";"15";"10";"10";"10";"5";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"125";"125";"125";"55";"70";"70";"50";"40";"35";"45";"35";"25";"5";"5";"10";"15";"10";"15";"0";"0";"5";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"5";"5";"0";"5";"0";"0";"0";"0";"0";"0";"5";"0";"0";"35";"35";"35";"205";"205";"205";"150";"145";"160";"40";"45";"35";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"10";"5";"10";"15";"15";"0";"10";"5";"5";"5";"5";"0";"0";"0";"10";"0";"5";"5";"10";"10";"0";"0";"0";"5";"10";"10"
"IJsselstein";"1340";"1190";"1160";"835";"730";"715";"700";"625";"595";"10";"5";"10";"695";"620";"590";"90";"65";"70";"90";"60";"70";"0";"0";"0";"0";"5";"5";"30";"35";"35";"5";"0";"0";"0";"0";"0";"25";"30";"30";"10";"5";"5";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"255";"190";"150";"225";"165";"120";"115";"70";"50";"5";"5";"0";"0";"0";"0";"0";"0";"0";"105";"85";"65";"20";"20";"10";"10";"10";"5";"10";"10";"5";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"5";"5";"0";"0";"0";"0";"0";"0";"10";"5";"5";"5";"5";"10";"0";"0";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"95";"95";"80";"50";"45";"40";"30";"30";"25";"30";"25";"20";"5";"5";"5";"5";"10";"10";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"5";"0";"20";"20";"15";"120";"135";"175";"90";"100";"125";"20";"25";"45";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"5";"15";"15";"0";"5";"5";"0";"5";"10";"0";"0";"0";"5";"5";"10";"0";"5";"0";"0";"0";"0";"0";"5";"0"
"Leusden";"845";"750";"785";"505";"430";"460";"385";"345";"335";"0";"0";"0";"385";"340";"335";"70";"60";"70";"65";"60";"70";"0";"0";"0";"5";"5";"0";"50";"20";"45";"5";"0";"0";"0";"0";"0";"45";"20";"40";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"130";"95";"90";"110";"90";"85";"35";"45";"35";"5";"0";"0";"0";"0";"0";"0";"0";"0";"70";"45";"50";"15";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"80";"60";"65";"45";"25";"35";"30";"20";"15";"25";"20";"15";"5";"0";"0";"10";"15";"15";"0";"5";"5";"0";"0";"0";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"10";"115";"145";"150";"85";"80";"95";"20";"55";"50";"5";"10";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"0";"5";"5";"0";"0";"0";"0";"5";"5";"0";"0";"0";"0";"0";"5";"5";"0";"5";"0";"0";"0";"0";"0";"5";"0"
"Loenen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Lopik";"360";"345";"270";"195";"185";"140";"145";"150";"90";"0";"5";"0";"145";"145";"90";"35";"25";"30";"35";"25";"25";"0";"0";"0";"0";"0";"0";"5";"10";"15";"0";"0";"0";"0";"0";"0";"5";"10";"15";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"75";"60";"40";"70";"55";"35";"20";"20";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"30";"25";"0";"10";"5";"0";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"35";"25";"25";"20";"15";"5";"10";"5";"10";"10";"5";"10";"0";"0";"0";"5";"5";"5";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"50";"70";"55";"45";"60";"40";"5";"10";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"5";"0";"0";"0";"0";"0";"5"
"Maarssen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Montfoort";"320";"325";"370";"185";"170";"200";"140";"130";"145";"0";"0";"0";"140";"130";"145";"35";"25";"45";"35";"20";"40";"0";"0";"0";"0";"5";"5";"10";"10";"15";"0";"0";"0";"0";"0";"0";"10";"10";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"65";"45";"45";"55";"35";"25";"30";"25";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20";"25";"10";"5";"5";"5";"0";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"25";"25";"25";"15";"20";"10";"5";"5";"5";"5";"5";"5";"0";"0";"0";"0";"0";"10";"0";"0";"5";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"10";"55";"50";"70";"45";"45";"45";"5";"5";"20";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"10";"0";"0";"10";"5";"5";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Nieuwegein";"4320";"3675";"3535";"2970";"2550";"2340";"2690";"2280";"2010";"20";"20";"20";"2665";"2260";"1985";"155";"130";"150";"145";"120";"135";"0";"0";"0";"10";"15";"15";"95";"90";"130";"5";"10";"10";"0";"0";"0";"90";"80";"125";"25";"40";"40";"5";"5";"10";"0";"0";"0";"5";"5";"5";"0";"0";"0";"530";"390";"385";"445";"325";"295";"230";"170";"140";"5";"0";"0";"0";"0";"0";"0";"0";"0";"210";"150";"155";"50";"40";"40";"25";"20";"15";"20";"15";"10";"5";"5";"5";"10";"0";"15";"0";"0";"0";"10";"15";"10";"0";"0";"5";"0";"0";"0";"15";"15";"40";"20";"10";"5";"10";"5";"0";"5";"5";"0";"5";"0";"0";"0";"0";"0";"0";"5";"5";"255";"220";"255";"140";"120";"140";"65";"70";"65";"65";"70";"55";"5";"0";"10";"25";"25";"40";"5";"5";"10";"5";"10";"5";"5";"0";"5";"0";"5";"10";"5";"0";"0";"0";"0";"0";"5";"0";"5";"15";"5";"10";"0";"0";"0";"0";"0";"0";"10";"5";"5";"50";"40";"35";"445";"405";"435";"295";"285";"305";"100";"90";"80";"25";"15";"25";"0";"0";"0";"5";"0";"5";"0";"0";"0";"0";"0";"5";"20";"10";"15";"35";"45";"65";"10";"25";"15";"25";"20";"50";"0";"0";"5";"20";"15";"15";"10";"10";"5";"0";"0";"0";"10";"10";"5"
"Oudewater";"220";"205";"200";"130";"120";"110";"95";"85";"75";"0";"0";"0";"95";"85";"75";"30";"15";"20";"30";"15";"15";"0";"0";"0";"0";"0";"0";"5";"15";"10";"0";"0";"0";"0";"0";"0";"5";"15";"10";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"40";"30";"20";"35";"25";"20";"10";"15";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20";"10";"10";"5";"0";"0";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"20";"20";"5";"10";"10";"5";"5";"10";"5";"5";"10";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"40";"35";"45";"30";"30";"35";"5";"5";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Renswoude";"140";"140";"110";"75";"75";"60";"60";"55";"50";"0";"0";"0";"60";"55";"50";"10";"10";"10";"10";"10";"5";"0";"0";"0";"0";"0";"0";"5";"5";"5";"0";"0";"0";"0";"0";"0";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"25";"10";"10";"20";"10";"5";"10";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"10";"10";"5";"5";"5";"5";"5";"5";"5";"5";"0";"5";"0";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"40";"30";"25";"15";"15";"10";"25";"15";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"5";"0"
"Rhenen";"630";"570";"650";"355";"315";"370";"300";"260";"305";"0";"5";"0";"300";"260";"305";"40";"35";"35";"40";"35";"35";"0";"0";"0";"0";"0";"0";"15";"15";"20";"0";"0";"0";"0";"0";"0";"10";"15";"20";"5";"5";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"110";"75";"70";"85";"60";"60";"50";"35";"40";"0";"0";"0";"0";"0";"0";"0";"0";"0";"35";"20";"20";"20";"10";"10";"15";"5";"5";"10";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"0";"0";"0";"0";"0";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"45";"45";"85";"25";"25";"50";"15";"10";"15";"15";"10";"10";"0";"0";"0";"0";"10";"15";"0";"0";"0";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"10";"10";"100";"110";"100";"65";"65";"70";"30";"35";"20";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"5";"5";"10";"0";"0";"0";"0";"5";"10";"0";"0";"0";"5";"5";"5";"5";"5";"0";"0";"0";"0";"5";"5";"0"
"De Ronde Venen";"1715";"1535";"1360";"1035";"875";"705";"830";"685";"540";"10";"5";"5";"820";"680";"535";"120";"85";"90";"110";"80";"90";"0";"0";"0";"5";"5";"5";"65";"90";"55";"5";"5";"0";"0";"0";"0";"60";"85";"55";"15";"15";"10";"10";"0";"5";"0";"0";"0";"5";"5";"5";"0";"0";"0";"215";"205";"175";"165";"175";"145";"85";"85";"110";"0";"5";"0";"0";"0";"0";"0";"0";"0";"80";"85";"35";"20";"15";"20";"5";"5";"5";"5";"5";"5";"5";"0";"0";"0";"0";"5";"0";"0";"0";"10";"10";"5";"0";"0";"0";"0";"0";"0";"5";"5";"10";"15";"5";"5";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"110";"125";"110";"50";"65";"55";"30";"40";"40";"30";"35";"40";"0";"5";"5";"15";"10";"10";"0";"0";"0";"5";"0";"5";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"10";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"15";"15";"25";"300";"285";"320";"170";"165";"155";"110";"85";"135";"10";"15";"15";"0";"0";"0";"5";"5";"5";"0";"5";"0";"0";"0";"0";"5";"5";"0";"30";"15";"20";"10";"5";"5";"15";"10";"10";"0";"0";"0";"10";"15";"10";"5";"10";"5";"0";"0";"0";"5";"10";"5"
"Soest";"1935";"1680";"1565";"1135";"1005";"920";"930";"810";"730";"10";"15";"5";"925";"795";"725";"115";"105";"100";"105";"100";"100";"0";"0";"0";"15";"0";"0";"70";"80";"70";"5";"0";"0";"0";"0";"0";"65";"75";"70";"10";"10";"15";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"315";"290";"235";"270";"235";"185";"115";"110";"95";"5";"0";"0";"0";"0";"0";"0";"0";"0";"150";"120";"90";"25";"35";"30";"5";"15";"5";"5";"15";"5";"0";"0";"0";"5";"10";"5";"0";"0";"5";"10";"0";"10";"0";"0";"0";"0";"0";"5";"15";"10";"15";"5";"10";"5";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"200";"170";"145";"105";"90";"65";"75";"55";"60";"65";"50";"60";"10";"5";"5";"15";"15";"15";"5";"5";"0";"0";"5";"0";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20";"20";"20";"225";"165";"220";"145";"115";"135";"60";"35";"80";"15";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"25";"15";"10";"10";"5";"5";"15";"10";"5";"0";"0";"0";"15";"10";"10";"5";"5";"5";"0";"0";"0";"5";"5";"5"
"Stichtse Vecht";"3025";"2770";"2755";"1875";"1735";"1600";"1535";"1445";"1275";"10";"15";"5";"1525";"1425";"1270";"210";"150";"140";"200";"145";"140";"0";"0";"0";"10";"5";"5";"100";"110";"150";"5";"0";"15";"0";"0";"0";"95";"110";"135";"25";"20";"15";"5";"10";"5";"0";"0";"0";"0";"0";"5";"0";"0";"0";"340";"335";"310";"265";"295";"265";"175";"170";"140";"5";"5";"0";"0";"0";"0";"0";"0";"0";"85";"120";"120";"45";"25";"25";"25";"10";"10";"20";"10";"10";"5";"0";"0";"0";"5";"5";"0";"0";"0";"15";"5";"5";"0";"0";"0";"5";"5";"0";"20";"10";"10";"10";"5";"15";"5";"0";"10";"5";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"5";"215";"190";"195";"115";"115";"85";"65";"45";"70";"60";"45";"55";"5";"0";"10";"25";"15";"30";"5";"5";"5";"5";"5";"5";"10";"10";"10";"5";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"5";"5";"10";"10";"0";"0";"0";"0";"0";"0";"5";"0";"0";"50";"30";"30";"455";"425";"555";"265";"235";"240";"155";"140";"270";"25";"20";"25";"0";"0";"0";"5";"10";"5";"0";"0";"5";"5";"5";"0";"5";"15";"10";"55";"45";"40";"25";"10";"15";"30";"30";"20";"0";"0";"0";"20";"10";"20";"10";"5";"10";"0";"0";"0";"10";"5";"10"
