"Geregistreerde criminaliteit; soort misdrijf, regio"
"Onderwerp: |Totaal geregistreerde misdrijven"
""
"Soort misdrijf";"Misdrijven, totaal";"Misdrijven, totaal";"Misdrijven, totaal";"1 Vermogensmisdrijven";"1 Vermogensmisdrijven";"1 Vermogensmisdrijven";"1.1 Diefstal/verduistering en inbraak";"1.1 Diefstal/verduistering en inbraak";"1.1 Diefstal/verduistering en inbraak";"1.1.1 Diefstal en inbraak met geweld";"1.1.1 Diefstal en inbraak met geweld";"1.1.1 Diefstal en inbraak met geweld";"1.1.2 Diefstal en inbraak zonder geweld";"1.1.2 Diefstal en inbraak zonder geweld";"1.1.2 Diefstal en inbraak zonder geweld";"1.2 Bedrog";"1.2 Bedrog";"1.2 Bedrog";"1.2.1 Oplichting";"1.2.1 Oplichting";"1.2.1 Oplichting";"1.2.2 Flessentrekkerij";"1.2.2 Flessentrekkerij";"1.2.2 Flessentrekkerij";"1.2.3 Bedrog (overig)";"1.2.3 Bedrog (overig)";"1.2.3 Bedrog (overig)";"1.3 Valsheidsmisdrijf";"1.3 Valsheidsmisdrijf";"1.3 Valsheidsmisdrijf";"1.3.1 Muntmisdrijf";"1.3.1 Muntmisdrijf";"1.3.1 Muntmisdrijf";"1.3.2 Valsheid in zegels en merken";"1.3.2 Valsheid in zegels en merken";"1.3.2 Valsheid in zegels en merken";"1.3.3 Valsheid in geschriften";"1.3.3 Valsheid in geschriften";"1.3.3 Valsheid in geschriften";"1.4 Heling";"1.4 Heling";"1.4 Heling";"1.5 Afpersing en afdreiging";"1.5 Afpersing en afdreiging";"1.5 Afpersing en afdreiging";"1.6 Bankbreuk";"1.6 Bankbreuk";"1.6 Bankbreuk";"1.7 Witwassen";"1.7 Witwassen";"1.7 Witwassen";"1.8 Vermogensmisdrijf (overig)";"1.8 Vermogensmisdrijf (overig)";"1.8 Vermogensmisdrijf (overig)";"2 Vernielingen, misdr.openb.orde/gezag";"2 Vernielingen, misdr.openb.orde/gezag";"2 Vernielingen, misdr.openb.orde/gezag";"2.1 Vernieling en beschadiging";"2.1 Vernieling en beschadiging";"2.1 Vernieling en beschadiging";"2.1.1 Vernieling aan auto";"2.1.1 Vernieling aan auto";"2.1.1 Vernieling aan auto";"2.1.2 Vernieling aan openbaar gebouw";"2.1.2 Vernieling aan openbaar gebouw";"2.1.2 Vernieling aan openbaar gebouw";"2.1.3 Vernieling middel openb.vervoer";"2.1.3 Vernieling middel openb.vervoer";"2.1.3 Vernieling middel openb.vervoer";"2.1.4 Dierenmishandeling";"2.1.4 Dierenmishandeling";"2.1.4 Dierenmishandeling";"2.1.5 Vernieling, beschadiging (overig)";"2.1.5 Vernieling, beschadiging (overig)";"2.1.5 Vernieling, beschadiging (overig)";"2.2 Openbare orde misdrijf";"2.2 Openbare orde misdrijf";"2.2 Openbare orde misdrijf";"2.2.1 Openlijke geweldpleging";"2.2.1 Openlijke geweldpleging";"2.2.1 Openlijke geweldpleging";"2.2.1.1 Openlijk geweld tegen persoon";"2.2.1.1 Openlijk geweld tegen persoon";"2.2.1.1 Openlijk geweld tegen persoon";"2.2.1.2 Openlijk geweld tegen goed";"2.2.1.2 Openlijk geweld tegen goed";"2.2.1.2 Openlijk geweld tegen goed";"2.2.2 Huisvredebreuk";"2.2.2 Huisvredebreuk";"2.2.2 Huisvredebreuk";"2.2.3 Lokaalvredebreuk";"2.2.3 Lokaalvredebreuk";"2.2.3 Lokaalvredebreuk";"2.2.4 Computervredebreuk";"2.2.4 Computervredebreuk";"2.2.4 Computervredebreuk";"2.2.5 Discriminatie";"2.2.5 Discriminatie";"2.2.5 Discriminatie";"2.2.6 Openbare orde misdrijf (overig)";"2.2.6 Openbare orde misdrijf (overig)";"2.2.6 Openbare orde misdrijf (overig)";"2.3 Brandstichting/ontploffing";"2.3 Brandstichting/ontploffing";"2.3 Brandstichting/ontploffing";"2.4 Openbaar gezag misdrijf";"2.4 Openbaar gezag misdrijf";"2.4 Openbaar gezag misdrijf";"2.4.1 Niet opvolgen van ambtelijk bevel";"2.4.1 Niet opvolgen van ambtelijk bevel";"2.4.1 Niet opvolgen van ambtelijk bevel";"2.4.2 Wederspannigheid";"2.4.2 Wederspannigheid";"2.4.2 Wederspannigheid";"2.4.3 Valse aangifte";"2.4.3 Valse aangifte";"2.4.3 Valse aangifte";"2.4.5 Verblijf ongewenste vreemdeling";"2.4.5 Verblijf ongewenste vreemdeling";"2.4.5 Verblijf ongewenste vreemdeling";"2.4.6 Openbaar gezag misdrijf (overig)";"2.4.6 Openbaar gezag misdrijf (overig)";"2.4.6 Openbaar gezag misdrijf (overig)";"3 Gewelds- en seksuele misdrijven";"3 Gewelds- en seksuele misdrijven";"3 Gewelds- en seksuele misdrijven";"3.1 Mishandeling";"3.1 Mishandeling";"3.1 Mishandeling";"3.2 Bedreiging en stalking";"3.2 Bedreiging en stalking";"3.2 Bedreiging en stalking";"3.2.1 Bedreiging";"3.2.1 Bedreiging";"3.2.1 Bedreiging";"3.2.2 Stalking";"3.2.2 Stalking";"3.2.2 Stalking";"3.3 Seksueel misdrijf";"3.3 Seksueel misdrijf";"3.3 Seksueel misdrijf";"3.3.1 Aanranding";"3.3.1 Aanranding";"3.3.1 Aanranding";"3.3.2 Verkrachting";"3.3.2 Verkrachting";"3.3.2 Verkrachting";"3.3.3 Schennis der eerbaarheid";"3.3.3 Schennis der eerbaarheid";"3.3.3 Schennis der eerbaarheid";"3.3.4 Ontucht met minderjarige";"3.3.4 Ontucht met minderjarige";"3.3.4 Ontucht met minderjarige";"3.3.5 Pornografie";"3.3.5 Pornografie";"3.3.5 Pornografie";"3.3.6 Ontucht met misbruik van gezag";"3.3.6 Ontucht met misbruik van gezag";"3.3.6 Ontucht met misbruik van gezag";"3.3.7 Seksueel misdrijf (overig)";"3.3.7 Seksueel misdrijf (overig)";"3.3.7 Seksueel misdrijf (overig)";"3.4 Levensmisdrijf";"3.4 Levensmisdrijf";"3.4 Levensmisdrijf";"3.5 Vrijheidsbeneming/gijzeling";"3.5 Vrijheidsbeneming/gijzeling";"3.5 Vrijheidsbeneming/gijzeling";"3.6 Mensenhandel, mensensmokkel";"3.6 Mensenhandel, mensensmokkel";"3.6 Mensenhandel, mensensmokkel";"3.7 Geweldsmisdrijf (overig)";"3.7 Geweldsmisdrijf (overig)";"3.7 Geweldsmisdrijf (overig)";"4 Misdrijven WvSr (overig)";"4 Misdrijven WvSr (overig)";"4 Misdrijven WvSr (overig)";"5 Verkeersmisdrijven";"5 Verkeersmisdrijven";"5 Verkeersmisdrijven";"5.1 Verlaten plaats ongeval";"5.1 Verlaten plaats ongeval";"5.1 Verlaten plaats ongeval";"5.2 Rijden onder invloed";"5.2 Rijden onder invloed";"5.2 Rijden onder invloed";"5.3 Rijden tijdens ontzegging";"5.3 Rijden tijdens ontzegging";"5.3 Rijden tijdens ontzegging";"5.4 Rijden tijdens rijverbod";"5.4 Rijden tijdens rijverbod";"5.4 Rijden tijdens rijverbod";"5.5 Voeren vals kenteken";"5.5 Voeren vals kenteken";"5.5 Voeren vals kenteken";"5.6 Joyriding";"5.6 Joyriding";"5.6 Joyriding";"5.7 Weigeren blaastest/bloedonderzoek";"5.7 Weigeren blaastest/bloedonderzoek";"5.7 Weigeren blaastest/bloedonderzoek";"5.8 Verkeersmisdrijf (overig)";"5.8 Verkeersmisdrijf (overig)";"5.8 Verkeersmisdrijf (overig)";"6 Drugsmisdrijven";"6 Drugsmisdrijven";"6 Drugsmisdrijven";"6.1 Harddrugs";"6.1 Harddrugs";"6.1 Harddrugs";"6.2 Softdrugs";"6.2 Softdrugs";"6.2 Softdrugs";"6.3 Drugsmisdrijf (overig)";"6.3 Drugsmisdrijf (overig)";"6.3 Drugsmisdrijf (overig)";"7 (Vuur)wapenmisdrijven";"7 (Vuur)wapenmisdrijven";"7 (Vuur)wapenmisdrijven";"9 Misdrijven overige wetten";"9 Misdrijven overige wetten";"9 Misdrijven overige wetten";"9.1 Militair misdrijf";"9.1 Militair misdrijf";"9.1 Militair misdrijf";"9.2 Misdrijf (overig)";"9.2 Misdrijf (overig)";"9.2 Misdrijf (overig)"
"Beverwijk";"2345";"1970";"1805";"1295";"1140";"935";"1105";"915";"765";"20";"15";"15";"1085";"900";"750";"100";"95";"95";"90";"95";"90";"0";"0";"0";"5";"5";"5";"60";"110";"55";"10";"0";"0";"10";"0";"0";"45";"110";"50";"25";"15";"15";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"360";"260";"240";"315";"210";"195";"170";"100";"90";"5";"0";"0";"5";"0";"0";"0";"0";"0";"135";"105";"100";"30";"40";"35";"15";"10";"15";"10";"10";"15";"5";"0";"0";"5";"5";"0";"0";"0";"5";"10";"15";"15";"0";"0";"0";"0";"5";"0";"10";"10";"5";"5";"5";"5";"0";"0";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"245";"205";"210";"155";"130";"135";"60";"50";"50";"55";"40";"45";"10";"10";"0";"15";"15";"25";"0";"5";"0";"5";"0";"10";"0";"0";"5";"0";"5";"0";"0";"0";"0";"0";"0";"5";"5";"0";"5";"10";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"15";"10";"370";"310";"385";"275";"230";"265";"65";"60";"100";"10";"15";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"10";"5";"5";"25";"15";"10";"15";"15";"5";"10";"0";"5";"0";"0";"0";"25";"15";"5";"5";"5";"5";"0";"0";"0";"5";"5";"5"
"Blaricum";"520";"440";"335";"375";"265";"195";"335";"235";"155";"10";"5";"0";"325";"230";"155";"25";"15";"20";"25";"15";"20";"0";"0";"0";"0";"5";"0";"15";"10";"15";"0";"0";"0";"0";"0";"0";"15";"10";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"50";"30";"50";"40";"25";"20";"15";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"25";"25";"10";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"25";"30";"40";"10";"10";"20";"10";"10";"15";"10";"10";"10";"0";"0";"5";"0";"5";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"55";"90";"60";"40";"60";"30";"15";"20";"25";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"5";"5";"5";"0";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"5";"0";"0"
"Bloemendaal";"1030";"960";"900";"610";"535";"495";"540";"440";"410";"5";"0";"5";"535";"440";"405";"45";"45";"55";"45";"45";"50";"0";"0";"0";"5";"0";"5";"20";"45";"25";"0";"5";"0";"0";"0";"0";"20";"40";"25";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"135";"120";"145";"115";"85";"105";"60";"45";"50";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"40";"55";"15";"20";"30";"10";"5";"10";"5";"5";"10";"0";"0";"0";"0";"0";"5";"0";"0";"0";"5";"10";"10";"0";"0";"5";"5";"5";"0";"5";"5";"5";"5";"5";"5";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"75";"100";"85";"50";"75";"45";"15";"10";"25";"15";"10";"25";"0";"0";"5";"5";"10";"10";"0";"0";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"15";"10";"185";"180";"145";"90";"80";"80";"85";"80";"55";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"10";"10";"10";"15";"10";"10";"10";"5";"5";"0";"0";"0";"0";"0";"5";"5";"5";"0";"0";"5";"0";"0";"0";"0";"0";"5"
"Bussum";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Castricum";"1245";"1050";"975";"725";"580";"515";"605";"475";"390";"10";"5";"5";"600";"475";"385";"85";"65";"95";"80";"60";"95";"0";"0";"0";"0";"0";"0";"30";"35";"30";"5";"5";"0";"0";"0";"0";"25";"30";"25";"5";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"240";"200";"170";"210";"160";"130";"110";"90";"65";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";"70";"65";"20";"25";"30";"5";"10";"15";"5";"10";"15";"0";"0";"0";"0";"5";"5";"5";"0";"0";"5";"10";"10";"0";"0";"0";"0";"0";"0";"5";"10";"10";"5";"5";"5";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"90";"95";"100";"55";"45";"55";"20";"35";"35";"20";"30";"35";"0";"5";"0";"5";"10";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"10";"10";"180";"150";"160";"120";"95";"115";"45";"50";"35";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"0";"5";"5";"5";"10";"0";"0";"5";"5";"5";"5";"0";"0";"0";"0";"0";"0";"5";"5";"5";"0";"0";"0";"5";"5";"5"
"Diemen";"1640";"1545";"1550";"1085";"995";"960";"935";"840";"785";"50";"35";"40";"885";"805";"745";"80";"85";"80";"75";"75";"75";"0";"0";"0";"5";"10";"10";"60";"60";"70";"0";"5";"0";"0";"0";"0";"60";"55";"70";"5";"5";"15";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"160";"100";"175";"135";"80";"130";"90";"35";"65";"0";"0";"0";"0";"0";"0";"0";"0";"0";"45";"45";"65";"20";"15";"30";"5";"5";"5";"5";"0";"5";"0";"0";"0";"0";"5";"5";"0";"0";"0";"10";"5";"10";"0";"0";"0";"5";"5";"0";"0";"5";"5";"5";"0";"10";"0";"0";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"160";"155";"165";"80";"65";"80";"60";"65";"60";"55";"45";"50";"5";"20";"10";"5";"5";"10";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"15";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"10";"10";"15";"205";"255";"220";"150";"205";"165";"35";"35";"45";"15";"10";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"10";"5";"15";"20";"15";"5";"5";"5";"10";"15";"5";"0";"0";"0";"5";"5";"5";"5";"0";"0";"0";"0";"0";"5";"0";"0"
"Drechterland";"510";"445";"460";"270";"250";"245";"215";"190";"185";"5";"10";"5";"210";"180";"180";"40";"35";"40";"40";"35";"40";"0";"0";"0";"0";"0";"0";"10";"20";"15";"0";"0";"0";"0";"0";"0";"10";"20";"15";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"80";"55";"65";"60";"40";"50";"20";"15";"25";"5";"0";"0";"0";"0";"0";"0";"0";"0";"40";"25";"25";"15";"10";"10";"5";"5";"5";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"5";"5";"0";"0";"0";"0";"0";"0";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"65";"55";"45";"40";"25";"30";"15";"25";"15";"15";"20";"10";"0";"5";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"5";"5";"80";"70";"90";"50";"40";"55";"20";"20";"20";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"5";"5";"5";"0";"5";"0";"0";"0";"5";"0";"5";"0";"0";"0";"5";"0";"5";"5";"5";"5";"0";"0";"0";"5";"5";"5"
"Edam-Volendam";"790";"765";"765";"480";"430";"390";"380";"325";"290";"5";"5";"5";"370";"325";"285";"70";"70";"70";"65";"65";"70";"0";"0";"0";"5";"0";"5";"30";"30";"25";"5";"5";"0";"0";"0";"0";"25";"30";"25";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"95";"100";"120";"80";"85";"95";"35";"40";"55";"0";"0";"0";"0";"0";"0";"0";"0";"0";"45";"40";"40";"10";"10";"25";"5";"5";"5";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"10";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"80";"95";"85";"55";"60";"50";"20";"20";"15";"20";"20";"15";"0";"0";"5";"5";"10";"10";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"0";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"15";"110";"125";"135";"90";"100";"105";"15";"10";"25";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"10";"0";"15";"5";"10";"5";"0";"5";"10";"0";"5";"0";"0";"0";"5";"5";"0";"5";"0";"0";"0";"0";"0";"5";"0";"0"
"Enkhuizen";"970";"750";"745";"595";"360";"420";"500";"290";"340";"10";"5";"0";"490";"285";"340";"60";"45";"50";"55";"45";"50";"0";"0";"0";"0";"0";"0";"20";"15";"15";"0";"0";"0";"0";"0";"0";"20";"15";"15";"10";"5";"10";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"175";"175";"120";"150";"150";"90";"60";"45";"35";"0";"0";"0";"0";"0";"0";"0";"0";"0";"90";"105";"50";"10";"15";"25";"5";"10";"5";"5";"10";"5";"0";"0";"0";"5";"0";"5";"0";"0";"0";"5";"5";"15";"0";"0";"0";"0";"0";"0";"5";"5";"10";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"105";"105";"75";"55";"55";"40";"40";"40";"25";"30";"35";"25";"10";"5";"0";"5";"10";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"10";"10";"10";"75";"85";"105";"60";"65";"70";"15";"20";"30";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"5";"0";"5";"0";"0";"0";"5";"0";"5";"0";"0";"0";"0";"0";"5";"5";"5";"0";"0";"0";"0";"5";"5";"0"
"Gooise Meren";"3035";"2775";"2900";"1980";"1800";"1875";"1720";"1540";"1610";"20";"15";"15";"1700";"1525";"1595";"150";"140";"140";"140";"135";"135";"0";"0";"0";"10";"10";"5";"90";"105";"95";"10";"5";"5";"0";"0";"5";"85";"100";"90";"10";"15";"15";"5";"5";"5";"0";"0";"0";"0";"0";"5";"0";"0";"0";"380";"315";"310";"340";"280";"285";"200";"160";"150";"5";"5";"5";"0";"0";"0";"0";"0";"0";"140";"115";"135";"30";"20";"15";"5";"5";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"10";"5";"5";"0";"0";"5";"5";"5";"5";"5";"10";"10";"10";"5";"5";"5";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"5";"0";"185";"175";"155";"105";"105";"80";"50";"55";"45";"50";"50";"45";"5";"5";"0";"15";"10";"15";"5";"5";"5";"5";"5";"0";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"5";"10";"5";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20";"20";"20";"430";"425";"490";"295";"245";"320";"100";"140";"135";"15";"25";"30";"0";"0";"0";"5";"5";"0";"0";"0";"0";"0";"5";"0";"15";"10";"5";"25";"20";"25";"5";"0";"5";"20";"20";"15";"0";"0";"0";"5";"10";"5";"5";"15";"20";"0";"0";"0";"5";"15";"20"
"Graft-De Rijp";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Haarlem";"9840";"8335";"8120";"6230";"5030";"5030";"5375";"4210";"4190";"95";"70";"80";"5285";"4140";"4110";"445";"375";"460";"425";"355";"440";"0";"0";"0";"20";"20";"20";"290";"360";"280";"25";"15";"20";"0";"0";"0";"265";"345";"265";"90";"70";"85";"20";"15";"10";"0";"0";"0";"5";"5";"0";"0";"0";"0";"1410";"1355";"1140";"1125";"1125";"940";"485";"490";"435";"15";"5";"5";"5";"10";"0";"0";"0";"0";"620";"615";"500";"150";"150";"110";"65";"70";"35";"55";"60";"30";"10";"15";"5";"25";"10";"10";"0";"5";"5";"20";"50";"40";"5";"0";"5";"30";"15";"10";"50";"30";"60";"90";"50";"30";"65";"35";"15";"10";"5";"5";"5";"5";"5";"0";"0";"0";"5";"5";"5";"785";"690";"690";"440";"390";"370";"245";"200";"215";"210";"185";"190";"35";"15";"25";"75";"65";"70";"25";"25";"20";"15";"15";"15";"5";"5";"5";"10";"10";"5";"5";"0";"0";"5";"5";"10";"5";"5";"10";"10";"20";"20";"0";"5";"5";"5";"5";"5";"5";"5";"10";"105";"95";"75";"1140";"1010";"1065";"835";"710";"795";"240";"245";"205";"20";"20";"30";"0";"0";"0";"5";"0";"0";"5";"5";"0";"5";"5";"5";"35";"25";"25";"85";"75";"55";"50";"45";"25";"35";"30";"25";"0";"0";"0";"50";"60";"40";"30";"20";"25";"0";"0";"0";"30";"20";"25"
"Haarlemmerliede en Spaarnwoude";"385";"295";"230";"220";"190";"130";"185";"165";"105";"10";"5";"5";"175";"165";"105";"25";"15";"15";"25";"10";"15";"0";"0";"0";"0";"0";"0";"5";"10";"10";"0";"0";"0";"0";"0";"0";"5";"10";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"40";"20";"25";"35";"15";"20";"15";"5";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20";"10";"5";"5";"5";"0";"5";"5";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"20";"20";"10";"10";"10";"5";"5";"5";"5";"5";"5";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"55";"40";"40";"40";"25";"30";"5";"10";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"15";"15";"40";"10";"15";"10";"5";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"5";"0"
"Haarlemmermeer";"10220";"9580";"9320";"6325";"5855";"5490";"5495";"5140";"4820";"60";"55";"40";"5435";"5085";"4780";"475";"400";"355";"430";"380";"335";"5";"0";"5";"40";"20";"15";"240";"215";"220";"10";"20";"15";"0";"0";"0";"225";"195";"205";"90";"80";"70";"15";"10";"10";"5";"0";"0";"10";"5";"15";"0";"0";"0";"940";"965";"830";"805";"800";"720";"425";"385";"370";"20";"5";"10";"0";"15";"10";"0";"0";"0";"360";"390";"330";"90";"115";"70";"30";"25";"10";"25";"25";"10";"5";"5";"5";"20";"10";"5";"5";"5";"0";"25";"55";"40";"5";"0";"5";"5";"15";"5";"25";"30";"30";"25";"20";"15";"5";"10";"10";"5";"5";"5";"5";"0";"0";"5";"0";"0";"5";"0";"5";"675";"585";"560";"355";"300";"285";"200";"155";"165";"180";"140";"145";"20";"15";"20";"55";"60";"60";"10";"15";"15";"5";"10";"15";"10";"10";"15";"5";"10";"5";"10";"5";"5";"5";"5";"5";"5";"5";"5";"25";"20";"20";"5";"0";"5";"30";"30";"20";"10";"15";"10";"105";"80";"75";"1270";"1325";"1440";"875";"915";"940";"265";"255";"350";"70";"90";"80";"0";"0";"0";"15";"15";"5";"5";"10";"15";"5";"5";"5";"40";"40";"40";"625";"605";"745";"540";"495";"680";"85";"105";"65";"0";"0";"0";"245";"140";"150";"25";"25";"25";"0";"0";"0";"25";"25";"25"
"Harenkarspel";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
