"Geregistreerde criminaliteit; soort misdrijf, regio"
"Onderwerp: |Totaal geregistreerde misdrijven"
""
"Soort misdrijf";"Misdrijven, totaal";"Misdrijven, totaal";"Misdrijven, totaal";"1 Vermogensmisdrijven";"1 Vermogensmisdrijven";"1 Vermogensmisdrijven";"1.1 Diefstal/verduistering en inbraak";"1.1 Diefstal/verduistering en inbraak";"1.1 Diefstal/verduistering en inbraak";"1.1.1 Diefstal en inbraak met geweld";"1.1.1 Diefstal en inbraak met geweld";"1.1.1 Diefstal en inbraak met geweld";"1.1.2 Diefstal en inbraak zonder geweld";"1.1.2 Diefstal en inbraak zonder geweld";"1.1.2 Diefstal en inbraak zonder geweld";"1.2 Bedrog";"1.2 Bedrog";"1.2 Bedrog";"1.2.1 Oplichting";"1.2.1 Oplichting";"1.2.1 Oplichting";"1.2.2 Flessentrekkerij";"1.2.2 Flessentrekkerij";"1.2.2 Flessentrekkerij";"1.2.3 Bedrog (overig)";"1.2.3 Bedrog (overig)";"1.2.3 Bedrog (overig)";"1.3 Valsheidsmisdrijf";"1.3 Valsheidsmisdrijf";"1.3 Valsheidsmisdrijf";"1.3.1 Muntmisdrijf";"1.3.1 Muntmisdrijf";"1.3.1 Muntmisdrijf";"1.3.2 Valsheid in zegels en merken";"1.3.2 Valsheid in zegels en merken";"1.3.2 Valsheid in zegels en merken";"1.3.3 Valsheid in geschriften";"1.3.3 Valsheid in geschriften";"1.3.3 Valsheid in geschriften";"1.4 Heling";"1.4 Heling";"1.4 Heling";"1.5 Afpersing en afdreiging";"1.5 Afpersing en afdreiging";"1.5 Afpersing en afdreiging";"1.6 Bankbreuk";"1.6 Bankbreuk";"1.6 Bankbreuk";"1.7 Witwassen";"1.7 Witwassen";"1.7 Witwassen";"1.8 Vermogensmisdrijf (overig)";"1.8 Vermogensmisdrijf (overig)";"1.8 Vermogensmisdrijf (overig)";"2 Vernielingen, misdr.openb.orde/gezag";"2 Vernielingen, misdr.openb.orde/gezag";"2 Vernielingen, misdr.openb.orde/gezag";"2.1 Vernieling en beschadiging";"2.1 Vernieling en beschadiging";"2.1 Vernieling en beschadiging";"2.1.1 Vernieling aan auto";"2.1.1 Vernieling aan auto";"2.1.1 Vernieling aan auto";"2.1.2 Vernieling aan openbaar gebouw";"2.1.2 Vernieling aan openbaar gebouw";"2.1.2 Vernieling aan openbaar gebouw";"2.1.3 Vernieling middel openb.vervoer";"2.1.3 Vernieling middel openb.vervoer";"2.1.3 Vernieling middel openb.vervoer";"2.1.4 Dierenmishandeling";"2.1.4 Dierenmishandeling";"2.1.4 Dierenmishandeling";"2.1.5 Vernieling, beschadiging (overig)";"2.1.5 Vernieling, beschadiging (overig)";"2.1.5 Vernieling, beschadiging (overig)";"2.2 Openbare orde misdrijf";"2.2 Openbare orde misdrijf";"2.2 Openbare orde misdrijf";"2.2.1 Openlijke geweldpleging";"2.2.1 Openlijke geweldpleging";"2.2.1 Openlijke geweldpleging";"2.2.1.1 Openlijk geweld tegen persoon";"2.2.1.1 Openlijk geweld tegen persoon";"2.2.1.1 Openlijk geweld tegen persoon";"2.2.1.2 Openlijk geweld tegen goed";"2.2.1.2 Openlijk geweld tegen goed";"2.2.1.2 Openlijk geweld tegen goed";"2.2.2 Huisvredebreuk";"2.2.2 Huisvredebreuk";"2.2.2 Huisvredebreuk";"2.2.3 Lokaalvredebreuk";"2.2.3 Lokaalvredebreuk";"2.2.3 Lokaalvredebreuk";"2.2.4 Computervredebreuk";"2.2.4 Computervredebreuk";"2.2.4 Computervredebreuk";"2.2.5 Discriminatie";"2.2.5 Discriminatie";"2.2.5 Discriminatie";"2.2.6 Openbare orde misdrijf (overig)";"2.2.6 Openbare orde misdrijf (overig)";"2.2.6 Openbare orde misdrijf (overig)";"2.3 Brandstichting/ontploffing";"2.3 Brandstichting/ontploffing";"2.3 Brandstichting/ontploffing";"2.4 Openbaar gezag misdrijf";"2.4 Openbaar gezag misdrijf";"2.4 Openbaar gezag misdrijf";"2.4.1 Niet opvolgen van ambtelijk bevel";"2.4.1 Niet opvolgen van ambtelijk bevel";"2.4.1 Niet opvolgen van ambtelijk bevel";"2.4.2 Wederspannigheid";"2.4.2 Wederspannigheid";"2.4.2 Wederspannigheid";"2.4.3 Valse aangifte";"2.4.3 Valse aangifte";"2.4.3 Valse aangifte";"2.4.5 Verblijf ongewenste vreemdeling";"2.4.5 Verblijf ongewenste vreemdeling";"2.4.5 Verblijf ongewenste vreemdeling";"2.4.6 Openbaar gezag misdrijf (overig)";"2.4.6 Openbaar gezag misdrijf (overig)";"2.4.6 Openbaar gezag misdrijf (overig)";"3 Gewelds- en seksuele misdrijven";"3 Gewelds- en seksuele misdrijven";"3 Gewelds- en seksuele misdrijven";"3.1 Mishandeling";"3.1 Mishandeling";"3.1 Mishandeling";"3.2 Bedreiging en stalking";"3.2 Bedreiging en stalking";"3.2 Bedreiging en stalking";"3.2.1 Bedreiging";"3.2.1 Bedreiging";"3.2.1 Bedreiging";"3.2.2 Stalking";"3.2.2 Stalking";"3.2.2 Stalking";"3.3 Seksueel misdrijf";"3.3 Seksueel misdrijf";"3.3 Seksueel misdrijf";"3.3.1 Aanranding";"3.3.1 Aanranding";"3.3.1 Aanranding";"3.3.2 Verkrachting";"3.3.2 Verkrachting";"3.3.2 Verkrachting";"3.3.3 Schennis der eerbaarheid";"3.3.3 Schennis der eerbaarheid";"3.3.3 Schennis der eerbaarheid";"3.3.4 Ontucht met minderjarige";"3.3.4 Ontucht met minderjarige";"3.3.4 Ontucht met minderjarige";"3.3.5 Pornografie";"3.3.5 Pornografie";"3.3.5 Pornografie";"3.3.6 Ontucht met misbruik van gezag";"3.3.6 Ontucht met misbruik van gezag";"3.3.6 Ontucht met misbruik van gezag";"3.3.7 Seksueel misdrijf (overig)";"3.3.7 Seksueel misdrijf (overig)";"3.3.7 Seksueel misdrijf (overig)";"3.4 Levensmisdrijf";"3.4 Levensmisdrijf";"3.4 Levensmisdrijf";"3.5 Vrijheidsbeneming/gijzeling";"3.5 Vrijheidsbeneming/gijzeling";"3.5 Vrijheidsbeneming/gijzeling";"3.6 Mensenhandel, mensensmokkel";"3.6 Mensenhandel, mensensmokkel";"3.6 Mensenhandel, mensensmokkel";"3.7 Geweldsmisdrijf (overig)";"3.7 Geweldsmisdrijf (overig)";"3.7 Geweldsmisdrijf (overig)";"4 Misdrijven WvSr (overig)";"4 Misdrijven WvSr (overig)";"4 Misdrijven WvSr (overig)";"5 Verkeersmisdrijven";"5 Verkeersmisdrijven";"5 Verkeersmisdrijven";"5.1 Verlaten plaats ongeval";"5.1 Verlaten plaats ongeval";"5.1 Verlaten plaats ongeval";"5.2 Rijden onder invloed";"5.2 Rijden onder invloed";"5.2 Rijden onder invloed";"5.3 Rijden tijdens ontzegging";"5.3 Rijden tijdens ontzegging";"5.3 Rijden tijdens ontzegging";"5.4 Rijden tijdens rijverbod";"5.4 Rijden tijdens rijverbod";"5.4 Rijden tijdens rijverbod";"5.5 Voeren vals kenteken";"5.5 Voeren vals kenteken";"5.5 Voeren vals kenteken";"5.6 Joyriding";"5.6 Joyriding";"5.6 Joyriding";"5.7 Weigeren blaastest/bloedonderzoek";"5.7 Weigeren blaastest/bloedonderzoek";"5.7 Weigeren blaastest/bloedonderzoek";"5.8 Verkeersmisdrijf (overig)";"5.8 Verkeersmisdrijf (overig)";"5.8 Verkeersmisdrijf (overig)";"6 Drugsmisdrijven";"6 Drugsmisdrijven";"6 Drugsmisdrijven";"6.1 Harddrugs";"6.1 Harddrugs";"6.1 Harddrugs";"6.2 Softdrugs";"6.2 Softdrugs";"6.2 Softdrugs";"6.3 Drugsmisdrijf (overig)";"6.3 Drugsmisdrijf (overig)";"6.3 Drugsmisdrijf (overig)";"7 (Vuur)wapenmisdrijven";"7 (Vuur)wapenmisdrijven";"7 (Vuur)wapenmisdrijven";"9 Misdrijven overige wetten";"9 Misdrijven overige wetten";"9 Misdrijven overige wetten";"9.1 Militair misdrijf";"9.1 Militair misdrijf";"9.1 Militair misdrijf";"9.2 Misdrijf (overig)";"9.2 Misdrijf (overig)";"9.2 Misdrijf (overig)"
"Franekeradeel";"615";"485";"";"295";"185";"";"215";"120";"";"0";"5";"";"215";"115";"";"55";"40";"";"50";"40";"";"0";"0";"";"0";"0";"";"20";"20";"";"0";"0";"";"0";"0";"";"20";"20";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"135";"145";"";"115";"125";"";"45";"55";"";"0";"0";"";"5";"0";"";"0";"0";"";"65";"70";"";"5";"10";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"10";"";"0";"0";"";"0";"0";"";"10";"5";"";"5";"0";"";"5";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"90";"80";"";"40";"50";"";"25";"20";"";"20";"20";"";"0";"0";"";"15";"5";"";"5";"0";"";"5";"0";"";"5";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"5";"0";"";"5";"0";"";"0";"0";"";"0";"0";"";"5";"0";"";"10";"10";"";"75";"60";"";"40";"35";"";"25";"20";"";"5";"5";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"5";"0";"";"5";"5";"";"5";"0";"";"0";"5";"";"0";"0";"";"5";"0";"";"5";"5";"";"0";"0";"";"5";"5";""
"De Friese Meren";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"De Fryske Marren";"1715";"1425";"1255";"920";"675";"615";"715";"490";"410";"5";"5";"0";"710";"485";"410";"145";"110";"130";"140";"105";"125";"0";"0";"0";"10";"5";"5";"45";"60";"60";"0";"0";"0";"0";"0";"0";"45";"60";"55";"5";"10";"10";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"305";"230";"175";"260";"195";"150";"130";"100";"55";"0";"0";"5";"5";"0";"0";"0";"0";"0";"125";"95";"85";"25";"15";"15";"10";"0";"5";"5";"0";"5";"5";"0";"0";"0";"5";"5";"0";"0";"0";"10";"5";"5";"0";"0";"0";"5";"5";"0";"10";"5";"5";"5";"5";"5";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"150";"155";"105";"90";"85";"50";"35";"40";"40";"30";"35";"35";"5";"5";"5";"20";"20";"15";"5";"5";"5";"0";"0";"0";"5";"5";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"0";"5";"5";"0";"0";"0";"0";"0";"0";"5";"5";"0";"15";"25";"15";"290";"305";"300";"155";"160";"150";"115";"115";"120";"10";"15";"15";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"10";"15";"10";"10";"15";"25";"5";"5";"20";"5";"10";"5";"0";"0";"0";"5";"5";"5";"25";"15";"10";"0";"0";"0";"25";"15";"10"
"Gaasterlân-Sleat";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Harlingen";"655";"495";"480";"325";"225";"230";"280";"175";"165";"0";"0";"5";"275";"175";"160";"35";"30";"45";"35";"30";"40";"0";"0";"0";"0";"0";"5";"10";"15";"15";"0";"0";"0";"0";"0";"0";"10";"15";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"105";"85";"65";"95";"70";"50";"35";"25";"25";"0";"5";"0";"0";"5";"0";"0";"0";"0";"55";"40";"25";"5";"10";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"5";"10";"0";"0";"0";"0";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"85";"70";"70";"45";"45";"45";"30";"20";"15";"25";"15";"15";"5";"5";"0";"5";"5";"5";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"10";"10";"105";"90";"95";"65";"65";"55";"25";"15";"35";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"15";"10";"5";"5";"5";"0";"10";"5";"0";"0";"0";"0";"5";"0";"5";"5";"10";"5";"0";"0";"0";"5";"10";"5"
"Heerenveen";"1920";"1695";"1605";"1140";"930";"890";"920";"680";"645";"5";"5";"10";"915";"675";"635";"160";"145";"150";"145";"140";"145";"0";"0";"0";"15";"10";"5";"50";"85";"85";"10";"10";"10";"0";"0";"0";"40";"75";"75";"5";"10";"0";"5";"10";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"250";"230";"220";"220";"190";"160";"115";"75";"70";"5";"5";"0";"0";"0";"0";"0";"0";"0";"100";"110";"90";"20";"25";"50";"10";"5";"10";"5";"5";"10";"0";"0";"0";"0";"0";"5";"0";"0";"0";"5";"10";"20";"0";"0";"0";"5";"5";"10";"5";"10";"5";"5";"10";"10";"5";"5";"5";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"220";"215";"185";"130";"120";"90";"55";"70";"50";"50";"60";"40";"5";"10";"10";"25";"15";"35";"5";"5";"10";"5";"5";"5";"5";"0";"10";"0";"0";"0";"5";"0";"5";"5";"0";"0";"5";"5";"5";"0";"10";"5";"0";"0";"0";"0";"0";"0";"0";"0";"5";"35";"30";"25";"245";"255";"255";"140";"145";"135";"80";"85";"100";"15";"15";"10";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"10";"5";"5";"15";"25";"15";"5";"10";"10";"10";"15";"10";"0";"0";"0";"10";"10";"5";"10";"5";"10";"0";"0";"0";"10";"5";"10"
"Kollumerland en Nieuwkruisland";"270";"235";"265";"120";"105";"125";"70";"75";"70";"0";"0";"0";"65";"75";"70";"35";"20";"40";"35";"20";"35";"0";"0";"0";"0";"0";"0";"10";"10";"10";"0";"0";"0";"0";"0";"0";"10";"10";"10";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"35";"40";"45";"30";"30";"10";"5";"10";"5";"0";"0";"0";"0";"0";"0";"0";"0";"30";"25";"20";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"40";"40";"40";"20";"30";"15";"5";"10";"15";"5";"5";"15";"0";"0";"0";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"45";"45";"45";"20";"15";"15";"20";"20";"20";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"5";"0";"5";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"5";"0";"0"
"Leeuwarden";"7570";"6570";"6990";"4735";"3950";"4060";"4135";"3145";"3260";"60";"35";"40";"4075";"3110";"3220";"340";"335";"365";"325";"320";"350";"0";"0";"0";"15";"15";"15";"220";"415";"345";"20";"20";"15";"0";"0";"0";"200";"390";"330";"35";"40";"70";"5";"5";"15";"0";"0";"0";"5";"10";"5";"0";"0";"0";"1035";"855";"985";"750";"630";"650";"320";"250";"260";"15";"5";"5";"0";"5";"0";"0";"0";"0";"415";"370";"385";"190";"160";"230";"30";"20";"35";"25";"20";"30";"5";"0";"5";"75";"75";"90";"5";"5";"5";"10";"15";"35";"5";"0";"0";"65";"45";"60";"35";"30";"35";"60";"30";"75";"45";"20";"55";"5";"5";"10";"5";"5";"0";"5";"0";"0";"0";"0";"0";"790";"760";"825";"400";"390";"425";"245";"195";"220";"230";"180";"195";"15";"20";"30";"90";"115";"95";"25";"20";"20";"15";"35";"20";"20";"25";"10";"10";"5";"10";"0";"5";"5";"5";"5";"10";"15";"20";"25";"35";"30";"25";"0";"5";"5";"5";"10";"35";"10";"15";"20";"105";"110";"120";"785";"745";"845";"460";"405";"500";"240";"255";"275";"40";"40";"40";"0";"0";"5";"0";"5";"0";"0";"0";"5";"5";"10";"5";"35";"30";"25";"55";"90";"100";"35";"55";"65";"20";"35";"35";"0";"0";"0";"35";"45";"40";"30";"15";"15";"0";"0";"0";"30";"15";"15"
"Leeuwarderadeel";"215";"170";"";"140";"95";"";"90";"55";"";"0";"0";"";"90";"55";"";"30";"30";"";"30";"30";"";"0";"0";"";"0";"0";"";"15";"10";"";"0";"0";"";"0";"0";"";"15";"5";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"30";"40";"";"30";"35";"";"15";"20";"";"0";"0";"";"0";"0";"";"0";"0";"";"15";"15";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"5";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"15";"10";"";"10";"5";"";"0";"5";"";"0";"5";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"30";"25";"";"20";"20";"";"5";"5";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"5";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";""
"Lemsterland";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Littenseradiel";"185";"130";"";"95";"65";"";"65";"40";"";"0";"0";"";"65";"40";"";"25";"20";"";"20";"20";"";"0";"0";"";"0";"0";"";"5";"10";"";"0";"0";"";"0";"0";"";"5";"5";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"20";"20";"";"20";"20";"";"5";"5";"";"0";"0";"";"0";"0";"";"0";"0";"";"15";"10";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"25";"15";"";"15";"10";"";"5";"5";"";"5";"5";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"5";"0";"";"30";"25";"";"20";"20";"";"5";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"5";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";""
"Menaldumadeel";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Menameradiel";"275";"65";"";"155";"40";"";"110";"25";"";"0";"0";"";"110";"25";"";"35";"10";"";"35";"10";"";"0";"0";"";"0";"0";"";"10";"5";"";"0";"0";"";"0";"0";"";"10";"5";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"35";"5";"";"30";"5";"";"10";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"15";"5";"";"5";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"50";"5";"";"30";"0";"";"10";"0";"";"10";"0";"";"0";"0";"";"5";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"5";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"30";"10";"";"5";"5";"";"20";"5";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"5";"0";"";"0";"0";"";"5";"0";"";"0";"0";"";"0";"0";"";"5";"0";"";"0";"0";"";"5";"0";""
"Nijefurd";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Ooststellingwerf";"725";"710";"630";"405";"325";"260";"315";"235";"155";"0";"0";"0";"310";"235";"155";"70";"65";"65";"70";"65";"65";"0";"0";"0";"5";"0";"0";"20";"25";"35";"0";"0";"0";"0";"0";"0";"20";"20";"35";"5";"5";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"115";"145";"125";"105";"120";"95";"40";"40";"50";"0";"10";"0";"0";"0";"0";"0";"0";"0";"65";"70";"45";"5";"20";"20";"0";"0";"5";"0";"0";"5";"0";"0";"0";"0";"5";"5";"0";"0";"0";"0";"5";"5";"0";"0";"0";"0";"5";"0";"5";"5";"5";"0";"5";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"105";"115";"110";"45";"60";"55";"35";"35";"35";"30";"30";"30";"5";"5";"0";"15";"10";"10";"5";"0";"5";"0";"0";"0";"0";"0";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"0";"0";"0";"0";"0";"0";"5";"5";"5";"5";"10";"5";"75";"100";"120";"35";"60";"60";"35";"25";"50";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"10";"10";"5";"5";"0";"0";"5";"10";"5";"0";"0";"0";"0";"0";"5";"5";"5";"0";"0";"0";"0";"5";"5";"0"
"Opsterland";"765";"655";"595";"410";"330";"300";"330";"245";"195";"0";"0";"0";"330";"245";"195";"60";"60";"70";"55";"55";"65";"0";"0";"0";"5";"0";"0";"15";"25";"30";"0";"5";"0";"0";"0";"0";"15";"20";"30";"0";"5";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"120";"125";"85";"110";"110";"70";"30";"50";"25";"0";"5";"0";"0";"0";"0";"0";"0";"0";"75";"55";"45";"10";"5";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"85";"70";"90";"45";"30";"40";"30";"25";"25";"30";"25";"20";"0";"0";"0";"5";"15";"20";"0";"0";"5";"0";"0";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"125";"115";"105";"65";"70";"60";"45";"30";"35";"10";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"10";"5";"10";"5";"5";"5";"5";"5";"5";"0";"0";"0";"0";"0";"0";"5";"0";"5";"5";"0";"0";"0";"0";"5";"5";"0"
