"Geregistreerde criminaliteit; soort misdrijf, regio"
"Onderwerp: |Totaal geregistreerde misdrijven"
""
"Soort misdrijf";"Misdrijven, totaal";"Misdrijven, totaal";"Misdrijven, totaal";"1 Vermogensmisdrijven";"1 Vermogensmisdrijven";"1 Vermogensmisdrijven";"1.1 Diefstal/verduistering en inbraak";"1.1 Diefstal/verduistering en inbraak";"1.1 Diefstal/verduistering en inbraak";"1.1.1 Diefstal en inbraak met geweld";"1.1.1 Diefstal en inbraak met geweld";"1.1.1 Diefstal en inbraak met geweld";"1.1.2 Diefstal en inbraak zonder geweld";"1.1.2 Diefstal en inbraak zonder geweld";"1.1.2 Diefstal en inbraak zonder geweld";"1.2 Bedrog";"1.2 Bedrog";"1.2 Bedrog";"1.2.1 Oplichting";"1.2.1 Oplichting";"1.2.1 Oplichting";"1.2.2 Flessentrekkerij";"1.2.2 Flessentrekkerij";"1.2.2 Flessentrekkerij";"1.2.3 Bedrog (overig)";"1.2.3 Bedrog (overig)";"1.2.3 Bedrog (overig)";"1.3 Valsheidsmisdrijf";"1.3 Valsheidsmisdrijf";"1.3 Valsheidsmisdrijf";"1.3.1 Muntmisdrijf";"1.3.1 Muntmisdrijf";"1.3.1 Muntmisdrijf";"1.3.2 Valsheid in zegels en merken";"1.3.2 Valsheid in zegels en merken";"1.3.2 Valsheid in zegels en merken";"1.3.3 Valsheid in geschriften";"1.3.3 Valsheid in geschriften";"1.3.3 Valsheid in geschriften";"1.4 Heling";"1.4 Heling";"1.4 Heling";"1.5 Afpersing en afdreiging";"1.5 Afpersing en afdreiging";"1.5 Afpersing en afdreiging";"1.6 Bankbreuk";"1.6 Bankbreuk";"1.6 Bankbreuk";"1.7 Witwassen";"1.7 Witwassen";"1.7 Witwassen";"1.8 Vermogensmisdrijf (overig)";"1.8 Vermogensmisdrijf (overig)";"1.8 Vermogensmisdrijf (overig)";"2 Vernielingen, misdr.openb.orde/gezag";"2 Vernielingen, misdr.openb.orde/gezag";"2 Vernielingen, misdr.openb.orde/gezag";"2.1 Vernieling en beschadiging";"2.1 Vernieling en beschadiging";"2.1 Vernieling en beschadiging";"2.1.1 Vernieling aan auto";"2.1.1 Vernieling aan auto";"2.1.1 Vernieling aan auto";"2.1.2 Vernieling aan openbaar gebouw";"2.1.2 Vernieling aan openbaar gebouw";"2.1.2 Vernieling aan openbaar gebouw";"2.1.3 Vernieling middel openb.vervoer";"2.1.3 Vernieling middel openb.vervoer";"2.1.3 Vernieling middel openb.vervoer";"2.1.4 Dierenmishandeling";"2.1.4 Dierenmishandeling";"2.1.4 Dierenmishandeling";"2.1.5 Vernieling, beschadiging (overig)";"2.1.5 Vernieling, beschadiging (overig)";"2.1.5 Vernieling, beschadiging (overig)";"2.2 Openbare orde misdrijf";"2.2 Openbare orde misdrijf";"2.2 Openbare orde misdrijf";"2.2.1 Openlijke geweldpleging";"2.2.1 Openlijke geweldpleging";"2.2.1 Openlijke geweldpleging";"2.2.1.1 Openlijk geweld tegen persoon";"2.2.1.1 Openlijk geweld tegen persoon";"2.2.1.1 Openlijk geweld tegen persoon";"2.2.1.2 Openlijk geweld tegen goed";"2.2.1.2 Openlijk geweld tegen goed";"2.2.1.2 Openlijk geweld tegen goed";"2.2.2 Huisvredebreuk";"2.2.2 Huisvredebreuk";"2.2.2 Huisvredebreuk";"2.2.3 Lokaalvredebreuk";"2.2.3 Lokaalvredebreuk";"2.2.3 Lokaalvredebreuk";"2.2.4 Computervredebreuk";"2.2.4 Computervredebreuk";"2.2.4 Computervredebreuk";"2.2.5 Discriminatie";"2.2.5 Discriminatie";"2.2.5 Discriminatie";"2.2.6 Openbare orde misdrijf (overig)";"2.2.6 Openbare orde misdrijf (overig)";"2.2.6 Openbare orde misdrijf (overig)";"2.3 Brandstichting/ontploffing";"2.3 Brandstichting/ontploffing";"2.3 Brandstichting/ontploffing";"2.4 Openbaar gezag misdrijf";"2.4 Openbaar gezag misdrijf";"2.4 Openbaar gezag misdrijf";"2.4.1 Niet opvolgen van ambtelijk bevel";"2.4.1 Niet opvolgen van ambtelijk bevel";"2.4.1 Niet opvolgen van ambtelijk bevel";"2.4.2 Wederspannigheid";"2.4.2 Wederspannigheid";"2.4.2 Wederspannigheid";"2.4.3 Valse aangifte";"2.4.3 Valse aangifte";"2.4.3 Valse aangifte";"2.4.5 Verblijf ongewenste vreemdeling";"2.4.5 Verblijf ongewenste vreemdeling";"2.4.5 Verblijf ongewenste vreemdeling";"2.4.6 Openbaar gezag misdrijf (overig)";"2.4.6 Openbaar gezag misdrijf (overig)";"2.4.6 Openbaar gezag misdrijf (overig)";"3 Gewelds- en seksuele misdrijven";"3 Gewelds- en seksuele misdrijven";"3 Gewelds- en seksuele misdrijven";"3.1 Mishandeling";"3.1 Mishandeling";"3.1 Mishandeling";"3.2 Bedreiging en stalking";"3.2 Bedreiging en stalking";"3.2 Bedreiging en stalking";"3.2.1 Bedreiging";"3.2.1 Bedreiging";"3.2.1 Bedreiging";"3.2.2 Stalking";"3.2.2 Stalking";"3.2.2 Stalking";"3.3 Seksueel misdrijf";"3.3 Seksueel misdrijf";"3.3 Seksueel misdrijf";"3.3.1 Aanranding";"3.3.1 Aanranding";"3.3.1 Aanranding";"3.3.2 Verkrachting";"3.3.2 Verkrachting";"3.3.2 Verkrachting";"3.3.3 Schennis der eerbaarheid";"3.3.3 Schennis der eerbaarheid";"3.3.3 Schennis der eerbaarheid";"3.3.4 Ontucht met minderjarige";"3.3.4 Ontucht met minderjarige";"3.3.4 Ontucht met minderjarige";"3.3.5 Pornografie";"3.3.5 Pornografie";"3.3.5 Pornografie";"3.3.6 Ontucht met misbruik van gezag";"3.3.6 Ontucht met misbruik van gezag";"3.3.6 Ontucht met misbruik van gezag";"3.3.7 Seksueel misdrijf (overig)";"3.3.7 Seksueel misdrijf (overig)";"3.3.7 Seksueel misdrijf (overig)";"3.4 Levensmisdrijf";"3.4 Levensmisdrijf";"3.4 Levensmisdrijf";"3.5 Vrijheidsbeneming/gijzeling";"3.5 Vrijheidsbeneming/gijzeling";"3.5 Vrijheidsbeneming/gijzeling";"3.6 Mensenhandel, mensensmokkel";"3.6 Mensenhandel, mensensmokkel";"3.6 Mensenhandel, mensensmokkel";"3.7 Geweldsmisdrijf (overig)";"3.7 Geweldsmisdrijf (overig)";"3.7 Geweldsmisdrijf (overig)";"4 Misdrijven WvSr (overig)";"4 Misdrijven WvSr (overig)";"4 Misdrijven WvSr (overig)";"5 Verkeersmisdrijven";"5 Verkeersmisdrijven";"5 Verkeersmisdrijven";"5.1 Verlaten plaats ongeval";"5.1 Verlaten plaats ongeval";"5.1 Verlaten plaats ongeval";"5.2 Rijden onder invloed";"5.2 Rijden onder invloed";"5.2 Rijden onder invloed";"5.3 Rijden tijdens ontzegging";"5.3 Rijden tijdens ontzegging";"5.3 Rijden tijdens ontzegging";"5.4 Rijden tijdens rijverbod";"5.4 Rijden tijdens rijverbod";"5.4 Rijden tijdens rijverbod";"5.5 Voeren vals kenteken";"5.5 Voeren vals kenteken";"5.5 Voeren vals kenteken";"5.6 Joyriding";"5.6 Joyriding";"5.6 Joyriding";"5.7 Weigeren blaastest/bloedonderzoek";"5.7 Weigeren blaastest/bloedonderzoek";"5.7 Weigeren blaastest/bloedonderzoek";"5.8 Verkeersmisdrijf (overig)";"5.8 Verkeersmisdrijf (overig)";"5.8 Verkeersmisdrijf (overig)";"6 Drugsmisdrijven";"6 Drugsmisdrijven";"6 Drugsmisdrijven";"6.1 Harddrugs";"6.1 Harddrugs";"6.1 Harddrugs";"6.2 Softdrugs";"6.2 Softdrugs";"6.2 Softdrugs";"6.3 Drugsmisdrijf (overig)";"6.3 Drugsmisdrijf (overig)";"6.3 Drugsmisdrijf (overig)";"7 (Vuur)wapenmisdrijven";"7 (Vuur)wapenmisdrijven";"7 (Vuur)wapenmisdrijven";"9 Misdrijven overige wetten";"9 Misdrijven overige wetten";"9 Misdrijven overige wetten";"9.1 Militair misdrijf";"9.1 Militair misdrijf";"9.1 Militair misdrijf";"9.2 Misdrijf (overig)";"9.2 Misdrijf (overig)";"9.2 Misdrijf (overig)"
"Bodegraven-Reeuwijk";"1465";"1310";"1160";"970";"805";"705";"845";"645";"585";"5";"5";"0";"840";"640";"585";"80";"85";"70";"70";"75";"70";"0";"0";"0";"10";"10";"5";"35";"65";"40";"0";"0";"0";"0";"0";"0";"30";"60";"40";"5";"10";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"125";"110";"100";"105";"90";"80";"65";"50";"45";"0";"0";"5";"0";"0";"0";"0";"0";"0";"40";"35";"35";"5";"10";"10";"5";"5";"5";"0";"5";"5";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"5";"5";"5";"5";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";"120";"90";"45";"65";"40";"40";"35";"30";"35";"30";"25";"5";"5";"5";"15";"10";"15";"5";"0";"5";"0";"0";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"15";"15";"225";"230";"225";"160";"155";"150";"45";"55";"60";"10";"10";"10";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"10";"5";"5";"20";"15";"15";"10";"5";"10";"10";"15";"5";"0";"0";"0";"5";"10";"5";"5";"5";"5";"0";"0";"0";"5";"5";"5"
"Boskoop";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Brielle";"645";"660";"680";"310";"255";"330";"260";"200";"255";"10";"5";"10";"250";"200";"245";"35";"30";"40";"35";"30";"40";"0";"0";"0";"0";"5";"0";"15";"20";"30";"0";"0";"0";"0";"0";"0";"15";"20";"30";"0";"0";"5";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"125";"145";"100";"110";"120";"80";"40";"50";"35";"0";"0";"0";"0";"0";"0";"0";"0";"0";"65";"70";"45";"10";"20";"20";"10";"15";"20";"5";"10";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"60";"65";"60";"35";"30";"30";"15";"20";"20";"10";"20";"20";"5";"0";"5";"5";"10";"5";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"10";"130";"170";"160";"90";"110";"115";"35";"50";"35";"0";"5";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"10";"10";"10";"5";"5";"5";"5";"5";"5";"0";"0";"0";"5";"5";"5";"0";"5";"5";"0";"0";"0";"0";"5";"5"
"Capelle aan den IJssel";"3430";"3080";"2765";"2040";"1815";"1515";"1720";"1515";"1215";"50";"50";"40";"1670";"1465";"1175";"180";"150";"165";"160";"130";"155";"0";"0";"0";"20";"15";"15";"120";"125";"100";"10";"5";"5";"0";"0";"0";"115";"120";"100";"15";"15";"15";"5";"10";"10";"0";"0";"0";"0";"5";"0";"0";"0";"0";"430";"380";"325";"360";"310";"240";"175";"165";"110";"5";"0";"0";"5";"5";"0";"0";"0";"0";"175";"140";"125";"50";"45";"40";"30";"20";"20";"25";"15";"20";"5";"5";"0";"10";"10";"10";"0";"0";"5";"10";"10";"10";"0";"5";"0";"5";"5";"0";"10";"15";"20";"10";"10";"25";"5";"5";"10";"5";"0";"10";"0";"0";"0";"0";"0";"0";"0";"5";"5";"385";"340";"320";"175";"170";"145";"155";"95";"125";"145";"85";"120";"10";"10";"5";"30";"40";"30";"10";"10";"5";"10";"10";"10";"5";"5";"0";"0";"10";"5";"0";"0";"0";"0";"0";"0";"5";"5";"5";"15";"25";"10";"5";"0";"0";"0";"5";"5";"5";"5";"5";"35";"25";"40";"445";"460";"500";"355";"370";"375";"65";"70";"90";"15";"5";"15";"0";"0";"0";"0";"0";"5";"0";"0";"5";"0";"0";"0";"10";"10";"5";"60";"30";"30";"20";"10";"15";"40";"20";"15";"0";"0";"0";"30";"15";"25";"10";"15";"10";"0";"0";"0";"10";"15";"10"
"Cromstrijen";"350";"335";"290";"185";"195";"155";"155";"150";"115";"0";"0";"0";"155";"150";"115";"20";"25";"20";"20";"25";"20";"0";"0";"0";"0";"0";"0";"5";"15";"15";"0";"0";"0";"0";"0";"0";"5";"15";"15";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"35";"30";"30";"35";"25";"25";"20";"15";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"10";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"30";"15";"20";"15";"10";"15";"5";"0";"5";"5";"0";"5";"0";"0";"0";"10";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"0";"75";"75";"75";"45";"60";"55";"15";"10";"15";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"5";"15";"10";"5";"0";"5";"0";"15";"5";"0";"0";"0";"0";"5";"0";"5";"5";"5";"0";"0";"0";"0";"5";"5";"0"
"Delft";"6580";"6260";"5645";"4520";"4420";"3665";"4040";"3905";"3150";"45";"50";"35";"3995";"3855";"3115";"275";"250";"270";"255";"235";"260";"0";"0";"0";"20";"15";"10";"155";"220";"195";"15";"10";"5";"0";"10";"0";"140";"205";"185";"30";"30";"35";"10";"5";"10";"0";"0";"0";"5";"5";"5";"0";"0";"0";"675";"520";"570";"575";"425";"465";"320";"230";"210";"5";"5";"10";"0";"5";"0";"0";"0";"0";"250";"185";"240";"45";"45";"55";"15";"15";"25";"15";"15";"20";"5";"0";"5";"15";"15";"15";"0";"0";"0";"5";"10";"5";"0";"0";"0";"5";"5";"5";"30";"30";"30";"25";"20";"25";"10";"5";"10";"10";"5";"10";"0";"5";"0";"0";"0";"0";"5";"0";"0";"525";"485";"520";"285";"240";"295";"140";"160";"140";"135";"140";"120";"5";"25";"20";"50";"45";"45";"15";"10";"15";"5";"15";"10";"15";"5";"5";"5";"5";"5";"0";"0";"5";"5";"5";"0";"5";"5";"10";"30";"30";"25";"5";"0";"0";"5";"0";"0";"5";"5";"10";"65";"70";"65";"720";"670";"715";"435";"405";"435";"200";"185";"190";"60";"55";"65";"0";"0";"0";"5";"5";"10";"0";"5";"0";"0";"0";"5";"15";"20";"10";"45";"55";"75";"15";"25";"45";"30";"30";"30";"0";"0";"0";"20";"25";"30";"15";"20";"10";"0";"0";"0";"15";"20";"10"
"Dirksland";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Dordrecht";"7310";"6825";"6380";"4130";"3895";"3465";"3465";"3355";"2870";"100";"80";"80";"3365";"3275";"2790";"330";"255";"320";"315";"240";"295";"0";"0";"0";"15";"20";"25";"235";"215";"195";"35";"25";"10";"5";"0";"0";"195";"190";"180";"75";"55";"55";"5";"10";"15";"5";"0";"0";"15";"5";"15";"0";"0";"0";"1030";"865";"920";"820";"660";"730";"395";"295";"295";"10";"15";"15";"5";"0";"0";"0";"0";"0";"415";"350";"425";"115";"105";"110";"50";"60";"50";"45";"50";"45";"5";"10";"5";"15";"15";"20";"5";"5";"5";"15";"15";"15";"5";"5";"5";"25";"10";"20";"55";"50";"45";"40";"50";"35";"20";"30";"20";"10";"10";"10";"5";"5";"0";"5";"0";"0";"5";"5";"0";"835";"800";"805";"445";"430";"430";"260";"250";"255";"225";"225";"230";"35";"25";"25";"70";"75";"65";"15";"20";"15";"15";"10";"15";"15";"15";"10";"5";"15";"10";"10";"5";"0";"5";"5";"5";"10";"10";"10";"35";"30";"35";"10";"5";"5";"0";"5";"0";"10";"10";"10";"120";"115";"110";"890";"890";"830";"615";"590";"580";"175";"225";"175";"45";"40";"45";"0";"0";"0";"10";"10";"10";"5";"0";"0";"5";"0";"5";"35";"25";"15";"190";"165";"175";"70";"70";"85";"115";"90";"85";"5";"5";"5";"95";"65";"55";"25";"20";"20";"0";"0";"0";"25";"20";"20"
"Giessenlanden";"390";"325";"295";"230";"170";"170";"195";"135";"125";"5";"0";"0";"190";"135";"125";"30";"30";"35";"30";"30";"30";"0";"0";"0";"0";"0";"0";"10";"5";"10";"0";"0";"0";"0";"0";"0";"10";"5";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"40";"30";"45";"40";"25";"15";"20";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"25";"15";"15";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"25";"25";"25";"10";"15";"10";"5";"5";"10";"5";"5";"10";"0";"0";"0";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"70";"75";"60";"40";"55";"35";"25";"15";"20";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"15";"10";"5";"5";"5";"0";"10";"5";"5";"0";"0";"0";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Goedereede";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Goeree-Overflakkee";"1470";"1250";"1210";"770";"630";"645";"595";"500";"500";"5";"5";"5";"590";"495";"495";"130";"85";"100";"130";"80";"95";"0";"0";"0";"5";"0";"5";"35";"35";"40";"0";"0";"0";"0";"0";"0";"30";"35";"35";"5";"5";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"280";"220";"195";"225";"185";"155";"90";"95";"80";"0";"0";"0";"0";"0";"0";"0";"0";"0";"130";"90";"75";"20";"20";"10";"5";"10";"5";"5";"10";"5";"5";"0";"0";"10";"5";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"5";"5";"35";"15";"30";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"140";"120";"110";"65";"60";"60";"45";"35";"40";"30";"35";"40";"10";"0";"0";"20";"15";"10";"5";"0";"0";"5";"5";"0";"0";"0";"0";"0";"5";"5";"0";"0";"0";"0";"0";"0";"5";"5";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"10";"10";"250";"240";"215";"195";"180";"170";"35";"50";"40";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"10";"0";"10";"5";"20";"5";"5";"5";"5";"0";"15";"0";"0";"0";"5";"5";"0";"5";"15";"15";"0";"0";"0";"5";"15";"15"
"Gorinchem";"2015";"1690";"1500";"1160";"840";"760";"1010";"690";"600";"10";"20";"10";"1000";"670";"590";"90";"85";"110";"85";"85";"105";"0";"0";"0";"5";"0";"5";"45";"60";"35";"5";"5";"5";"0";"0";"0";"40";"55";"30";"15";"5";"10";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"310";"260";"195";"255";"200";"160";"130";"100";"65";"5";"0";"0";"0";"0";"0";"0";"0";"0";"120";"100";"95";"40";"40";"25";"35";"25";"15";"10";"20";"10";"25";"5";"0";"5";"5";"0";"0";"5";"0";"0";"5";"5";"0";"0";"0";"5";"5";"0";"15";"10";"5";"0";"10";"5";"0";"5";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"190";"210";"180";"100";"120";"85";"60";"55";"55";"55";"50";"45";"5";"5";"10";"25";"25";"30";"10";"10";"0";"5";"0";"5";"5";"5";"15";"0";"0";"5";"0";"0";"0";"0";"0";"0";"5";"5";"5";"5";"5";"5";"0";"0";"0";"0";"5";"0";"0";"0";"0";"15";"20";"25";"275";"300";"275";"185";"200";"195";"60";"75";"55";"15";"10";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"15";"10";"15";"30";"35";"35";"15";"15";"20";"20";"20";"15";"0";"0";"0";"25";"15";"25";"5";"10";"5";"0";"0";"0";"5";"10";"5"
"Gouda";"4935";"4185";"3995";"2895";"2270";"2190";"2585";"1970";"1820";"35";"40";"35";"2555";"1930";"1785";"195";"170";"210";"185";"165";"195";"0";"0";"0";"10";"10";"15";"90";"100";"115";"5";"15";"10";"0";"0";"0";"85";"85";"105";"20";"20";"25";"5";"5";"10";"0";"0";"0";"0";"5";"5";"0";"0";"0";"725";"560";"475";"625";"435";"390";"235";"160";"190";"10";"5";"10";"0";"0";"0";"0";"0";"0";"385";"265";"190";"45";"45";"45";"25";"15";"15";"10";"10";"10";"10";"5";"5";"5";"10";"5";"0";"5";"5";"5";"5";"10";"5";"5";"0";"10";"5";"5";"30";"35";"15";"25";"50";"20";"15";"35";"5";"5";"5";"10";"10";"0";"5";"0";"0";"0";"0";"5";"0";"490";"475";"410";"250";"245";"200";"170";"170";"145";"160";"160";"125";"10";"10";"20";"40";"40";"35";"15";"5";"10";"5";"10";"10";"5";"5";"5";"5";"5";"0";"5";"0";"0";"0";"5";"0";"5";"10";"5";"20";"10";"15";"5";"0";"0";"0";"0";"0";"10";"10";"10";"150";"130";"115";"595";"680";"725";"450";"530";"515";"115";"110";"180";"20";"30";"20";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"10";"5";"40";"40";"60";"10";"15";"40";"25";"25";"20";"0";"0";"0";"25";"25";"20";"15";"5";"5";"0";"0";"0";"15";"5";"5"
"Graafstroom";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"'s-Gravenhage (gemeente)";"43185";"37955";"34740";"25885";"21785";"18720";"22725";"18775";"15870";"480";"515";"480";"22245";"18260";"15390";"1455";"1280";"1290";"1305";"1135";"1170";"0";"0";"0";"145";"140";"120";"1155";"1295";"1180";"70";"60";"60";"30";"35";"20";"1055";"1195";"1100";"400";"315";"240";"90";"70";"85";"15";"5";"0";"45";"45";"55";"0";"0";"0";"4790";"4160";"4025";"3795";"3255";"3110";"1730";"1435";"1260";"65";"70";"60";"20";"15";"15";"0";"0";"0";"1985";"1735";"1770";"420";"430";"455";"130";"145";"140";"90";"110";"125";"40";"35";"15";"130";"120";"130";"15";"15";"15";"65";"60";"95";"20";"30";"35";"65";"65";"45";"190";"200";"175";"385";"275";"285";"210";"140";"155";"90";"65";"85";"20";"20";"20";"40";"30";"5";"25";"20";"20";"4475";"4435";"4605";"2330";"2390";"2240";"1590";"1500";"1790";"1440";"1330";"1620";"150";"165";"170";"310";"305";"355";"105";"85";"110";"70";"90";"85";"50";"35";"45";"35";"35";"25";"10";"10";"15";"15";"15";"30";"25";"35";"50";"140";"130";"125";"20";"30";"20";"45";"35";"35";"40";"40";"45";"660";"600";"640";"6255";"6035";"5885";"3815";"3900";"3965";"1920";"1685";"1530";"260";"235";"225";"20";"10";"10";"30";"30";"25";"15";"10";"15";"50";"35";"35";"150";"140";"80";"675";"605";"525";"335";"340";"295";"335";"255";"220";"5";"10";"5";"295";"230";"230";"155";"110";"110";"0";"0";"0";"155";"110";"110"
