"Geregistreerde criminaliteit; soort misdrijf, regio"
"Onderwerp: |Totaal geregistreerde misdrijven"
""
"Soort misdrijf";"Misdrijven, totaal";"Misdrijven, totaal";"Misdrijven, totaal";"1 Vermogensmisdrijven";"1 Vermogensmisdrijven";"1 Vermogensmisdrijven";"1.1 Diefstal/verduistering en inbraak";"1.1 Diefstal/verduistering en inbraak";"1.1 Diefstal/verduistering en inbraak";"1.1.1 Diefstal en inbraak met geweld";"1.1.1 Diefstal en inbraak met geweld";"1.1.1 Diefstal en inbraak met geweld";"1.1.2 Diefstal en inbraak zonder geweld";"1.1.2 Diefstal en inbraak zonder geweld";"1.1.2 Diefstal en inbraak zonder geweld";"1.2 Bedrog";"1.2 Bedrog";"1.2 Bedrog";"1.2.1 Oplichting";"1.2.1 Oplichting";"1.2.1 Oplichting";"1.2.2 Flessentrekkerij";"1.2.2 Flessentrekkerij";"1.2.2 Flessentrekkerij";"1.2.3 Bedrog (overig)";"1.2.3 Bedrog (overig)";"1.2.3 Bedrog (overig)";"1.3 Valsheidsmisdrijf";"1.3 Valsheidsmisdrijf";"1.3 Valsheidsmisdrijf";"1.3.1 Muntmisdrijf";"1.3.1 Muntmisdrijf";"1.3.1 Muntmisdrijf";"1.3.2 Valsheid in zegels en merken";"1.3.2 Valsheid in zegels en merken";"1.3.2 Valsheid in zegels en merken";"1.3.3 Valsheid in geschriften";"1.3.3 Valsheid in geschriften";"1.3.3 Valsheid in geschriften";"1.4 Heling";"1.4 Heling";"1.4 Heling";"1.5 Afpersing en afdreiging";"1.5 Afpersing en afdreiging";"1.5 Afpersing en afdreiging";"1.6 Bankbreuk";"1.6 Bankbreuk";"1.6 Bankbreuk";"1.7 Witwassen";"1.7 Witwassen";"1.7 Witwassen";"1.8 Vermogensmisdrijf (overig)";"1.8 Vermogensmisdrijf (overig)";"1.8 Vermogensmisdrijf (overig)";"2 Vernielingen, misdr.openb.orde/gezag";"2 Vernielingen, misdr.openb.orde/gezag";"2 Vernielingen, misdr.openb.orde/gezag";"2.1 Vernieling en beschadiging";"2.1 Vernieling en beschadiging";"2.1 Vernieling en beschadiging";"2.1.1 Vernieling aan auto";"2.1.1 Vernieling aan auto";"2.1.1 Vernieling aan auto";"2.1.2 Vernieling aan openbaar gebouw";"2.1.2 Vernieling aan openbaar gebouw";"2.1.2 Vernieling aan openbaar gebouw";"2.1.3 Vernieling middel openb.vervoer";"2.1.3 Vernieling middel openb.vervoer";"2.1.3 Vernieling middel openb.vervoer";"2.1.4 Dierenmishandeling";"2.1.4 Dierenmishandeling";"2.1.4 Dierenmishandeling";"2.1.5 Vernieling, beschadiging (overig)";"2.1.5 Vernieling, beschadiging (overig)";"2.1.5 Vernieling, beschadiging (overig)";"2.2 Openbare orde misdrijf";"2.2 Openbare orde misdrijf";"2.2 Openbare orde misdrijf";"2.2.1 Openlijke geweldpleging";"2.2.1 Openlijke geweldpleging";"2.2.1 Openlijke geweldpleging";"2.2.1.1 Openlijk geweld tegen persoon";"2.2.1.1 Openlijk geweld tegen persoon";"2.2.1.1 Openlijk geweld tegen persoon";"2.2.1.2 Openlijk geweld tegen goed";"2.2.1.2 Openlijk geweld tegen goed";"2.2.1.2 Openlijk geweld tegen goed";"2.2.2 Huisvredebreuk";"2.2.2 Huisvredebreuk";"2.2.2 Huisvredebreuk";"2.2.3 Lokaalvredebreuk";"2.2.3 Lokaalvredebreuk";"2.2.3 Lokaalvredebreuk";"2.2.4 Computervredebreuk";"2.2.4 Computervredebreuk";"2.2.4 Computervredebreuk";"2.2.5 Discriminatie";"2.2.5 Discriminatie";"2.2.5 Discriminatie";"2.2.6 Openbare orde misdrijf (overig)";"2.2.6 Openbare orde misdrijf (overig)";"2.2.6 Openbare orde misdrijf (overig)";"2.3 Brandstichting/ontploffing";"2.3 Brandstichting/ontploffing";"2.3 Brandstichting/ontploffing";"2.4 Openbaar gezag misdrijf";"2.4 Openbaar gezag misdrijf";"2.4 Openbaar gezag misdrijf";"2.4.1 Niet opvolgen van ambtelijk bevel";"2.4.1 Niet opvolgen van ambtelijk bevel";"2.4.1 Niet opvolgen van ambtelijk bevel";"2.4.2 Wederspannigheid";"2.4.2 Wederspannigheid";"2.4.2 Wederspannigheid";"2.4.3 Valse aangifte";"2.4.3 Valse aangifte";"2.4.3 Valse aangifte";"2.4.5 Verblijf ongewenste vreemdeling";"2.4.5 Verblijf ongewenste vreemdeling";"2.4.5 Verblijf ongewenste vreemdeling";"2.4.6 Openbaar gezag misdrijf (overig)";"2.4.6 Openbaar gezag misdrijf (overig)";"2.4.6 Openbaar gezag misdrijf (overig)";"3 Gewelds- en seksuele misdrijven";"3 Gewelds- en seksuele misdrijven";"3 Gewelds- en seksuele misdrijven";"3.1 Mishandeling";"3.1 Mishandeling";"3.1 Mishandeling";"3.2 Bedreiging en stalking";"3.2 Bedreiging en stalking";"3.2 Bedreiging en stalking";"3.2.1 Bedreiging";"3.2.1 Bedreiging";"3.2.1 Bedreiging";"3.2.2 Stalking";"3.2.2 Stalking";"3.2.2 Stalking";"3.3 Seksueel misdrijf";"3.3 Seksueel misdrijf";"3.3 Seksueel misdrijf";"3.3.1 Aanranding";"3.3.1 Aanranding";"3.3.1 Aanranding";"3.3.2 Verkrachting";"3.3.2 Verkrachting";"3.3.2 Verkrachting";"3.3.3 Schennis der eerbaarheid";"3.3.3 Schennis der eerbaarheid";"3.3.3 Schennis der eerbaarheid";"3.3.4 Ontucht met minderjarige";"3.3.4 Ontucht met minderjarige";"3.3.4 Ontucht met minderjarige";"3.3.5 Pornografie";"3.3.5 Pornografie";"3.3.5 Pornografie";"3.3.6 Ontucht met misbruik van gezag";"3.3.6 Ontucht met misbruik van gezag";"3.3.6 Ontucht met misbruik van gezag";"3.3.7 Seksueel misdrijf (overig)";"3.3.7 Seksueel misdrijf (overig)";"3.3.7 Seksueel misdrijf (overig)";"3.4 Levensmisdrijf";"3.4 Levensmisdrijf";"3.4 Levensmisdrijf";"3.5 Vrijheidsbeneming/gijzeling";"3.5 Vrijheidsbeneming/gijzeling";"3.5 Vrijheidsbeneming/gijzeling";"3.6 Mensenhandel, mensensmokkel";"3.6 Mensenhandel, mensensmokkel";"3.6 Mensenhandel, mensensmokkel";"3.7 Geweldsmisdrijf (overig)";"3.7 Geweldsmisdrijf (overig)";"3.7 Geweldsmisdrijf (overig)";"4 Misdrijven WvSr (overig)";"4 Misdrijven WvSr (overig)";"4 Misdrijven WvSr (overig)";"5 Verkeersmisdrijven";"5 Verkeersmisdrijven";"5 Verkeersmisdrijven";"5.1 Verlaten plaats ongeval";"5.1 Verlaten plaats ongeval";"5.1 Verlaten plaats ongeval";"5.2 Rijden onder invloed";"5.2 Rijden onder invloed";"5.2 Rijden onder invloed";"5.3 Rijden tijdens ontzegging";"5.3 Rijden tijdens ontzegging";"5.3 Rijden tijdens ontzegging";"5.4 Rijden tijdens rijverbod";"5.4 Rijden tijdens rijverbod";"5.4 Rijden tijdens rijverbod";"5.5 Voeren vals kenteken";"5.5 Voeren vals kenteken";"5.5 Voeren vals kenteken";"5.6 Joyriding";"5.6 Joyriding";"5.6 Joyriding";"5.7 Weigeren blaastest/bloedonderzoek";"5.7 Weigeren blaastest/bloedonderzoek";"5.7 Weigeren blaastest/bloedonderzoek";"5.8 Verkeersmisdrijf (overig)";"5.8 Verkeersmisdrijf (overig)";"5.8 Verkeersmisdrijf (overig)";"6 Drugsmisdrijven";"6 Drugsmisdrijven";"6 Drugsmisdrijven";"6.1 Harddrugs";"6.1 Harddrugs";"6.1 Harddrugs";"6.2 Softdrugs";"6.2 Softdrugs";"6.2 Softdrugs";"6.3 Drugsmisdrijf (overig)";"6.3 Drugsmisdrijf (overig)";"6.3 Drugsmisdrijf (overig)";"7 (Vuur)wapenmisdrijven";"7 (Vuur)wapenmisdrijven";"7 (Vuur)wapenmisdrijven";"9 Misdrijven overige wetten";"9 Misdrijven overige wetten";"9 Misdrijven overige wetten";"9.1 Militair misdrijf";"9.1 Militair misdrijf";"9.1 Militair misdrijf";"9.2 Misdrijf (overig)";"9.2 Misdrijf (overig)";"9.2 Misdrijf (overig)"
"Hellendoorn";"770";"715";"745";"445";"390";"420";"320";"270";"255";"5";"5";"0";"315";"265";"255";"90";"75";"115";"90";"75";"115";"0";"0";"0";"0";"0";"0";"30";"40";"40";"0";"0";"0";"0";"0";"0";"30";"35";"40";"0";"5";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"110";"100";"100";"95";"90";"85";"35";"30";"35";"0";"5";"0";"0";"0";"0";"0";"0";"0";"60";"50";"50";"10";"5";"10";"5";"0";"5";"5";"0";"5";"0";"0";"0";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"65";"70";"55";"30";"35";"25";"15";"25";"20";"15";"20";"15";"5";"5";"5";"10";"10";"5";"0";"0";"0";"0";"0";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"10";"5";"130";"135";"155";"95";"105";"110";"25";"15";"35";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"10";"5";"5";"10";"10";"0";"0";"0";"5";"5";"5";"0";"0";"0";"5";"0";"0";"10";"5";"0";"0";"0";"0";"10";"5";"0"
"Hengelo (O.)";"4620";"4090";"4015";"3075";"2590";"2415";"2690";"2215";"2060";"15";"15";"25";"2675";"2205";"2035";"230";"230";"215";"220";"215";"210";"0";"0";"0";"10";"20";"5";"115";"110";"90";"15";"15";"10";"0";"0";"0";"100";"95";"80";"35";"30";"35";"0";"0";"10";"0";"0";"0";"0";"0";"5";"0";"0";"0";"475";"460";"480";"395";"365";"400";"195";"190";"245";"5";"5";"5";"5";"0";"0";"0";"0";"0";"190";"170";"150";"40";"55";"40";"20";"25";"15";"20";"20";"15";"0";"0";"0";"10";"10";"10";"0";"5";"0";"0";"10";"10";"0";"0";"5";"5";"5";"0";"30";"20";"25";"15";"15";"15";"5";"5";"5";"5";"5";"5";"5";"0";"0";"0";"0";"0";"0";"5";"0";"410";"385";"385";"215";"205";"195";"135";"110";"115";"125";"95";"100";"10";"15";"10";"30";"50";"60";"10";"10";"15";"0";"10";"15";"15";"5";"10";"0";"10";"10";"0";"0";"0";"0";"5";"5";"0";"5";"5";"15";"20";"10";"5";"0";"0";"5";"0";"0";"5";"5";"5";"50";"35";"35";"520";"550";"600";"400";"450";"475";"85";"70";"95";"10";"5";"10";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"20";"20";"10";"55";"40";"70";"20";"15";"25";"35";"20";"40";"0";"0";"0";"25";"20";"25";"10";"20";"10";"0";"0";"0";"10";"20";"10"
"Hof van Twente";"1045";"930";"895";"620";"510";"460";"500";"405";"340";"5";"0";"0";"495";"405";"335";"85";"60";"75";"85";"55";"75";"0";"0";"0";"0";"5";"5";"30";"35";"40";"0";"0";"0";"0";"0";"0";"30";"35";"40";"0";"10";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"125";"120";"110";"105";"95";"70";"40";"35";"30";"0";"5";"0";"5";"0";"0";"0";"0";"0";"65";"55";"40";"5";"15";"20";"0";"5";"5";"0";"5";"5";"0";"0";"0";"5";"0";"5";"0";"0";"0";"0";"5";"10";"0";"0";"0";"0";"5";"0";"10";"5";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"110";"95";"105";"65";"60";"65";"30";"30";"25";"20";"20";"20";"10";"10";"5";"10";"5";"15";"5";"5";"0";"0";"0";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"10";"20";"160";"170";"180";"120";"120";"135";"30";"35";"35";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"10";"5";"15";"5";"10";"10";"5";"5";"5";"0";"5";"0";"0";"0";"10";"5";"5";"5";"10";"5";"0";"0";"0";"5";"10";"5"
"Kampen";"1840";"1470";"1700";"1095";"755";"915";"865";"550";"720";"10";"5";"5";"860";"545";"715";"155";"115";"120";"155";"105";"115";"0";"0";"0";"0";"10";"5";"60";"80";"55";"0";"5";"0";"0";"0";"0";"55";"70";"55";"5";"5";"20";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"200";"180";"220";"165";"135";"165";"45";"75";"80";"0";"0";"0";"0";"0";"0";"0";"0";"0";"115";"60";"85";"15";"20";"30";"5";"5";"15";"0";"5";"10";"0";"0";"0";"5";"5";"5";"0";"0";"0";"0";"10";"5";"0";"0";"0";"5";"0";"5";"5";"15";"15";"10";"10";"10";"10";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"220";"205";"185";"120";"110";"110";"65";"55";"50";"60";"55";"45";"5";"5";"5";"25";"35";"20";"10";"10";"5";"5";"5";"0";"5";"10";"0";"0";"5";"5";"0";"5";"0";"0";"5";"5";"0";"0";"5";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"30";"25";"30";"265";"275";"315";"175";"200";"240";"75";"50";"50";"5";"10";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"15";"10";"15";"20";"15";"10";"10";"10";"5";"10";"5";"0";"0";"0";"10";"5";"15";"5";"5";"5";"0";"0";"0";"5";"5";"5"
"Losser";"665";"565";"505";"380";"305";"270";"300";"235";"190";"0";"5";"0";"295";"235";"190";"60";"50";"45";"60";"45";"40";"0";"0";"0";"0";"5";"5";"15";"15";"35";"0";"0";"0";"0";"0";"0";"15";"15";"35";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"95";"65";"50";"75";"45";"40";"40";"20";"20";"0";"0";"0";"0";"0";"0";"0";"0";"0";"35";"20";"20";"5";"5";"5";"0";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"10";"10";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"60";"70";"45";"30";"40";"25";"20";"20";"10";"20";"20";"10";"0";"0";"0";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"105";"100";"120";"55";"65";"75";"30";"20";"30";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"10";"5";"10";"10";"10";"5";"0";"0";"5";"10";"10";"0";"0";"0";"10";"5";"5";"5";"5";"5";"0";"0";"0";"5";"5";"5"
"Oldenzaal";"1210";"1015";"1020";"780";"590";"575";"665";"455";"445";"0";"0";"0";"665";"450";"445";"75";"75";"75";"70";"70";"75";"0";"0";"0";"0";"5";"0";"40";"50";"40";"5";"5";"0";"0";"0";"0";"35";"45";"40";"0";"10";"5";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"140";"140";"140";"125";"115";"120";"60";"50";"55";"0";"0";"0";"0";"0";"0";"0";"0";"0";"65";"60";"60";"5";"15";"15";"5";"10";"10";"0";"5";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"10";"10";"0";"0";"0";"5";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"65";"105";"70";"35";"60";"45";"25";"35";"15";"25";"25";"10";"0";"5";"5";"5";"10";"10";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"10";"10";"175";"140";"205";"115";"85";"115";"45";"40";"70";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"10";"10";"25";"15";"15";"5";"5";"5";"20";"10";"10";"0";"0";"0";"10";"10";"5";"5";"5";"0";"0";"0";"0";"5";"5";"0"
"Olst-Wijhe";"390";"330";"300";"230";"180";"170";"165";"130";"105";"0";"0";"0";"165";"125";"105";"50";"30";"50";"45";"30";"50";"0";"0";"0";"5";"0";"0";"10";"20";"15";"0";"0";"0";"0";"0";"0";"10";"20";"15";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"55";"40";"40";"50";"35";"15";"20";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"25";"30";"20";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"40";"30";"25";"10";"15";"15";"20";"10";"5";"15";"10";"5";"0";"0";"0";"10";"5";"5";"0";"0";"0";"0";"0";"0";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"55";"55";"55";"40";"40";"40";"10";"10";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"5";"5";"5";"0";"0";"0";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Ommen";"625";"420";"475";"320";"215";"265";"270";"170";"195";"0";"0";"0";"270";"170";"190";"40";"25";"40";"35";"25";"40";"0";"0";"0";"5";"5";"0";"15";"15";"30";"0";"0";"0";"0";"0";"0";"10";"15";"30";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"135";"40";"80";"120";"40";"65";"35";"15";"20";"5";"0";"0";"0";"0";"0";"0";"0";"0";"80";"25";"50";"10";"0";"5";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"0";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"65";"70";"55";"40";"45";"30";"15";"15";"15";"10";"15";"10";"0";"0";"0";"10";"10";"10";"5";"5";"0";"0";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"5";"5";"5";"90";"75";"65";"55";"45";"30";"25";"20";"30";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"0";"5";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"5";"10";"0";"0";"0";"0";"5";"10";"0"
"Raalte";"890";"735";"675";"535";"390";"365";"410";"290";"230";"5";"0";"0";"405";"290";"230";"80";"50";"90";"75";"50";"85";"0";"0";"0";"5";"0";"0";"45";"40";"45";"5";"0";"0";"0";"0";"0";"40";"40";"45";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"120";"105";"80";"105";"85";"75";"45";"35";"25";"5";"0";"0";"0";"0";"0";"0";"0";"0";"60";"45";"45";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"15";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"0";"95";"80";"75";"50";"40";"40";"30";"25";"15";"25";"20";"15";"5";"5";"5";"15";"10";"10";"5";"0";"5";"0";"0";"5";"5";"0";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"5";"5";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"5";"5";"20";"10";"10";"105";"145";"135";"75";"90";"95";"25";"40";"30";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"10";"5";"5";"0";"5";"0";"5";"5";"5";"0";"0";"0";"0";"0";"5";"5";"0";"0";"0";"0";"0";"5";"0";"0"
"Rijssen-Holten";"1065";"940";"890";"595";"530";"465";"460";"410";"350";"0";"0";"0";"460";"410";"345";"95";"80";"85";"90";"80";"80";"0";"0";"0";"0";"0";"0";"35";"35";"30";"5";"0";"0";"0";"0";"0";"30";"30";"30";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"140";"95";"100";"125";"85";"80";"70";"30";"40";"0";"0";"0";"0";"0";"0";"0";"0";"0";"55";"50";"40";"5";"5";"10";"5";"5";"5";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"5";"5";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"90";"90";"90";"45";"55";"50";"25";"15";"20";"20";"15";"15";"5";"5";"5";"15";"10";"15";"0";"0";"5";"0";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"10";"10";"205";"195";"200";"150";"150";"145";"35";"30";"40";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"15";"10";"10";"5";"10";"0";"5";"5";"10";"5";"5";"0";"0";"0";"5";"10";"10";"5";"5";"0";"0";"0";"0";"5";"5";"0"
"Staphorst";"385";"335";"325";"225";"150";"135";"160";"105";"70";"0";"0";"0";"160";"105";"70";"40";"25";"45";"35";"25";"45";"0";"0";"0";"0";"0";"0";"20";"15";"15";"0";"0";"0";"0";"0";"0";"20";"10";"15";"5";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"30";"25";"35";"25";"25";"30";"10";"10";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"20";"15";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"30";"30";"40";"10";"15";"15";"10";"10";"15";"5";"5";"10";"5";"5";"0";"5";"5";"10";"0";"0";"0";"0";"0";"5";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"10";"85";"110";"100";"35";"60";"45";"40";"40";"45";"5";"5";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"10";"5";"0";"0";"0";"0";"5";"5";"0";"0";"0";"0";"0";"5";"0";"0";"5";"5";"0";"0";"0";"0";"5";"5"
"Steenwijkerland";"1675";"1390";"1345";"870";"640";"615";"690";"480";"415";"5";"0";"5";"680";"475";"405";"100";"90";"120";"90";"85";"105";"0";"0";"0";"10";"5";"10";"70";"65";"80";"10";"10";"0";"0";"0";"0";"65";"55";"80";"10";"5";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"295";"205";"230";"260";"190";"195";"105";"80";"75";"5";"0";"10";"0";"0";"0";"0";"0";"0";"150";"105";"115";"20";"10";"20";"10";"5";"10";"10";"0";"10";"0";"5";"0";"0";"5";"5";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"10";"5";"0";"5";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"205";"210";"190";"115";"105";"95";"70";"70";"55";"50";"60";"55";"15";"10";"5";"20";"25";"25";"5";"5";"0";"0";"10";"5";"0";"5";"5";"5";"0";"5";"0";"0";"0";"0";"0";"0";"5";"5";"10";"0";"5";"0";"0";"0";"0";"0";"0";"5";"0";"0";"5";"40";"45";"25";"235";"255";"250";"140";"160";"165";"75";"80";"70";"10";"10";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"0";"20";"20";"20";"5";"5";"5";"15";"15";"15";"0";"0";"0";"5";"5";"5";"10";"10";"5";"0";"0";"0";"10";"10";"5"
"Tubbergen";"330";"330";"310";"180";"175";"165";"120";"130";"105";"0";"0";"0";"120";"125";"105";"45";"40";"40";"40";"35";"40";"0";"0";"0";"0";"0";"0";"15";"10";"20";"0";"0";"0";"0";"0";"0";"15";"5";"20";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"30";"30";"30";"20";"20";"25";"5";"10";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20";"10";"10";"5";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"25";"25";"30";"15";"15";"15";"5";"5";"5";"5";"0";"5";"0";"0";"0";"5";"5";"5";"0";"0";"5";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"0";"75";"90";"75";"55";"60";"55";"15";"20";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"10";"5";"5";"0";"10";"5";"0";"5";"5";"0";"5";"0";"0";"0";"5";"0";"0";"5";"5";"5";"0";"0";"0";"5";"5";"5"
"Twenterand";"815";"850";"755";"400";"370";"335";"280";"260";"205";"5";"0";"0";"275";"255";"205";"85";"60";"65";"75";"60";"65";"0";"0";"0";"10";"0";"5";"20";"30";"55";"0";"10";"5";"0";"0";"0";"20";"25";"50";"5";"15";"10";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";"120";"90";"90";"100";"75";"30";"40";"45";"5";"0";"0";"0";"5";"0";"0";"0";"0";"55";"60";"30";"0";"10";"10";"0";"5";"5";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"0";"0";"0";"0";"0";"0";"5";"5";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"65";"85";"80";"35";"55";"35";"20";"20";"25";"20";"15";"20";"0";"5";"0";"10";"10";"15";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"5";"0";"0";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"210";"235";"225";"110";"130";"90";"80";"85";"120";"10";"15";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"5";"10";"25";"25";"10";"15";"15";"0";"10";"5";"5";"0";"0";"0";"5";"5";"5";"10";"0";"0";"0";"0";"0";"10";"0";"0"
