"Geregistreerde criminaliteit; soort misdrijf, regio"
"Onderwerp: |Totaal geregistreerde misdrijven"
""
"Soort misdrijf";"Misdrijven, totaal";"Misdrijven, totaal";"Misdrijven, totaal";"1 Vermogensmisdrijven";"1 Vermogensmisdrijven";"1 Vermogensmisdrijven";"1.1 Diefstal/verduistering en inbraak";"1.1 Diefstal/verduistering en inbraak";"1.1 Diefstal/verduistering en inbraak";"1.1.1 Diefstal en inbraak met geweld";"1.1.1 Diefstal en inbraak met geweld";"1.1.1 Diefstal en inbraak met geweld";"1.1.2 Diefstal en inbraak zonder geweld";"1.1.2 Diefstal en inbraak zonder geweld";"1.1.2 Diefstal en inbraak zonder geweld";"1.2 Bedrog";"1.2 Bedrog";"1.2 Bedrog";"1.2.1 Oplichting";"1.2.1 Oplichting";"1.2.1 Oplichting";"1.2.2 Flessentrekkerij";"1.2.2 Flessentrekkerij";"1.2.2 Flessentrekkerij";"1.2.3 Bedrog (overig)";"1.2.3 Bedrog (overig)";"1.2.3 Bedrog (overig)";"1.3 Valsheidsmisdrijf";"1.3 Valsheidsmisdrijf";"1.3 Valsheidsmisdrijf";"1.3.1 Muntmisdrijf";"1.3.1 Muntmisdrijf";"1.3.1 Muntmisdrijf";"1.3.2 Valsheid in zegels en merken";"1.3.2 Valsheid in zegels en merken";"1.3.2 Valsheid in zegels en merken";"1.3.3 Valsheid in geschriften";"1.3.3 Valsheid in geschriften";"1.3.3 Valsheid in geschriften";"1.4 Heling";"1.4 Heling";"1.4 Heling";"1.5 Afpersing en afdreiging";"1.5 Afpersing en afdreiging";"1.5 Afpersing en afdreiging";"1.6 Bankbreuk";"1.6 Bankbreuk";"1.6 Bankbreuk";"1.7 Witwassen";"1.7 Witwassen";"1.7 Witwassen";"1.8 Vermogensmisdrijf (overig)";"1.8 Vermogensmisdrijf (overig)";"1.8 Vermogensmisdrijf (overig)";"2 Vernielingen, misdr.openb.orde/gezag";"2 Vernielingen, misdr.openb.orde/gezag";"2 Vernielingen, misdr.openb.orde/gezag";"2.1 Vernieling en beschadiging";"2.1 Vernieling en beschadiging";"2.1 Vernieling en beschadiging";"2.1.1 Vernieling aan auto";"2.1.1 Vernieling aan auto";"2.1.1 Vernieling aan auto";"2.1.2 Vernieling aan openbaar gebouw";"2.1.2 Vernieling aan openbaar gebouw";"2.1.2 Vernieling aan openbaar gebouw";"2.1.3 Vernieling middel openb.vervoer";"2.1.3 Vernieling middel openb.vervoer";"2.1.3 Vernieling middel openb.vervoer";"2.1.4 Dierenmishandeling";"2.1.4 Dierenmishandeling";"2.1.4 Dierenmishandeling";"2.1.5 Vernieling, beschadiging (overig)";"2.1.5 Vernieling, beschadiging (overig)";"2.1.5 Vernieling, beschadiging (overig)";"2.2 Openbare orde misdrijf";"2.2 Openbare orde misdrijf";"2.2 Openbare orde misdrijf";"2.2.1 Openlijke geweldpleging";"2.2.1 Openlijke geweldpleging";"2.2.1 Openlijke geweldpleging";"2.2.1.1 Openlijk geweld tegen persoon";"2.2.1.1 Openlijk geweld tegen persoon";"2.2.1.1 Openlijk geweld tegen persoon";"2.2.1.2 Openlijk geweld tegen goed";"2.2.1.2 Openlijk geweld tegen goed";"2.2.1.2 Openlijk geweld tegen goed";"2.2.2 Huisvredebreuk";"2.2.2 Huisvredebreuk";"2.2.2 Huisvredebreuk";"2.2.3 Lokaalvredebreuk";"2.2.3 Lokaalvredebreuk";"2.2.3 Lokaalvredebreuk";"2.2.4 Computervredebreuk";"2.2.4 Computervredebreuk";"2.2.4 Computervredebreuk";"2.2.5 Discriminatie";"2.2.5 Discriminatie";"2.2.5 Discriminatie";"2.2.6 Openbare orde misdrijf (overig)";"2.2.6 Openbare orde misdrijf (overig)";"2.2.6 Openbare orde misdrijf (overig)";"2.3 Brandstichting/ontploffing";"2.3 Brandstichting/ontploffing";"2.3 Brandstichting/ontploffing";"2.4 Openbaar gezag misdrijf";"2.4 Openbaar gezag misdrijf";"2.4 Openbaar gezag misdrijf";"2.4.1 Niet opvolgen van ambtelijk bevel";"2.4.1 Niet opvolgen van ambtelijk bevel";"2.4.1 Niet opvolgen van ambtelijk bevel";"2.4.2 Wederspannigheid";"2.4.2 Wederspannigheid";"2.4.2 Wederspannigheid";"2.4.3 Valse aangifte";"2.4.3 Valse aangifte";"2.4.3 Valse aangifte";"2.4.5 Verblijf ongewenste vreemdeling";"2.4.5 Verblijf ongewenste vreemdeling";"2.4.5 Verblijf ongewenste vreemdeling";"2.4.6 Openbaar gezag misdrijf (overig)";"2.4.6 Openbaar gezag misdrijf (overig)";"2.4.6 Openbaar gezag misdrijf (overig)";"3 Gewelds- en seksuele misdrijven";"3 Gewelds- en seksuele misdrijven";"3 Gewelds- en seksuele misdrijven";"3.1 Mishandeling";"3.1 Mishandeling";"3.1 Mishandeling";"3.2 Bedreiging en stalking";"3.2 Bedreiging en stalking";"3.2 Bedreiging en stalking";"3.2.1 Bedreiging";"3.2.1 Bedreiging";"3.2.1 Bedreiging";"3.2.2 Stalking";"3.2.2 Stalking";"3.2.2 Stalking";"3.3 Seksueel misdrijf";"3.3 Seksueel misdrijf";"3.3 Seksueel misdrijf";"3.3.1 Aanranding";"3.3.1 Aanranding";"3.3.1 Aanranding";"3.3.2 Verkrachting";"3.3.2 Verkrachting";"3.3.2 Verkrachting";"3.3.3 Schennis der eerbaarheid";"3.3.3 Schennis der eerbaarheid";"3.3.3 Schennis der eerbaarheid";"3.3.4 Ontucht met minderjarige";"3.3.4 Ontucht met minderjarige";"3.3.4 Ontucht met minderjarige";"3.3.5 Pornografie";"3.3.5 Pornografie";"3.3.5 Pornografie";"3.3.6 Ontucht met misbruik van gezag";"3.3.6 Ontucht met misbruik van gezag";"3.3.6 Ontucht met misbruik van gezag";"3.3.7 Seksueel misdrijf (overig)";"3.3.7 Seksueel misdrijf (overig)";"3.3.7 Seksueel misdrijf (overig)";"3.4 Levensmisdrijf";"3.4 Levensmisdrijf";"3.4 Levensmisdrijf";"3.5 Vrijheidsbeneming/gijzeling";"3.5 Vrijheidsbeneming/gijzeling";"3.5 Vrijheidsbeneming/gijzeling";"3.6 Mensenhandel, mensensmokkel";"3.6 Mensenhandel, mensensmokkel";"3.6 Mensenhandel, mensensmokkel";"3.7 Geweldsmisdrijf (overig)";"3.7 Geweldsmisdrijf (overig)";"3.7 Geweldsmisdrijf (overig)";"4 Misdrijven WvSr (overig)";"4 Misdrijven WvSr (overig)";"4 Misdrijven WvSr (overig)";"5 Verkeersmisdrijven";"5 Verkeersmisdrijven";"5 Verkeersmisdrijven";"5.1 Verlaten plaats ongeval";"5.1 Verlaten plaats ongeval";"5.1 Verlaten plaats ongeval";"5.2 Rijden onder invloed";"5.2 Rijden onder invloed";"5.2 Rijden onder invloed";"5.3 Rijden tijdens ontzegging";"5.3 Rijden tijdens ontzegging";"5.3 Rijden tijdens ontzegging";"5.4 Rijden tijdens rijverbod";"5.4 Rijden tijdens rijverbod";"5.4 Rijden tijdens rijverbod";"5.5 Voeren vals kenteken";"5.5 Voeren vals kenteken";"5.5 Voeren vals kenteken";"5.6 Joyriding";"5.6 Joyriding";"5.6 Joyriding";"5.7 Weigeren blaastest/bloedonderzoek";"5.7 Weigeren blaastest/bloedonderzoek";"5.7 Weigeren blaastest/bloedonderzoek";"5.8 Verkeersmisdrijf (overig)";"5.8 Verkeersmisdrijf (overig)";"5.8 Verkeersmisdrijf (overig)";"6 Drugsmisdrijven";"6 Drugsmisdrijven";"6 Drugsmisdrijven";"6.1 Harddrugs";"6.1 Harddrugs";"6.1 Harddrugs";"6.2 Softdrugs";"6.2 Softdrugs";"6.2 Softdrugs";"6.3 Drugsmisdrijf (overig)";"6.3 Drugsmisdrijf (overig)";"6.3 Drugsmisdrijf (overig)";"7 (Vuur)wapenmisdrijven";"7 (Vuur)wapenmisdrijven";"7 (Vuur)wapenmisdrijven";"9 Misdrijven overige wetten";"9 Misdrijven overige wetten";"9 Misdrijven overige wetten";"9.1 Militair misdrijf";"9.1 Militair misdrijf";"9.1 Militair misdrijf";"9.2 Misdrijf (overig)";"9.2 Misdrijf (overig)";"9.2 Misdrijf (overig)"
"Nuenen, Gerwen en Nederwetten";"785";"710";"585";"490";"440";"360";"420";"375";"295";"5";"15";"5";"410";"360";"290";"50";"40";"40";"45";"40";"40";"0";"0";"0";"0";"0";"0";"20";"15";"20";"0";"5";"0";"0";"0";"0";"20";"15";"20";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"90";"80";"60";"85";"70";"45";"45";"45";"20";"0";"0";"0";"0";"0";"0";"0";"0";"0";"40";"25";"25";"5";"5";"10";"0";"0";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"45";"45";"30";"20";"15";"20";"20";"15";"10";"15";"10";"5";"0";"0";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"5";"10";"5";"130";"115";"115";"95";"75";"85";"25";"35";"20";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"10";"10";"5";"0";"5";"0";"5";"5";"5";"0";"0";"0";"0";"5";"0";"15";"10";"5";"0";"0";"0";"15";"10";"5"
"Oirschot";"705";"675";"600";"435";"425";"360";"365";"355";"290";"5";"5";"0";"360";"350";"290";"40";"45";"45";"35";"40";"45";"0";"0";"0";"5";"5";"0";"25";"25";"20";"0";"0";"0";"0";"0";"0";"25";"20";"20";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"90";"70";"55";"75";"60";"40";"45";"25";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"30";"35";"25";"10";"5";"10";"5";"5";"5";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"5";"0";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"40";"55";"45";"20";"30";"25";"15";"15";"10";"10";"15";"10";"0";"0";"0";"5";"5";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"5";"5";"110";"105";"135";"75";"75";"90";"30";"20";"35";"0";"5";"5";"0";"0";"0";"0";"0";"0";"5";"5";"0";"0";"0";"0";"0";"0";"5";"5";"5";"0";"5";"0";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"5";"10";"0";"0";"0";"0";"5";"10";"0"
"Oisterwijk";"1145";"1065";"1025";"665";"630";"545";"580";"525";"455";"10";"15";"5";"570";"510";"450";"50";"65";"60";"45";"65";"60";"0";"0";"0";"0";"5";"0";"30";"30";"25";"0";"0";"0";"0";"0";"0";"25";"30";"25";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"135";"125";"170";"115";"100";"135";"75";"55";"90";"0";"5";"0";"0";"0";"0";"0";"0";"0";"40";"40";"45";"20";"20";"25";"10";"10";"5";"10";"10";"5";"0";"0";"0";"0";"0";"10";"0";"0";"5";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"5";"5";"0";"5";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";"95";"110";"60";"45";"45";"30";"40";"50";"25";"35";"40";"5";"5";"5";"5";"10";"10";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"5";"0";"5";"0";"0";"5";"5";"0";"0";"0";"0";"5";"0";"0";"0";"20";"15";"15";"155";"125";"125";"120";"100";"110";"30";"20";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"0";"50";"65";"55";"40";"55";"50";"5";"10";"5";"0";"0";"0";"10";"0";"5";"10";"5";"5";"0";"0";"0";"10";"5";"5"
"Oosterhout";"3040";"2590";"2340";"1860";"1490";"1275";"1620";"1250";"1060";"20";"15";"15";"1595";"1240";"1050";"145";"120";"105";"135";"115";"100";"0";"0";"0";"10";"5";"5";"85";"90";"85";"5";"0";"5";"0";"0";"0";"75";"90";"80";"10";"10";"10";"0";"5";"10";"0";"0";"0";"0";"10";"5";"0";"0";"0";"435";"350";"315";"380";"290";"250";"170";"150";"120";"5";"5";"5";"0";"5";"0";"0";"0";"0";"200";"135";"130";"30";"30";"40";"10";"15";"15";"10";"15";"15";"0";"0";"5";"10";"5";"10";"0";"5";"0";"5";"5";"10";"0";"0";"0";"5";"0";"5";"15";"20";"20";"10";"5";"5";"5";"5";"0";"0";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"300";"300";"290";"135";"145";"145";"125";"90";"90";"110";"80";"75";"15";"10";"15";"25";"45";"35";"10";"15";"0";"5";"10";"10";"0";"5";"5";"5";"0";"5";"0";"0";"0";"0";"5";"0";"10";"10";"5";"10";"10";"15";"0";"0";"0";"0";"5";"0";"5";"5";"5";"30";"30";"30";"335";"340";"315";"255";"250";"235";"55";"55";"60";"10";"15";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"15";"10";"55";"65";"90";"20";"15";"20";"40";"40";"65";"0";"5";"5";"10";"15";"10";"10";"5";"5";"0";"0";"0";"10";"5";"5"
"Oss";"4810";"4270";"4120";"2815";"2415";"2375";"2455";"2080";"1975";"25";"25";"35";"2430";"2055";"1940";"205";"195";"210";"195";"185";"200";"0";"0";"0";"10";"10";"10";"120";"105";"140";"5";"5";"20";"0";"0";"0";"110";"95";"115";"30";"25";"45";"5";"10";"5";"0";"0";"0";"0";"5";"5";"0";"0";"0";"765";"615";"585";"640";"480";"430";"310";"225";"220";"10";"5";"5";"0";"5";"0";"0";"0";"0";"315";"250";"210";"45";"80";"55";"25";"40";"30";"25";"40";"30";"0";"0";"0";"5";"15";"10";"0";"0";"0";"10";"15";"10";"0";"0";"0";"5";"5";"0";"55";"30";"60";"25";"25";"35";"15";"10";"25";"10";"5";"5";"5";"5";"5";"0";"0";"0";"0";"5";"0";"450";"420";"425";"220";"195";"195";"165";"155";"135";"150";"135";"120";"15";"20";"15";"35";"40";"60";"5";"15";"20";"10";"0";"10";"10";"5";"15";"5";"5";"0";"0";"0";"0";"0";"5";"0";"5";"10";"15";"25";"20";"25";"0";"0";"0";"5";"0";"0";"5";"10";"5";"60";"55";"45";"600";"635";"570";"400";"360";"360";"155";"205";"155";"30";"45";"40";"0";"0";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"10";"10";"5";"85";"80";"75";"45";"45";"50";"40";"35";"20";"0";"0";"0";"30";"40";"40";"10";"15";"10";"0";"0";"0";"10";"15";"10"
"Reusel-De Mierden";"375";"365";"330";"200";"210";"180";"160";"170";"130";"5";"5";"5";"155";"165";"130";"25";"25";"30";"25";"25";"30";"0";"0";"0";"0";"0";"0";"10";"20";"15";"0";"0";"0";"0";"0";"0";"10";"15";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"55";"30";"35";"40";"25";"30";"20";"15";"20";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20";"15";"15";"5";"0";"5";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"45";"55";"45";"25";"40";"30";"10";"10";"10";"10";"5";"10";"0";"5";"0";"5";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"65";"55";"60";"50";"45";"40";"15";"5";"20";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"10";"5";"5";"5";"5";"0";"5";"0";"0";"0";"0";"0";"0";"5";"5";"5";"5";"0";"0";"0";"5";"5";"5"
"Roosendaal";"4955";"4275";"3905";"2980";"2430";"2180";"2560";"2090";"1805";"35";"55";"30";"2525";"2040";"1775";"210";"155";"185";"185";"145";"175";"0";"0";"0";"20";"10";"10";"130";"135";"130";"10";"25";"10";"5";"0";"0";"115";"110";"125";"60";"30";"30";"15";"10";"10";"5";"0";"0";"10";"5";"15";"0";"0";"0";"550";"470";"405";"460";"370";"320";"215";"200";"165";"0";"5";"10";"0";"0";"0";"0";"0";"0";"240";"165";"150";"55";"60";"55";"20";"25";"20";"20";"25";"20";"0";"5";"5";"5";"10";"20";"0";"5";"5";"10";"5";"5";"0";"0";"0";"15";"15";"0";"15";"20";"10";"20";"20";"20";"10";"15";"10";"5";"5";"5";"0";"5";"5";"0";"0";"0";"0";"0";"0";"525";"515";"455";"260";"250";"260";"210";"175";"135";"180";"160";"120";"30";"15";"15";"35";"50";"40";"5";"10";"15";"5";"15";"5";"5";"5";"10";"0";"5";"5";"0";"0";"0";"5";"0";"0";"10";"15";"5";"10";"20";"15";"5";"5";"0";"0";"5";"0";"5";"10";"5";"80";"75";"60";"645";"630";"620";"495";"470";"455";"100";"120";"110";"20";"20";"25";"0";"0";"0";"5";"5";"5";"0";"5";"0";"5";"0";"0";"15";"10";"20";"110";"105";"140";"40";"30";"50";"50";"55";"90";"20";"20";"0";"35";"20";"25";"30";"25";"20";"0";"0";"0";"30";"25";"20"
"Rucphen";"780";"830";"660";"460";"465";"325";"380";"380";"240";"5";"5";"5";"380";"375";"235";"45";"45";"40";"40";"40";"40";"0";"0";"0";"5";"5";"0";"20";"30";"30";"0";"0";"0";"0";"0";"0";"15";"30";"30";"10";"5";"5";"0";"0";"0";"0";"0";"0";"0";"5";"5";"0";"0";"0";"105";"95";"85";"90";"85";"70";"45";"40";"25";"0";"0";"0";"0";"0";"0";"0";"0";"0";"45";"40";"40";"10";"10";"5";"0";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"90";"115";"95";"35";"45";"45";"40";"45";"35";"35";"45";"35";"5";"0";"5";"10";"15";"10";"0";"5";"0";"0";"5";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"5";"5";"0";"0";"0";"0";"0";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"15";"10";"90";"115";"110";"65";"75";"70";"10";"35";"25";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"10";"20";"20";"35";"10";"5";"15";"10";"10";"20";"0";"0";"0";"10";"0";"5";"5";"5";"0";"0";"0";"0";"5";"5";"0"
"Schijndel";"1000";"";"";"625";"";"";"520";"";"";"10";"";"";"515";"";"";"70";"";"";"65";"";"";"0";"";"";"5";"";"";"25";"";"";"0";"";"";"0";"";"";"25";"";"";"10";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"140";"";"";"130";"";"";"75";"";"";"0";"";"";"5";"";"";"0";"";"";"55";"";"";"10";"";"";"5";"";"";"5";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"95";"";"";"55";"";"";"20";"";"";"20";"";"";"5";"";"";"15";"";"";"5";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"5";"";"";"5";"";"";"0";"";"";"0";"";"";"0";"";"";"5";"";"";"115";"";"";"90";"";"";"20";"";"";"5";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"10";"";"";"5";"";"";"10";"";"";"0";"";"";"5";"";"";"0";"";"";"0";"";"";"0";"";""
"Sint Anthonis";"255";"215";"235";"160";"140";"160";"120";"105";"115";"0";"0";"0";"120";"100";"115";"30";"20";"20";"30";"20";"20";"0";"0";"0";"0";"0";"0";"10";"15";"20";"0";"5";"0";"0";"0";"0";"5";"10";"20";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"40";"20";"10";"35";"15";"5";"10";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20";"15";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20";"20";"15";"0";"5";"10";"10";"5";"5";"10";"5";"5";"0";"0";"0";"10";"5";"5";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"30";"35";"40";"15";"25";"25";"5";"5";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Sint-Michielsgestel";"725";"675";"670";"445";"410";"415";"355";"335";"320";"0";"5";"0";"355";"330";"320";"65";"55";"70";"60";"55";"65";"0";"0";"0";"5";"5";"0";"20";"15";"20";"0";"0";"0";"0";"0";"0";"20";"15";"20";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"80";"90";"80";"70";"80";"70";"35";"40";"35";"0";"0";"0";"0";"0";"0";"0";"0";"0";"35";"35";"30";"0";"5";"5";"0";"5";"5";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"70";"60";"65";"35";"30";"30";"20";"25";"25";"20";"20";"20";"0";"5";"0";"10";"5";"10";"0";"0";"0";"0";"0";"0";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"120";"95";"95";"90";"70";"75";"20";"20";"15";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"5";"10";"5";"0";"0";"0";"0";"10";"5";"0";"0";"0";"5";"5";"5";"0";"0";"5";"0";"0";"0";"0";"0";"5"
"Sint-Oedenrode";"550";"";"";"315";"";"";"265";"";"";"5";"";"";"260";"";"";"30";"";"";"30";"";"";"0";"";"";"0";"";"";"20";"";"";"0";"";"";"0";"";"";"20";"";"";"5";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"80";"";"";"75";"";"";"40";"";"";"5";"";"";"0";"";"";"0";"";"";"35";"";"";"5";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"40";"";"";"20";"";"";"15";"";"";"10";"";"";"0";"";"";"5";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"100";"";"";"70";"";"";"25";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"5";"";"";"0";"";"";"5";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";""
"Someren";"645";"585";"440";"365";"330";"225";"290";"260";"175";"0";"5";"0";"290";"255";"175";"50";"40";"30";"45";"35";"30";"0";"0";"0";"5";"5";"0";"25";"25";"15";"5";"0";"0";"0";"0";"0";"20";"20";"15";"5";"5";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"95";"80";"40";"80";"75";"35";"35";"35";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"40";"35";"20";"10";"5";"5";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"65";"50";"55";"25";"25";"30";"15";"15";"15";"15";"15";"15";"5";"0";"5";"20";"5";"5";"0";"0";"0";"0";"0";"0";"10";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"0";"90";"105";"110";"70";"75";"75";"15";"20";"30";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"15";"10";"5";"10";"5";"0";"0";"5";"5";"0";"0";"5";"0";"0";"0";"5";"5";"5";"0";"0";"0";"5";"5";"5"
"Son en Breugel";"660";"670";"610";"445";"455";"390";"385";"380";"315";"0";"10";"5";"385";"370";"310";"35";"40";"45";"35";"40";"40";"0";"0";"0";"0";"5";"5";"15";"30";"30";"0";"0";"0";"0";"0";"0";"15";"30";"30";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"70";"50";"55";"60";"40";"45";"20";"15";"25";"0";"0";"0";"0";"0";"0";"0";"0";"0";"40";"25";"20";"10";"5";"5";"5";"0";"5";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"25";"30";"35";"15";"10";"20";"5";"10";"15";"5";"10";"10";"0";"0";"0";"5";"5";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"110";"120";"115";"85";"85";"100";"20";"30";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"10";"5";"5";"5";"5";"0";"5";"0";"0";"0";"0";"5";"0";"0";"0";"5";"0";"0";"0";"0";"0";"5";"0"
